イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,小濱 佑斗,0,,空振り三振 1アウト
1回表,2,2.0,松本 剛,1,,ライトへのヒットで出塁 一塁
1回表,3,3.0,坂本 勇人,1,1塁,一塁走者松本:積極的に初球から走って盗塁成功 二塁空振りの三振を喫する 2アウト
1回表,4,4.0,ダルベック,2,2塁,ランナー二塁の1-2からセンターへのタイムリーツーベースで巨人先制！ 西 0-1 巨 二塁
1回表,5,5.0,大城 卓三,2,2塁,セカンドゴロ 3アウト
1回裏,1,1.0,カナリオ,0,,レフトへのヒットを放つ 一塁
1回裏,2,2.0,滝澤 夏央,0,1塁,見事送りバントを決める 1アウト二塁
1回裏,3,3.0,長谷川 信哉,1,2塁,ファウルフライ 2アウト
1回裏,4,4.0,古賀 悠斗,2,2塁,ランナー二塁からセンターへのタイムリーヒットで西武同点！ 西 1-1 巨 一塁0:57【1回裏】すぐさま追いつく!! ライオンズ・古賀悠斗 センターへの同点タイムリーヒットを放つ!! 2026年6月13日 埼玉西武ライオンズ 対 読売ジャイアンツ
1回裏,5,5.0,小島 大河,2,1塁,低めの球を打つもレフトフライ 3アウト
2回表,1,6.0,キャベッジ,0,,空振りの三振を喫する 1アウト
2回表,2,7.0,リチャード,1,,1-0からレフトスタンドへの勝ち越しホームラン！ 西 1-2 巨
2回表,3,8.0,中山 礼都,1,,セカンドゴロ 2アウト
2回表,4,9.0,門脇 誠,2,,空振り三振でバッターアウト 3アウト
2回裏,1,6.0,桑原 将志,0,,空振りの三振を喫する 1アウト
2回裏,2,7.0,山村 崇嘉,1,,外角のナックルカーブを打つもレフトフライ 2アウト
2回裏,3,8.0,渡部 聖弥,2,,セカンドゴロ 3アウト
3回表,1,1.0,小濱 佑斗,0,,空振り三振でバッターアウト 1アウト
3回表,2,2.0,松本 剛,1,,内角低めの真っ直ぐを打つもセンターフライ 2アウト
3回表,3,3.0,坂本 勇人,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
3回裏,1,9.0,源田 壮亮,0,,ショートゴロ 1アウト
3回裏,2,1.0,カナリオ,1,,ワンバウンドした球を空振り三振 2アウト
3回裏,3,2.0,滝澤 夏央,2,,高めの真っ直ぐを打つもセンターフライ 3アウト
4回表,1,4.0,ダルベック,0,,ワンバウンドした球を空振り三振 1アウト
4回表,2,5.0,大城 卓三,1,,レフトへの二塁打 二塁
4回表,3,6.0,キャベッジ,1,2塁,1アウト二塁からファーストゴロ 2アウト三塁
4回表,4,7.0,リチャード,2,3塁,カウント2-2からワンバウンドした球を空振り三振 3アウト
4回裏,1,3.0,長谷川 信哉,0,,すっぽ抜けの球に当たりデッドボールとなる 一塁
4回裏,2,4.0,古賀 悠斗,0,1塁,西武・長谷川の三塁アウトの判定を巡り、西武がリクエストリプレー検証後判定変わらず詰まった打球はピッチャーゴロとなる一塁走者長谷川は走塁死 2アウト
4回裏,3,5.0,小島 大河,2,,セカンドゴロ 3アウト
5回表,1,8.0,中山 礼都,0,,レフトへのヒット 一塁
5回表,2,9.0,門脇 誠,0,1塁,一塁けん制:ランナー中山帰塁また一塁けん制:ランナー中山帰塁送りバント失敗 1アウト一塁
