イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,桑原 将志,0,,セカンドフライ 1アウト
1回表,2,2.0,長谷川 信哉,1,,センターへのヒットで出塁 一塁
1回表,3,3.0,西川 愛也,1,1塁,外角のストレートを打つもセンターフライ 2アウト
1回表,4,4.0,カナリオ,2,1塁,一塁けん制:ランナー長谷川帰塁一塁走者長谷川:盗塁成功 二塁一打先制の場面でショートゴロ 3アウト
1回裏,1,1.0,髙部 瑛斗,0,,ショートゴロ 1アウト
1回裏,2,2.0,藤原 恭大,1,,低めの球を打つもレフトフライ 2アウト
1回裏,3,3.0,西川 史礁,2,,センターへのヒットを放つ 一塁
1回裏,4,4.0,ポランコ,2,1塁,セカンドゴロ 3アウト
2回表,1,5.0,外崎 修汰,0,,ショートゴロ 1アウト
2回表,2,6.0,渡部 聖弥,1,,ど真ん中のツーシームを打つもライトフライ 2アウト
2回表,3,7.0,源田 壮亮,2,,9球粘るも外角低めのスライダーに空振り三振 3アウト
2回裏,1,5.0,寺地 隆成,0,,見逃し三振 1アウト
2回裏,2,6.0,ソト,1,,レフトへのツーベース 二塁
2回裏,3,7.0,池田 来翔,1,2塁,高めの変化球を打つもレフトフライ 2アウト
2回裏,4,8.0,松川 虎生,2,2塁,ランナー二塁の1-1からセンターへの先制タイムリーヒット！ ロ 1-0 西 一塁0:53【2回裏】マリーンズ・松川虎生 プロ初先発の毛利海大を援護する先制タイムリー!! 2026年3月27日 千葉ロッテマリーンズ 対 埼玉西武ライオンズ
2回裏,5,9.0,小川 龍成,2,1塁,ファーストゴロ 3アウト
3回表,1,8.0,滝澤 夏央,0,,セカンドゴロ 1アウト
3回表,2,9.0,小島 大河,1,,低めの変化球をライトへ打ってヒット 一塁0:35【3回表】初づくし!! ライオンズ・小島大河 プロ初打席でライトへプロ初ヒットを放つ!! 2026年3月27日 千葉ロッテマリーンズ 対 埼玉西武ライオンズ
3回表,3,1.0,桑原 将志,1,1塁,詰まりながらもライトへヒットを放つ 一二塁
3回表,4,2.0,長谷川 信哉,1,"1,2塁",ファウルフライを藤原(右)がつかんでバッターアウト一塁走者桑原は送球間に二塁を狙うもアウトとなってしまいダブルプレー！ 3アウト
3回裏,1,1.0,髙部 瑛斗,0,,ライトへのヒットを放つ 一塁
3回裏,2,2.0,藤原 恭大,0,1塁,一塁けん制:ランナー髙部帰塁4-6-3のダブルプレー 2アウト
3回裏,3,3.0,西川 史礁,2,,空振り三振 3アウト
4回表,1,3.0,西川 愛也,0,,ライトへのツーベース 二塁
4回表,2,4.0,カナリオ,0,2塁,0アウト二塁からキャッチャーフライ 1アウト
4回表,3,5.0,外崎 修汰,1,2塁,ストレートのフォアボールで出塁 一二塁
4回表,4,6.0,渡部 聖弥,1,"1,2塁",－ロッテ:コーチマウンドへむかう－サードゴロ 2アウト一二塁
4回表,5,7.0,源田 壮亮,2,"1,2塁",カウント0-2から空振り三振！決定機を逃す 3アウト
4回裏,1,4.0,ポランコ,0,,四球を選ぶ 一塁
4回裏,2,5.0,寺地 隆成,0,1塁,フォアボールを選ぶ 一二塁
4回裏,3,6.0,ソト,0,"1,2塁",－西武:内野手マウンドへ集まる－0アウト一二塁からセンターへのヒットで出塁 満塁
4回裏,4,7.0,池田 来翔,0,満塁,ファウルフライを小島(捕)が捕球してバッターアウト 1アウト
4回裏,5,8.0,松川 虎生,1,満塁,1アウト満塁からレフトへのタイムリーヒット ロ 2-0 西 満塁
4回裏,6,9.0,小川 龍成,1,満塁,－西武:コーチマウンドへむかう－空振り三振 2アウト
4回裏,7,1.0,髙部 瑛斗,2,満塁,2死満塁フルカウントの場面で空振り三振でバッターアウト 3アウト
5回表,1,8.0,滝澤 夏央,0,,当てるだけのバッティングでショートゴロ 1アウト
5回表,2,9.0,小島 大河,1,,外角低めのツーシームを打つもライトフライ 2アウト
5回表,3,1.0,桑原 将志,2,,外角高めの真っ直ぐを打つもレフトフライ 3アウト0:21【5回表】プロ初先発・初勝利!! マリーンズ・毛利海大 5回無失点の好投で勝利を手繰り寄せる!! 2026年3月27日 千葉ロッテマリーンズ 対 埼玉西武ライオンズ
5回裏,1,2.0,藤原 恭大,0,,ショートゴロ 1アウト
5回裏,2,3.0,西川 史礁,1,,ショートゴロ 2アウト
5回裏,3,4.0,ポランコ,2,,渡邉のカーブを引っかけファーストゴロ 3アウト
6回表,1,2.0,長谷川 信哉,0,,投手交代:毛利→高野脩ワンバウンドした球に空振り、三振を喫する 1アウト
6回表,2,3.0,西川 愛也,1,,高野脩のフォークを引っかけファーストゴロ 2アウト
6回表,3,4.0,カナリオ,2,,空振り三振でバッターアウト 3アウト
6回裏,1,5.0,寺地 隆成,0,,外角高めのストレートを打つもレフトフライ 1アウト
6回裏,2,6.0,ソト,1,,空振り三振 2アウト
6回裏,3,7.0,池田 来翔,2,,詰まった打球はサードゴロ 3アウト
7回表,1,5.0,外崎 修汰,0,,ピッチャー高野脩に代わってロングがマウンドにあがる　守備交代:ショート友杉守備変更:小川ショート→セカンドショートゴロ 1アウト
7回表,2,6.0,渡部 聖弥,1,,あたりそこないの打球がピッチャーへ転がり内野安打で出塁ロング(投):悪送球 二塁
7回表,3,7.0,源田 壮亮,1,2塁,1アウト二塁からファーストへの内野安打 一三塁
7回表,4,,岸 潤一郎,1,"1,3塁",－ロッテ:内野手マウンドへ集まる－滝澤→代打:岸ランナー一三塁の0-1からライトへの犠牲フライを放つ ロ 2-1 西 2アウト一塁
7回表,5,9.0,小島 大河,2,1塁,高めの球を打つもレフトフライ 3アウト
7回裏,1,8.0,松川 虎生,0,,守備交代:セカンド石井見逃し三振でバッターアウト！ 1アウト
7回裏,2,9.0,小川 龍成,1,,ショートゴロ 2アウト
7回裏,3,1.0,髙部 瑛斗,2,,低めの変化球を打つもセンターフライ 3アウト
8回表,1,1.0,桑原 将志,0,,ピッチャーロングに代わって鈴木がマウンドにあがる内角高めのストレートを打つもライトフライ 1アウト
8回表,2,2.0,長谷川 信哉,1,,センターへのヒットで出塁 一塁
8回表,3,3.0,西川 愛也,1,1塁,6-4-3のダブルプレー 3アウト
8回裏,1,2.0,藤原 恭大,0,,投手交代:渡邉→糸川空振りの三振を喫する 1アウト
8回裏,2,3.0,西川 史礁,1,,サードゴロ 2アウト
8回裏,3,4.0,ポランコ,2,,2-0からライトスタンドへのホームラン ロ 3-1 西
8回裏,4,5.0,寺地 隆成,2,,ショートゴロ 3アウト
9回表,1,4.0,カナリオ,0,,ピッチャー鈴木に代わって横山がマウンドにあがる空振りの三振を喫する 1アウト
9回表,2,5.0,外崎 修汰,1,,サードゴロ 2アウト
9回表,3,6.0,渡部 聖弥,2,,空振りの三振を喫する 3アウト試合終了
