イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,髙部 瑛斗,0,,フォアボールを選ぶ 一塁
1回表,2,2.0,藤原 恭大,0,1塁,6-4-3のダブルプレー 2アウト
1回表,3,3.0,西川 史礁,2,,ショートゴロ 3アウト
1回裏,1,1.0,水谷 瞬,0,,詰まった打球はセカンドゴロ 1アウト
1回裏,2,2.0,清宮 幸太郎,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
1回裏,3,3.0,レイエス,2,,ショートゴロ 3アウト
2回表,1,4.0,ポランコ,0,,外角低めのストレートを打つもサードライナー 1アウト
2回表,2,5.0,寺地 隆成,1,,見逃し三振でバッターアウト！ 2アウト
2回表,3,6.0,ソト,2,,ショートゴロ 3アウト
2回裏,1,4.0,郡司 裕也,0,,詰まりながらもライトへヒットを放つ 一塁
2回裏,2,5.0,万波 中正,0,1塁,フォアボールを選ぶ 一二塁
2回裏,3,6.0,矢澤 宏太,0,"1,2塁",外角の真っ直ぐを打つもセンターフライ 1アウト
2回裏,4,7.0,水野 達稀,1,"1,2塁",ランナー一二塁の2-1からあたりそこないの打球がピッチャーへ転がり内野安打で出塁木村(投):悪送球日本ハム先制！ 日 1-0 ロ 一二塁
2回裏,5,8.0,田宮 裕涼,1,"1,2塁",ランナー一二塁の1-2からライトへのタイムリーヒット 日 2-0 ロ 一三塁
2回裏,6,9.0,山縣 秀,1,"1,3塁",－ロッテ:内野手マウンドへ集まる－日本ハム・水野の本塁アウトの判定を巡り、日本ハムがリクエストリプレー検証後判定覆る1アウト一三塁の1-0から寺地(三)のフィルダースチョイスで日本ハム1点をあげる 日 3-0 ロ 一二塁
2回裏,7,1.0,水谷 瞬,1,"1,2塁",見逃し三振 2アウト
2回裏,8,2.0,清宮 幸太郎,2,"1,2塁",2アウト一二塁の3-1から右中間への3ランホームラン 日 6-0 ロ
2回裏,9,3.0,レイエス,2,,カウント2-2からレフトスタンドへのホームラン 日 7-0 ロ
2回裏,10,4.0,郡司 裕也,2,,外角低めのカットボールを打つもセンターフライ 3アウト
3回表,1,7.0,佐藤 都志也,0,,セカンドゴロ 1アウト
3回表,2,8.0,友杉 篤輝,1,,見逃し三振 2アウト
3回表,3,9.0,小川 龍成,2,,見逃し三振でバッターアウト！ 3アウト
3回裏,1,5.0,万波 中正,0,,外角低めのカットボールを打つもセンターフライ 1アウト
3回裏,2,6.0,矢澤 宏太,1,,ファーストゴロ 2アウト
3回裏,3,7.0,水野 達稀,2,,空振りの三振を喫する 3アウト
4回表,1,1.0,髙部 瑛斗,0,,ピッチャーゴロ 1アウト
4回表,2,2.0,藤原 恭大,1,,デッドボールを受ける 一塁
