イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水野 達稀,0,,セカンドゴロ 1アウト
1回表,2,2.0,清宮 幸太郎,1,,四球を選ぶ 一塁
1回表,3,3.0,レイエス,1,1塁,一塁けん制:ランナー清宮幸帰塁ショートへの内野安打 一二塁
1回表,4,4.0,万波 中正,1,"1,2塁",5-4-3のダブルプレー 3アウト
1回裏,1,1.0,山中 稜真,0,,ど真ん中のチェンジアップを打つもレフトフライ 1アウト
1回裏,2,2.0,渡部 遼人,1,,水野(遊)の悪送球により出塁する 二塁
1回裏,3,3.0,西川 龍馬,1,2塁,ランナー二塁からレフトへのヒットを放つ 一三塁
1回裏,4,4.0,太田 椋,1,"1,3塁",進藤(捕):パスボールオリックス先制！ オ 1-0 日 二塁ランナー二塁からセンターへのヒットで出塁 一三塁
1回裏,5,5.0,来田 涼斗,1,"1,3塁",ワンバウンドした球に空振り、三振を喫する 2アウト
1回裏,6,6.0,宗 佑磨,2,"1,3塁",ランナー一三塁の2-2からセンターへのタイムリーヒット オ 2-0 日 一二塁0:52【1回裏】低めにうまく対応!! バファローズ・宗佑磨の二遊間を破るタイムリーなどで初回に2点先制!! 2026年7月20日 オリックス・バファローズ 対 北海道日本ハムファイターズ
1回裏,7,7.0,紅林 弘太郎,2,"1,2塁",カウント1-2からワンバウンドした球に空振り、三振を喫する 3アウト
2回表,1,5.0,郡司 裕也,0,,フォアボールを選ぶ 一塁
2回表,2,6.0,野村 佑希,0,1塁,高めのシュートを打つもセンターフライ 1アウト
2回表,3,7.0,矢澤 宏太,1,1塁,ショートゴロ 2アウト二塁
2回表,4,8.0,進藤 勇也,2,2塁,フォアボールを選ぶ 一二塁
2回表,5,9.0,奈良間 大己,2,"1,2塁",サードゴロ 3アウト
2回裏,1,8.0,杉澤 龍,0,,低めの変化球を打つもレフトフライ 1アウト
2回裏,2,9.0,福永 奨,1,,見逃し三振 2アウト
2回裏,3,1.0,山中 稜真,2,,詰まった打球はショートゴロとなる 3アウト
3回表,1,1.0,水野 達稀,0,,サードゴロ 1アウト
3回表,2,2.0,清宮 幸太郎,1,,センターへのヒットで出塁 一塁
3回表,3,3.0,レイエス,1,1塁,空振りの三振を喫する 2アウト
3回表,4,4.0,万波 中正,2,1塁,サードゴロ 3アウト
3回裏,1,2.0,渡部 遼人,0,,セーフティバントで内野安打 一塁
3回裏,2,3.0,西川 龍馬,0,1塁,一塁けん制:ランナー渡部帰塁一塁走者渡部:盗塁成功 二塁四球を選ぶ 一二塁
3回裏,3,4.0,太田 椋,0,"1,2塁",四球を選ぶ。ピッチャー有原にとって痛いフォアボールとなる 満塁
3回裏,4,5.0,来田 涼斗,0,満塁,－日本ハム:コーチマウンドへむかう－セカンドゴロ 1アウト満塁
3回裏,5,6.0,宗 佑磨,1,満塁,ランナーフルベースの0-1からライトへの犠牲フライを放つ オ 3-0 日 2アウト一三塁
3回裏,6,7.0,紅林 弘太郎,2,"1,3塁",一塁けん制:ランナー来田帰塁カウント0-2から空振り三振 3アウト
