イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,藤原 恭大,0,,フォアボールを選ぶ 一塁
1回表,2,2.0,西川 史礁,0,1塁,平良(投):暴投 二塁高めの真っ直ぐを打つもライトフライ 1アウト
1回表,3,3.0,ソト,1,2塁,外角高めの変化球を打つもセンターフライ 2アウト
1回表,4,4.0,山口 航輝,2,2塁,一打先制の場面でセカンドゴロ 3アウト
1回裏,1,1.0,西川 愛也,0,,ファーストゴロ 1アウト
1回裏,2,2.0,滝澤 夏央,1,,空振り三振でバッターアウト 2アウト
1回裏,3,3.0,小島 大河,2,,サードフライ 3アウト
2回表,1,5.0,佐藤 都志也,0,,サードゴロ 1アウト
2回表,2,6.0,上田 希由翔,1,,ライトへのヒットで出塁 一塁
2回表,3,7.0,愛斗,1,1塁,空振りの三振を喫する 2アウト
2回表,4,8.0,山﨑 剛,2,1塁,ショートゴロ 3アウト
2回裏,1,4.0,ネビン,0,,カウント3-1からレフトスタンドへの先制ホームラン！ 西 1-0 ロ0:53【2回裏】先制!! ライオンズ・ネビン レフトスタンドへ今季第12号のソロホームランを放つ!! 2026年7月14日 埼玉西武ライオンズ 対 千葉ロッテマリーンズ
2回裏,2,5.0,林 安可,0,,内角のストレートを打つもセンターフライ 1アウト
2回裏,3,6.0,石井 一成,1,,ワンバウンドした球を空振り三振 2アウト
2回裏,4,7.0,渡部 聖弥,2,,外角の球を打つもライトフライ 3アウト
3回表,1,9.0,小川 龍成,0,,センターへポテンヒットを放つ 一塁
3回表,2,1.0,藤原 恭大,0,1塁,一塁走者小川:盗塁成功 二塁ランナー二塁からショートゴロ 1アウト三塁
3回表,3,2.0,西川 史礁,1,3塁,高めの真っ直ぐを打つもセカンドライナー 2アウト
3回表,4,3.0,ソト,2,3塁,ファーストゴロ 3アウト
3回裏,1,8.0,蛭間 拓哉,0,,セカンドゴロ 1アウト
3回裏,2,9.0,カナリオ,1,,空振りの三振を喫する 2アウト
3回裏,3,1.0,西川 愛也,2,,詰まりながらもセンターへヒットを放つ 一塁
