イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,当てるだけのバッティングでセカンドゴロ 1アウト
1回表,2,2.0,松本 剛,1,,ファウルフライをサノー(一)が捕球してバッターアウト 2アウト
1回表,3,3.0,泉口 友汰,2,,センターへのヒットで出塁 一塁
1回表,4,4.0,ダルベック,2,1塁,空振りの三振を喫する 3アウト
1回裏,1,1.0,岡林 勇希,0,,ショートゴロ 1アウト
1回裏,2,2.0,田中 幹也,1,,空振り三振でバッターアウト 2アウト
1回裏,3,3.0,石伊 雄太,2,,ファウルフライをダルベック(一)がつかんでバッターアウト 3アウト
2回表,1,5.0,岸田 行倫,0,,セカンドゴロ 1アウト
2回表,2,6.0,キャベッジ,1,,ハーフスイングを取られて空振りの三振を喫する 2アウト
2回表,3,7.0,笹原 操希,2,,ライトスタンドへのホームランで巨人先制！ 中 0-1 巨
2回表,4,8.0,増田 大輝,2,,ワンバウンドした球を空振り三振 3アウト
2回裏,1,4.0,細川 成也,0,,ファウルフライをダルベック(一)がつかんでバッターアウト 1アウト
2回裏,2,5.0,サノー,1,,見逃し三振 2アウト
2回裏,3,6.0,石川 昂弥,2,,レフトへのヒットを放つ 一塁
2回裏,4,7.0,村松 開人,2,1塁,セカンドゴロ 3アウト
3回表,1,9.0,井上 温大,0,,ワンバウンドした球を空振り三振 1アウト
3回表,2,1.0,浦田 俊輔,1,,サードへの内野安打 一塁
3回表,3,2.0,松本 剛,1,1塁,一塁けん制:ランナー浦田帰塁また一塁けん制:ランナー浦田帰塁1-4-3のダブルプレー 3アウト
3回裏,1,8.0,鵜飼 航丞,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
3回裏,2,9.0,金丸 夢斗,1,,ショートゴロ 2アウト
3回裏,3,1.0,岡林 勇希,2,,セカンドゴロ 3アウト
4回表,1,3.0,泉口 友汰,0,,空振りの三振を喫する 1アウト
4回表,2,4.0,ダルベック,1,,内角高めのストレートを打つもライトフライ 2アウト
4回表,3,5.0,岸田 行倫,2,,空振り三振でバッターアウト 3アウト
4回裏,1,2.0,田中 幹也,0,,セカンドゴロ 1アウト
4回裏,2,3.0,石伊 雄太,1,,空振り三振 2アウト
4回裏,3,4.0,細川 成也,2,,見逃し三振でバッターアウト！ 3アウト
5回表,1,6.0,キャベッジ,0,,サードへの内野安打 一塁
5回表,2,7.0,笹原 操希,0,1塁,ライトへのヒットを放つ 一二塁
5回表,3,8.0,増田 大輝,0,"1,2塁",見事送りバントを成功させる 1アウト二三塁
5回表,4,9.0,井上 温大,1,"2,3塁",ピッチャーゴロ三塁走者キャベッジは走塁死 2アウト一三塁
5回表,5,1.0,浦田 俊輔,2,"1,3塁",－中日:コーチマウンドへむかう－バントするもサードへのファウルフライに倒れる 3アウト
5回裏,1,5.0,サノー,0,,外角の球を打つもライトフライ 1アウト
5回裏,2,6.0,石川 昂弥,1,,低めの真っ直ぐを打つもセンターフライ 2アウト
5回裏,3,7.0,村松 開人,2,,レフトへのヒットを放つ 一塁
5回裏,4,8.0,鵜飼 航丞,2,1塁,一塁けん制:ランナー村松帰塁増田大(三)の後逸により出塁する 一二塁
5回裏,5,9.0,金丸 夢斗,2,"1,2塁",セカンドゴロ 3アウト
6回表,1,2.0,松本 剛,0,,セカンドフライ 1アウト
6回表,2,3.0,泉口 友汰,1,,内角のストレートを打つもセンターフライ 2アウト
6回表,3,4.0,ダルベック,2,,空振りの三振を喫する 3アウト
6回裏,1,1.0,岡林 勇希,0,,ショートへの内野安打 一塁
6回裏,2,2.0,田中 幹也,0,1塁,一塁けん制:ランナー岡林帰塁また一塁けん制:ランナー岡林帰塁見事送りバントを成功させる 1アウト二塁
6回裏,3,3.0,石伊 雄太,1,2塁,見逃し三振でバッターアウト！ 2アウト
6回裏,4,4.0,細川 成也,2,2塁,フォアボールを選ぶ 一二塁
6回裏,5,5.0,サノー,2,"1,2塁",－巨人:コーチマウンドへむかう－フォアボールを選ぶ 満塁
6回裏,6,6.0,石川 昂弥,2,満塁,一打逆転の場面で空振り三振！決定機を逃す 3アウト
7回表,1,5.0,岸田 行倫,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
7回表,2,6.0,キャベッジ,1,,ど真ん中の球を打つもファーストライナー 2アウト
7回表,3,7.0,笹原 操希,2,,見逃し三振でバッターアウト！ 3アウト
7回裏,1,7.0,村松 開人,0,,外角低めのスライダーを打つもレフトフライ 1アウト
7回裏,2,8.0,鵜飼 航丞,1,,内角低めのスライダーを打つもショートライナー 2アウト
7回裏,3,,福永 裕基,2,,金丸→代打:福永空振りの三振を喫する 3アウト
8回表,1,,丸 佳浩,0,,投手交代:金丸→藤嶋増田大→代打:丸フォアボールを選ぶ 一塁
8回表,2,,甲斐 拓也,0,1塁,井上→代打:甲斐一塁走者丸→代走:門脇一塁けん制:ランナー門脇帰塁送りバントを試みるもフライとなりアウト 1アウト
8回表,3,1.0,浦田 俊輔,1,1塁,一塁けん制:ランナー門脇帰塁一塁けん制:ランナー門脇帰塁また一塁けん制:ランナー門脇帰塁外角高めの真っ直ぐを打つもレフトフライ 2アウト
8回表,4,2.0,松本 剛,2,1塁,一塁けん制:ランナー門脇帰塁セカンドゴロ 3アウト
8回裏,1,1.0,岡林 勇希,0,,ピッチャー井上に代わって田中瑛がマウンドにあがる　守備変更:門脇→サードサードゴロ 1アウト
8回裏,2,,板山 祐太郎,1,,田中→代打:板山外角のシュートを打つもセンターフライ 2アウト
8回裏,3,,高橋 周平,2,,石伊→代打:高橋周フォアボールを選ぶ 一塁
8回裏,4,4.0,細川 成也,2,1塁,一塁走者高橋周→代走:加藤ストレートのフォアボールで出塁 一二塁
8回裏,5,5.0,サノー,2,"1,2塁",－巨人:コーチマウンドへむかう－一打同点の場面で内角のシュートを打つもセンターフライ 3アウト
9回表,1,3.0,泉口 友汰,0,,投手交代:藤嶋→吉田守備変更:板山→セカンド　守備変更:加藤→キャッチャー空振り三振でバッターアウト 1アウト
9回表,2,4.0,ダルベック,1,,ショートフライ 2アウト
9回表,3,5.0,岸田 行倫,2,,サードゴロ 3アウト
9回裏,1,6.0,石川 昂弥,0,,ピッチャー田中瑛に代わってマルティネスがマウンドにあがるセンターへのヒットを放つ 一塁
9回裏,2,7.0,村松 開人,0,1塁,一塁走者石川昂→代走:尾田一塁けん制:ランナー尾田帰塁一塁けん制:ランナー尾田帰塁外角高めのストレートを打つもセンターフライ 1アウト
9回裏,3,8.0,鵜飼 航丞,1,1塁,一塁けん制:ランナー尾田帰塁6-4-3のダブルプレー 3アウト試合終了
