イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,長岡 秀樹,0,,セカンドゴロ 1アウト
1回表,2,2.0,サンタナ,1,,フェンス直撃のツーベースを放つ 二塁
1回表,3,3.0,古賀 優大,1,2塁,ランナー二塁からセンターへのヒットを放つ 一三塁
1回表,4,4.0,オスナ,1,"1,3塁",ショートゴロの間にヤクルト1点をあげる 楽 0-1 ヤ 2アウト二塁
1回表,5,5.0,岩田 幸宏,2,2塁,カウント0-2から空振りの三振を喫する 3アウト
1回裏,1,1.0,平良 竜哉,0,,見逃し三振 1アウト
1回裏,2,2.0,黒川 史陽,1,,レフトへのヒットで出塁 一塁
1回裏,3,3.0,辰己 涼介,1,1塁,ライトへのヒットを放つ 一二塁
1回裏,4,4.0,浅村 栄斗,1,"1,2塁",ランナー一二塁から外角低めの球を打つもセンターフライ 2アウト一三塁
1回裏,5,5.0,村林 一輝,2,"1,3塁",内角低めのスライダーを打つもレフトフライ 3アウト
2回表,1,6.0,松下 歩叶,0,,レフトへの二塁打 二塁0:53【2回表】イーグルス・岸孝之がスワローズ・松下歩叶にプロ初安打を浴びる… 2026年5月29日 東北楽天ゴールデンイーグルス 対 東京ヤクルトスワローズ
2回表,2,7.0,増田 珠,0,2塁,ランナー二塁からセカンドフライ 1アウト
2回表,3,8.0,内山 壮真,1,2塁,見逃し三振 2アウト
2回表,4,9.0,モンテル,2,2塁,ランナー二塁からレフトへのヒットで出塁二塁走者松下は走塁死 3アウト
2回裏,1,6.0,佐藤 直樹,0,,サードフライ 1アウト
2回裏,2,7.0,マッカスカー,1,,空振りの三振を喫する 2アウト
2回裏,3,8.0,入江 大樹,2,,低めの球を打つもライトフライ 3アウト
3回表,1,1.0,長岡 秀樹,0,,外角高めのストレートを打つもファーストライナー 1アウト
3回表,2,2.0,サンタナ,1,,センターへのヒットを放つ 一塁
3回表,3,3.0,古賀 優大,1,1塁,空振り三振でバッターアウト 2アウト
3回表,4,4.0,オスナ,2,1塁,ヒット 一二塁
3回表,5,5.0,岩田 幸宏,2,"1,2塁",カウント1-2から空振り三振 3アウト
3回裏,1,9.0,堀内 謙伍,0,,キャッチャーフライ 1アウト
3回裏,2,1.0,平良 竜哉,1,,内角低めのスライダーを打つもセンターフライ 2アウト
