イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,正木 智也,0,,空振りの三振を喫する 1アウト
1回表,2,2.0,庄子 雄大,1,,9球粘った末にフォアボールを選ぶ 一塁
1回表,3,3.0,近藤 健介,1,1塁,外角低めのカットボールを打つもセンターフライ 2アウト
1回表,4,4.0,栗原 陵矢,2,1塁,サードフライ 3アウト
1回裏,1,1.0,福永 裕基,0,,粘りを見せて8球目にフォアボールを選ぶ 一塁
1回裏,2,2.0,村松 開人,0,1塁,内角高めの球を打つもレフトフライ 1アウト
1回裏,3,3.0,石川 昂弥,1,1塁,レフトへのヒットを放つ 一二塁
1回裏,4,4.0,細川 成也,1,"1,2塁",ショートフライ 2アウト
1回裏,5,5.0,石伊 雄太,2,"1,2塁",一打先制の場面で外角低めの球を打つもショートライナー 3アウト
2回表,1,5.0,山本 祐大,0,,ど真ん中の変化球を打つもレフトフライ 1アウト
2回表,2,6.0,牧原 大成,1,,ファーストゴロ 2アウト
2回表,3,7.0,廣瀨 隆太,2,,セカンドへの内野安打 一塁
2回表,4,8.0,周東 佑京,2,1塁,内角高めの球を打つもライトフライ 3アウト
2回裏,1,6.0,鵜飼 航丞,0,,サードゴロ 1アウト
2回裏,2,7.0,花田 旭,1,,ファーストゴロ 2アウト
2回裏,3,8.0,山本 泰寛,2,,センターへのヒットで出塁 一塁
2回裏,4,9.0,櫻井 頼之介,2,1塁,見逃し三振でバッターアウト！ 3アウト
3回表,1,9.0,松本 晴,0,,一度もバットを振ることなく三球三振 1アウト
3回表,2,1.0,正木 智也,1,,サードゴロ 2アウト
3回表,3,2.0,庄子 雄大,2,,空振りの三振を喫する 3アウト
3回裏,1,1.0,福永 裕基,0,,センターへのヒットを放つ 一塁
3回裏,2,2.0,村松 開人,0,1塁,一塁けん制:ランナー福永帰塁見事送りバントを成功させる 1アウト二塁
3回裏,3,3.0,石川 昂弥,1,2塁,ワンバウンドした球に空振り、三振を喫する 2アウト
3回裏,4,4.0,細川 成也,2,2塁,一打先制の場面でハーフスイングを取られて空振り三振！決定機を逃す 3アウト
4回表,1,3.0,近藤 健介,0,,ライトへのヒット 一塁
4回表,2,4.0,栗原 陵矢,0,1塁,外角高めのスライダーを打つもレフトフライ 1アウト
4回表,3,5.0,山本 祐大,1,1塁,一塁走者近藤:盗塁成功 二塁見逃し三振 2アウト
4回表,4,6.0,牧原 大成,2,2塁,二塁けん制:ランナー近藤帰塁一打先制の場面でピッチャーゴロ 3アウト
4回裏,1,5.0,石伊 雄太,0,,ショートへの内野安打 一塁
4回裏,2,6.0,鵜飼 航丞,0,1塁,中日・鵜飼の一塁アウトの判定を巡り、中日がリクエストリプレー検証後判定覆るピッチャーゴロ 1アウト一塁
4回裏,3,7.0,花田 旭,1,1塁,一塁けん制:ランナー鵜飼帰塁また一塁けん制:ランナー鵜飼帰塁一塁けん制:ランナー鵜飼帰塁6-4-3のダブルプレー 3アウト
5回表,1,7.0,廣瀨 隆太,0,,サードゴロ 1アウト
5回表,2,8.0,周東 佑京,1,,センターへのヒットで出塁 一塁
5回表,3,9.0,松本 晴,1,1塁,一塁けん制:ランナー周東帰塁見事送りバントを決める 2アウト二塁
5回表,4,1.0,正木 智也,2,2塁,敬遠ぎみのフォアボールで歩かされる 一二塁
5回表,5,2.0,庄子 雄大,2,"1,2塁",－中日:コーチマウンドへむかう－一打先制の場面で見逃し三振！決定機を逃す 3アウト
5回裏,1,8.0,山本 泰寛,0,,詰まりながらもレフトへヒットを放つ 一塁
5回裏,2,9.0,櫻井 頼之介,0,1塁,一塁けん制:ランナー山本帰塁見事送りバントを決める 1アウト二塁
5回裏,3,1.0,福永 裕基,1,2塁,空振りの三振を喫する 2アウト
5回裏,4,2.0,村松 開人,2,2塁,2アウト二塁の0-1から先制のタイムリーヒット！ 中 1-0 ソ 一塁
5回裏,5,3.0,石川 昂弥,2,1塁,一塁けん制:ランナー村松帰塁四球を選ぶ 一二塁
5回裏,6,4.0,細川 成也,2,"1,2塁",ランナー一二塁の2-2から3ランホームラン 中 4-0 ソ
5回裏,7,5.0,石伊 雄太,2,,空振り三振でバッターアウト 3アウト
6回表,1,3.0,近藤 健介,0,,センターへの二塁打 二塁
6回表,2,4.0,栗原 陵矢,0,2塁,ランナー二塁からライトへタイムリーツーベース！ 中 4-1 ソ 二塁
6回表,3,5.0,山本 祐大,0,2塁,ランナー二塁の0-1からレフトへのタイムリーヒット 中 4-2 ソ 二塁
6回表,4,6.0,牧原 大成,0,2塁,－中日:監督マウンドへむかう－投手交代:櫻井→齋藤0アウト二塁から三塁側へセーフティバントを試み、一塁セーフ 一三塁
6回表,5,7.0,廣瀨 隆太,0,"1,3塁",四球を選ぶ 満塁
6回表,6,8.0,周東 佑京,0,満塁,－中日:コーチマウンドへむかう－空振り三振 1アウト
6回表,7,,今宮 健太,1,満塁,松本晴→代打:今宮1アウト満塁からショートフライ 2アウト
6回表,8,1.0,正木 智也,2,満塁,齋藤(投):ワイルドピッチ 中 4-3 ソ 二三塁ランナー二三塁の3-1からセンターへの逆転タイムリーヒット！ 中 4-5 ソ 一塁
6回表,9,2.0,庄子 雄大,2,1塁,一塁けん制:ランナー正木帰塁一塁けん制:ランナー正木帰塁外角の球を打つもセンターフライ 3アウト
6回裏,1,6.0,鵜飼 航丞,0,,投手交代:松本晴→津森すっぽ抜けの球に当たりデッドボールとなる 一塁
6回裏,2,7.0,花田 旭,0,1塁,一塁けん制:ランナー鵜飼帰塁一塁走者鵜飼:盗塁成功 二塁フォアボールを選ぶ 一二塁
6回裏,3,8.0,山本 泰寛,0,"1,2塁",－ソフトバンク:内野手マウンドへ集まる－送りバントを試みるもフライとなりアウト 1アウト
6回裏,4,,阿部 寿樹,1,"1,2塁",齋藤→代打:ボスラー投手交代:津森→ヘルナンデス代打ボスラー→代打の代打:阿部空振りの三振を喫する 2アウト
6回裏,5,1.0,福永 裕基,2,"1,2塁",ランナー一二塁からセンターへの同点タイムリーヒット！ 中 5-5 ソ 一二塁
6回裏,6,2.0,村松 開人,2,"1,2塁",一打勝ち越しの場面で空振り三振でバッターアウト 3アウト
7回表,1,3.0,近藤 健介,0,,投手交代:齋藤→橋本空振りの三振を喫する 1アウト
7回表,2,4.0,栗原 陵矢,1,,外角の球を打つもセンターフライ 2アウト
7回表,3,,海野 隆司,2,,山本祐→代打:海野9球粘るも外角高めの真っ直ぐに空振り三振 3アウト
7回裏,1,3.0,石川 昂弥,0,,投手交代:ヘルナンデス→オスナ守備変更:海野→キャッチャー空振り三振 1アウト
7回裏,2,4.0,細川 成也,1,,空振りの三振を喫する 2アウト
7回裏,3,5.0,石伊 雄太,2,,空振り三振 3アウト
8回表,1,6.0,牧原 大成,0,,投手交代:橋本→吉田粘りを見せて8球目にフォアボールを選ぶ 一塁
8回表,2,7.0,廣瀨 隆太,0,1塁,一塁けん制:ランナー牧原大帰塁見事送りバントを成功させる 1アウト二塁
8回表,3,8.0,周東 佑京,1,2塁,フォアボールを選ぶ 一二塁
8回表,4,,柳田 悠岐,1,"1,2塁",オスナ→代打:柳田－中日:コーチマウンドへむかう－フォアボール。中日、満塁のピンチをまねく 満塁
8回表,5,1.0,正木 智也,1,満塁,ショートフライ 2アウト
8回表,6,,中村 晃,2,満塁,庄子→代打:中村晃一打勝ち越しの場面でセカンドゴロ 3アウト
8回裏,1,6.0,鵜飼 航丞,0,,投手交代:オスナ→松本裕守備交代:ショート野村空振り三振でバッターアウト 1アウト
8回裏,2,7.0,花田 旭,1,,高めのつり球に空振り三振 2アウト
8回裏,3,8.0,山本 泰寛,2,,セカンドへの内野安打 一塁
