イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,大盛 穂,0,,外角低めのスライダーを打つもセンターフライ 1アウト
1回表,2,2.0,菊池 涼介,1,,レフトへのヒットを放つ 一塁
1回表,3,3.0,小園 海斗,1,1塁,一塁けん制:ランナー菊池帰塁内角のストレートを打つもライトフライ 2アウト
1回表,4,4.0,モンテロ,2,1塁,一塁走者菊池:盗塁成功 二塁一打先制の場面で高めのつり球に空振り三振 3アウト
1回裏,1,1.0,福永 裕基,0,,ショートゴロ 1アウト
1回裏,2,2.0,村松 開人,1,,見逃し三振 2アウト
1回裏,3,3.0,細川 成也,2,,死球を受ける 一塁
1回裏,4,4.0,ボスラー,2,1塁,ファウルフライを佐々木(三)が捕球してバッターアウト 3アウト
2回表,1,5.0,ファビアン,0,,ワンバウンドした球を空振り三振 1アウト
2回表,2,6.0,坂倉 将吾,1,,フォアボールを選ぶ 一塁
2回表,3,7.0,佐々木 泰,1,1塁,セカンドフライ 2アウト
2回表,4,8.0,中村 奨成,2,1塁,一塁けん制:ランナー坂倉帰塁一塁走者坂倉:盗塁成功 二塁ランナー二塁の1-2からピッチャーへの内野安打マラー(投):悪送球広島先制！ 中 0-1 広 二塁
2回表,5,9.0,栗林 良吏,2,2塁,カウント0-2から空振り三振でバッターアウト 3アウト
2回裏,1,5.0,花田 旭,0,,詰まった打球はサードゴロとなる 1アウト
2回裏,2,6.0,高橋 周平,1,,ファーストゴロ 2アウト
2回裏,3,7.0,石伊 雄太,2,,フォアボールを選ぶ 一塁
2回裏,4,8.0,板山 祐太郎,2,1塁,外角のストレートを打つもセンターフライ 3アウト
3回表,1,1.0,大盛 穂,0,,ショートフライ 1アウト
3回表,2,2.0,菊池 涼介,1,,空振りの三振を喫する 2アウト
3回表,3,3.0,小園 海斗,2,,セカンドゴロ 3アウト
3回裏,1,9.0,マラー,0,,見逃し三振 1アウト
3回裏,2,1.0,福永 裕基,1,,ピッチャーゴロ 2アウト
3回裏,3,2.0,村松 開人,2,,センターへのヒットで出塁 一塁
3回裏,4,3.0,細川 成也,2,1塁,一塁けん制:ランナー村松帰塁ハーフスイングを取られて三球三振 3アウト
4回表,1,4.0,モンテロ,0,,サードゴロ 1アウト
4回表,2,5.0,ファビアン,1,,外角高めの球を打つもセンターフライ 2アウト
4回表,3,6.0,坂倉 将吾,2,,ショートゴロ 3アウト
4回裏,1,4.0,ボスラー,0,,外角高めの球を打つもレフトフライ 1アウト
4回裏,2,5.0,花田 旭,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
4回裏,3,6.0,高橋 周平,2,,空振りの三振を喫する 3アウト
5回表,1,7.0,佐々木 泰,0,,ショートゴロ 1アウト
5回表,2,8.0,中村 奨成,1,,外角低めのチェンジアップを打つもサードライナー 2アウト
5回表,3,9.0,栗林 良吏,2,,セカンドゴロ 3アウト
5回裏,1,7.0,石伊 雄太,0,,レフトへのヒットを放つ 一塁
5回裏,2,8.0,板山 祐太郎,0,1塁,セカンドゴロ 1アウト二塁
5回裏,3,9.0,マラー,1,2塁,1アウト二塁からサードゴロ 2アウト
5回裏,4,1.0,福永 裕基,2,2塁,ど真ん中のスライダーを打つもセンターフライ 3アウト
6回表,1,1.0,大盛 穂,0,,空振りの三振を喫する 1アウト
6回表,2,2.0,菊池 涼介,1,,レフトへの二塁打 二塁
6回表,3,3.0,小園 海斗,1,2塁,ランナー二塁からタイムリーツーベース！ 中 0-2 広 二塁
6回表,4,4.0,モンテロ,1,2塁,ランナー二塁の3-2からライトへタイムリーツーベース！ 中 0-3 広 二塁
6回表,5,5.0,ファビアン,1,2塁,－中日:監督マウンドへむかう－投手交代:マラー→櫻井ランナー二塁から低めのフォークをレフトへ打ってヒット 一三塁
6回表,6,6.0,坂倉 将吾,1,"1,3塁",一塁けん制:ランナーファビアン帰塁1アウト一三塁から内角のストレートを打つもレフトフライ一塁走者ファビアンも戻れずダブルプレー！ 3アウト
6回裏,1,2.0,村松 開人,0,,ファーストゴロ 1アウト
6回裏,2,3.0,細川 成也,1,,外角高めのカットボールを打つもライトフライ 2アウト
6回裏,3,4.0,ボスラー,2,,セカンドゴロ 3アウト
7回表,1,7.0,佐々木 泰,0,,投手交代:櫻井→根尾センターへのヒットで出塁 一塁
7回表,2,8.0,中村 奨成,0,1塁,一塁走者佐々木→代走:矢野また一塁けん制:ランナー矢野帰塁またも一塁けん制:ランナー矢野帰塁一塁けん制:ランナー矢野帰塁低めの球を打つもレフトフライ 1アウト
7回表,3,9.0,栗林 良吏,1,1塁,見事送りバントを決める 2アウト二塁
7回表,4,1.0,大盛 穂,2,2塁,ピッチャーゴロ 3アウト
7回裏,1,,大島 洋平,0,,守備変更:小園ショート→サード　守備変更:矢野→ショート花田→代打:大島フォアボールを選ぶ 一塁
7回裏,2,6.0,高橋 周平,0,1塁,－広島:コーチマウンドへむかう－ファーストへの内野安打 一二塁
7回裏,3,7.0,石伊 雄太,0,"1,2塁",空振りの三振を喫する 1アウト
7回裏,4,8.0,板山 祐太郎,1,"1,2塁",1アウト一二塁の2-2からライトへのタイムリーヒット 中 1-3 広 一二塁
7回裏,5,,阿部 寿樹,1,"1,2塁",根尾→代打:阿部1アウト一二塁の1-2からセンターへタイムリーツーベース！ 中 2-3 広 二三塁
7回裏,6,1.0,福永 裕基,1,"2,3塁",二塁走者阿部→代走:知野ピッチャー栗林に代わって齊藤汰がマウンドにあがる外角高めのストレートを打つもライトフライ 2アウト
7回裏,7,2.0,村松 開人,2,"2,3塁",ピッチャー齊藤汰のグラブをはじくもセカンドゴロに倒れる 3アウト
8回表,1,2.0,菊池 涼介,0,,投手交代:根尾→齋藤守備変更:大島→センターフォアボールを選ぶ 一塁
8回表,2,3.0,小園 海斗,0,1塁,空振り三振でバッターアウト 1アウト
8回表,3,4.0,モンテロ,1,1塁,1-0からライトスタンドへの2ランホームラン 中 2-5 広
8回表,4,5.0,ファビアン,1,,ファウルフライをボスラー(右)がつかんでバッターアウト 2アウト
8回表,5,6.0,坂倉 将吾,2,,ライトへのヒットで出塁 一塁
8回表,6,7.0,矢野 雅哉,2,1塁,－中日:監督マウンドへむかう－投手交代:齋藤→牧野高めの変化球を打つもセンターフライ 3アウト
8回裏,1,3.0,細川 成也,0,,ピッチャー齊藤汰に代わってハーンがマウンドにあがる高めの真っ直ぐを打つもライトフライ 1アウト
8回裏,2,4.0,ボスラー,1,,セカンドゴロ 2アウト
8回裏,3,5.0,大島 洋平,2,,空振りの三振を喫する 3アウト
9回表,1,8.0,中村 奨成,0,,レフトへのヒットを放つ 一塁
9回表,2,,佐藤 啓介,0,1塁,ハーン→代打:佐藤啓一塁けん制:ランナー中村奨帰塁空振り三振でバッターアウト 1アウト
9回表,3,1.0,大盛 穂,1,1塁,一塁走者中村奨→代走:辰見一塁けん制:ランナー辰見帰塁また一塁けん制:ランナー辰見帰塁一塁走者辰見:盗塁成功 二塁空振り三振 2アウト
9回表,4,2.0,菊池 涼介,2,2塁,牧野(投):暴投 三塁フォアボールを選ぶ 一三塁
9回表,5,3.0,小園 海斗,2,"1,3塁",－中日:コーチマウンドへむかう－一塁走者菊池:盗塁成功 二三塁ストレートのフォアボールで出塁 満塁
9回表,6,4.0,モンテロ,2,満塁,セカンドフライ 3アウト
9回裏,1,6.0,高橋 周平,0,,ピッチャーハーンに代わって中﨑がマウンドにあがる　守備変更:辰見→ライトフォアボールを選ぶ 一塁
9回裏,2,7.0,石伊 雄太,0,1塁,4-6-3のダブルプレー 2アウト
9回裏,3,8.0,板山 祐太郎,2,,外角高めの真っ直ぐを打つもセンターフライ 3アウト試合終了
