イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中野 拓夢,0,,ファーストゴロ 1アウト
1回表,2,2.0,森下 翔太,1,,空振り三振でバッターアウト 2アウト
1回表,3,3.0,佐藤 輝明,2,,2-2からライトスタンドへのホームランで阪神先制！ ロ 0-1 神
1回表,4,4.0,大山 悠輔,2,,サードゴロ 3アウト
1回裏,1,1.0,小川 龍成,0,,センターへのヒットで出塁 一塁
1回裏,2,2.0,友杉 篤輝,0,1塁,空振りの三振を喫する 1アウト
1回裏,3,3.0,西川 史礁,1,1塁,内角高めのストレートを打つもライトフライ 2アウト二塁
1回裏,4,4.0,山口 航輝,2,2塁,二塁けん制:ランナー小川帰塁高めのストレートを打つもレフトフライ 3アウト
2回表,1,5.0,嶋村 麟士朗,0,,空振りの三振を喫する 1アウト
2回表,2,6.0,立石 正広,1,,外角高めのカットボールを打つもレフトフライ 2アウト
2回表,3,7.0,髙寺 望夢,2,,内角の球を打つもライトフライ 3アウト
2回裏,1,5.0,佐藤 都志也,0,,外角高めの変化球を打つもセンターフライ 1アウト
2回裏,2,6.0,ポランコ,1,,空振り三振 2アウト
2回裏,3,7.0,安田 尚憲,2,,0-1からセンターへのホームランでロッテ同点！ ロ 1-1 神0:45【2回裏】3年ぶりのアーチで同点!! マリーンズ・安田尚憲 今季初打席でバックスクリーンへのHR!! 2026年5月30日 千葉ロッテマリーンズ 対 阪神タイガース
2回裏,4,8.0,井上 広大,2,,空振りの三振を喫する 3アウト
3回表,1,8.0,坂本 誠志郎,0,,見逃し三振 1アウト
3回表,2,9.0,熊谷 敬宥,1,,セーフティバントで内野安打 一塁
3回表,3,1.0,中野 拓夢,1,1塁,一塁けん制:ランナー熊谷帰塁空振り三振でバッターアウト 2アウト
3回表,4,2.0,森下 翔太,2,1塁,レフトスタンドへの勝ち越し2ランホームラン！ ロ 1-3 神
3回表,5,3.0,佐藤 輝明,2,,内角のスライダーを打つもライトフライ 3アウト
3回裏,1,9.0,髙部 瑛斗,0,,外角の真っ直ぐを打つもレフトフライ 1アウト
3回裏,2,1.0,小川 龍成,1,,空振り三振 2アウト
3回裏,3,2.0,友杉 篤輝,2,,村上のスライダーを引っかけショートゴロ 3アウト
4回表,1,4.0,大山 悠輔,0,,レフトへのヒットを放つ 一塁
4回表,2,5.0,嶋村 麟士朗,0,1塁,セカンドゴロ 1アウト二塁
4回表,3,6.0,立石 正広,1,2塁,1アウト二塁から高めの変化球を打つもセンターフライ 2アウト三塁
4回表,4,7.0,髙寺 望夢,2,3塁,フォアボールを選ぶ 一三塁
4回表,5,8.0,坂本 誠志郎,2,"1,3塁",2アウト一三塁からショートゴロ 3アウト
4回裏,1,3.0,西川 史礁,0,,センターへのヒットで出塁 一塁
4回裏,2,4.0,山口 航輝,0,1塁,外角の球を打つもセンターフライ 1アウト
4回裏,3,5.0,佐藤 都志也,1,1塁,フェンス直撃のツーベースを放つ 二三塁
4回裏,4,6.0,ポランコ,1,"2,3塁",空振り三振 2アウト
4回裏,5,7.0,安田 尚憲,2,"2,3塁",ランナー二三塁からサードゴロ 3アウト
5回表,1,9.0,熊谷 敬宥,0,,外角高めの球を打つもセンターフライ 1アウト
5回表,2,1.0,中野 拓夢,1,,セカンドゴロ 2アウト
5回表,3,2.0,森下 翔太,2,,1-0からスタンド上段に飛び込むホームランを放つ ロ 1-4 神
5回表,4,3.0,佐藤 輝明,2,,内角のスライダーを打つもセンターフライ 3アウト
5回裏,1,8.0,井上 広大,0,,見逃し三振でバッターアウト！ 1アウト
5回裏,2,9.0,髙部 瑛斗,1,,ファーストゴロ 2アウト
5回裏,3,1.0,小川 龍成,2,,内角低めの球を打つもライトフライ 3アウト
6回表,1,4.0,大山 悠輔,0,,投手交代:唐川→八木内角の真っ直ぐを打つもサードライナー 1アウト
6回表,2,5.0,嶋村 麟士朗,1,,外角低めの球を打つもレフトフライ 2アウト
6回表,3,6.0,立石 正広,2,,詰まった打球はピッチャーゴロ 3アウト
6回裏,1,2.0,友杉 篤輝,0,,森下(左)の落球により出塁する ロ 2-4 神
6回裏,2,3.0,西川 史礁,0,,ショートゴロ 1アウト
6回裏,3,4.0,山口 航輝,1,,ど真ん中の球を打つもレフトフライ 2アウト
6回裏,4,5.0,佐藤 都志也,2,,センターへのヒットを放つ 一塁
6回裏,5,6.0,ポランコ,2,1塁,フォアボールを選ぶ 一二塁
6回裏,6,7.0,安田 尚憲,2,"1,2塁",－阪神:コーチマウンドへむかう－サードフライ 3アウト
7回表,1,7.0,髙寺 望夢,0,,ショートゴロ 1アウト
7回表,2,8.0,坂本 誠志郎,1,,空振りの三振を喫する 2アウト
7回表,3,9.0,熊谷 敬宥,2,,ワンバウンドした球を空振り三振 3アウト0:12【7回表】2者連続三振!! マリーンズ・八木彬 2イニング目も3者凡退に抑える投球を見せる!! 2026年5月30日 千葉ロッテマリーンズ 対 阪神タイガース
7回裏,1,8.0,井上 広大,0,,ピッチャーゴロ 1アウト
7回裏,2,9.0,髙部 瑛斗,1,,詰まった打球はセカンドゴロ 2アウト
7回裏,3,1.0,小川 龍成,2,,内角低めのストレートを打つもライトフライ 3アウト
8回表,1,1.0,中野 拓夢,0,,ピッチャー八木のグラブを襲う内野安打 一塁
8回表,2,2.0,森下 翔太,0,1塁,一塁けん制:ランナー中野帰塁また一塁けん制:ランナー中野帰塁一塁けん制:ランナー中野帰塁空振り三振でバッターアウト 1アウト
