イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,正木 智也,0,,四球を選ぶ 一塁
1回表,2,2.0,周東 佑京,0,1塁,内角のチェンジアップを打つもレフトフライ 1アウト
1回表,3,3.0,近藤 健介,1,1塁,センターへのヒット 一二塁
1回表,4,4.0,栗原 陵矢,1,"1,2塁",1アウト一二塁からファーストゴロ 2アウト二三塁
1回表,5,5.0,柳田 悠岐,2,"2,3塁",一打先制の場面でワンバウンドした球を空振り三振 3アウト
1回裏,1,1.0,中川 圭太,0,,セカンドゴロ 1アウト
1回裏,2,2.0,山中 稜真,1,,見逃し三振 2アウト
1回裏,3,3.0,西川 龍馬,2,,ライトへのヒットを放つ 一塁
1回裏,4,4.0,太田 椋,2,1塁,ショートゴロ 3アウト
2回表,1,6.0,柳町 達,0,,空振り三振でバッターアウト 1アウト
2回表,2,7.0,川瀬 晃,1,,フォアボールを選ぶ 一塁
2回表,3,8.0,海野 隆司,1,1塁,レフトへのヒットで出塁 一二塁
2回表,4,9.0,庄子 雄大,1,"1,2塁",ランナー一二塁の2-2からセンターへの先制タイムリーヒット！ オ 0-1 ソ 一三塁0:46【2回表】変化球を上手く拾った!! ホークス・庄子雄大 センターへの先制タイムリーヒット!! 2026年7月8日 オリックス・バファローズ 対 福岡ソフトバンクホークス
2回表,5,1.0,正木 智也,1,"1,3塁",一塁走者庄子:盗塁成功 二三塁空振りの三振を喫する 2アウト
2回表,6,2.0,周東 佑京,2,"2,3塁",ランナー二三塁からショートゴロ 3アウト
2回裏,1,5.0,紅林 弘太郎,0,,空振り三振 1アウト
2回裏,2,6.0,宗 佑磨,1,,外角低めの球を打つもレフトフライ 2アウト
2回裏,3,7.0,若月 健矢,2,,レフトへのツーベース 二塁
2回裏,4,8.0,シーモア,2,2塁,カウント2-2から見逃し三振！決定機を逃す 3アウト
3回表,1,3.0,近藤 健介,0,,見逃し三振でバッターアウト！ 1アウト
3回表,2,4.0,栗原 陵矢,1,,フォアボールを選ぶ 一塁
3回表,3,5.0,柳田 悠岐,1,1塁,3-6-3のダブルプレー 3アウト
3回裏,1,9.0,来田 涼斗,0,,外角低めのスライダーを打つもセンターフライ 1アウト
3回裏,2,1.0,中川 圭太,1,,サードゴロ 2アウト
3回裏,3,2.0,山中 稜真,2,,レフトへのヒット 一塁
3回裏,4,3.0,西川 龍馬,2,1塁,レフトへのヒットで出塁 一二塁
3回裏,5,4.0,太田 椋,2,"1,2塁",フォアボールを選ぶ 満塁
3回裏,6,5.0,紅林 弘太郎,2,満塁,－ソフトバンク:コーチマウンドへむかう－高めのストレートを打つもレフトフライ 3アウト
4回表,1,6.0,柳町 達,0,,ライトへのヒット 一塁
4回表,2,7.0,川瀬 晃,0,1塁,一塁けん制:ランナー柳町帰塁外角低めの球を打つもショートライナー一塁走者柳町は塁を飛び出しておりダブルプレー！ 2アウト
4回表,3,8.0,海野 隆司,2,,ショートゴロ 3アウト
4回裏,1,6.0,宗 佑磨,0,,1-2から同点ホームラン！ オ 1-1 ソ0:51【4回裏】バファローズ・宗佑磨 ライトスタンドへ飛び込む今季第7号同点ソロホームラン!! 2026年7月8日 オリックス・バファローズ 対 福岡ソフトバンクホークス
4回裏,2,7.0,若月 健矢,0,,外角低めの球をセンターへ打ってヒット 一塁
4回裏,3,8.0,シーモア,0,1塁,空振り三振 1アウト
4回裏,4,9.0,来田 涼斗,1,1塁,レフトへのヒットで出塁 一二塁
4回裏,5,1.0,中川 圭太,1,"1,2塁",－ソフトバンク:コーチマウンドへむかう－低めの球を打つもサードライナー 2アウト
4回裏,6,2.0,山中 稜真,2,"1,2塁",ど真ん中の球を打つもレフトフライ 3アウト
5回表,1,9.0,庄子 雄大,0,,セカンドゴロ 1アウト
5回表,2,1.0,正木 智也,1,,空振り三振 2アウト
5回表,3,2.0,周東 佑京,2,,ワンバウンドした球を空振り三振 3アウト
5回裏,1,3.0,西川 龍馬,0,,内角のストレートを打つもライトフライ 1アウト
5回裏,2,4.0,太田 椋,1,,サードゴロ 2アウト
5回裏,3,5.0,紅林 弘太郎,2,,当てるだけのバッティングでショートゴロ 3アウト
6回表,1,3.0,近藤 健介,0,,フォアボールを選ぶ 一塁
6回表,2,4.0,栗原 陵矢,0,1塁,ショートゴロ 1アウト一塁
6回表,3,5.0,柳田 悠岐,1,1塁,セカンドゴロ 2アウト二塁
6回表,4,6.0,柳町 達,2,2塁,ソフトバンク・栗原の本塁セーフの判定を巡り、オリックスがリクエストリプレー検証後判定変わらずランナー二塁からレフトへのタイムリーヒットでソフトバンク勝ち越し！ オ 1-2 ソ 二塁
6回表,5,7.0,川瀬 晃,2,2塁,－オリックス:コーチマウンドへむかう－ショートゴロ 3アウト
6回裏,1,6.0,宗 佑磨,0,,外角低めのカーブを打つもレフトフライ 1アウト
6回裏,2,7.0,若月 健矢,1,,外角のフォークを打つもライトフライ 2アウト
6回裏,3,,平沼 翔太,2,,シーモア→代打:平沼ファーストゴロ 3アウト
7回表,1,8.0,海野 隆司,0,,守備変更:平沼→ファーストレフトへのヒットで出塁 一塁
7回表,2,9.0,庄子 雄大,0,1塁,見事送りバントを成功させる 1アウト二塁
7回表,3,1.0,正木 智也,1,2塁,ランナー二塁からサードへの内野安打 一二塁
7回表,4,2.0,周東 佑京,1,"1,2塁",－オリックス:コーチマウンドへむかう－4-6-3のダブルプレー 3アウト
7回裏,1,9.0,来田 涼斗,0,,ライトへのヒットを放つ 一塁
