イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,宗 佑磨,0,,サードフライ 1アウト
1回表,2,2.0,渡部 遼人,1,,フォアボールを選ぶ 一塁
1回表,3,3.0,西川 龍馬,1,1塁,一塁けん制:ランナー渡部帰塁一塁走者渡部:盗塁を試みるもアウト 2アウト外角低めのチェンジアップを打つもサードライナー 3アウト
1回裏,1,1.0,佐藤 直樹,0,,ライトへのツーベース 二塁
1回裏,2,2.0,黒川 史陽,0,2塁,ランナー二塁からセカンドへボテボテの内野安打 一三塁
1回裏,3,3.0,辰己 涼介,0,"1,3塁",ランナー一三塁の0-1からレフトへの犠牲フライを放つ楽天先制！ 楽 1-0 オ 1アウト一塁
1回裏,4,4.0,浅村 栄斗,1,1塁,全く反応できず三球三振 2アウト
1回裏,5,5.0,渡邊 佳明,2,1塁,ライトへのツーベース 二三塁
1回裏,6,6.0,太田 光,2,"2,3塁",当てるだけのバッティングでピッチャーゴロ 3アウト
2回表,1,4.0,太田 椋,0,,空振り三振 1アウト
2回表,2,5.0,森 友哉,1,,外角のスライダーを打つもライトフライ 2アウト
2回表,3,6.0,来田 涼斗,2,,フェンス直撃の二塁打を放つ 二塁
2回表,4,7.0,シーモア,2,2塁,内角高めのスライダーを打つもセンターフライ 3アウト
2回裏,1,7.0,YG安田,0,,ファーストゴロ 1アウト
2回裏,2,8.0,村林 一輝,1,,ライトへのヒットを放つ 一塁
2回裏,3,9.0,中島 大輔,1,1塁,一塁けん制:ランナー村林帰塁一塁けん制:ランナー村林帰塁フェンス直撃の二塁打を放つ 二三塁
2回裏,4,1.0,佐藤 直樹,1,"2,3塁",ランナー二三塁からピッチャーゴロ三塁走者村林は走塁死 2アウト二三塁
2回裏,5,2.0,黒川 史陽,2,"2,3塁",セカンドゴロ 3アウト
3回表,1,8.0,麦谷 祐介,0,,セカンドゴロ 1アウト
3回表,2,9.0,野口 智哉,1,,ショートゴロ 2アウト
3回表,3,1.0,宗 佑磨,2,,フォアボールを選ぶ 一塁
3回表,4,2.0,渡部 遼人,2,1塁,一塁けん制:ランナー宗帰塁また一塁けん制:ランナー宗帰塁フォアボールを選ぶ 一二塁
3回表,5,3.0,西川 龍馬,2,"1,2塁",－楽天:コーチマウンドへむかう－8球粘るも外角低めのスプリットに空振り三振 3アウト
3回裏,1,3.0,辰己 涼介,0,,ライトへのヒットで出塁 一塁
3回裏,2,4.0,浅村 栄斗,0,1塁,センターへのヒットを放つ 一二塁
