イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,勝又 温史,0,,空振りの三振を喫する 1アウト
1回表,2,2.0,牧 秀悟,1,,レフトへのヒット 一塁
1回表,3,3.0,筒香 嘉智,1,1塁,一塁けん制:ランナー牧帰塁空振り三振！一塁走者牧も盗塁失敗でダブルプレー 3アウト
1回裏,1,1.0,浦田 俊輔,0,,外角の球を打つもセンターフライ 1アウト
1回裏,2,2.0,松本 剛,1,,高めの真っ直ぐを打つもライトフライ 2アウト
1回裏,3,3.0,泉口 友汰,2,,篠木のフォークを引っかけセカンドゴロ 3アウト
2回表,1,4.0,エンカーナシオン,0,,ライトへのヒットで出塁 一塁
2回表,2,5.0,佐野 恵太,0,1塁,セカンドフライ 1アウト
2回表,3,6.0,度会 隆輝,1,1塁,レフトへのヒットを放つ 一三塁
2回表,4,7.0,松尾 汐恩,1,"1,3塁",フォアボールを選ぶ 満塁
2回表,5,8.0,宮下 朝陽,1,満塁,－巨人:コーチマウンドへむかう－ランナーフルベースの3-1からレフトスタンドへの満塁ホームランでDeNA先制！ 巨 0-4 デ
2回表,6,9.0,篠木 健太郎,1,,空振り三振 2アウト
2回表,7,1.0,勝又 温史,2,,ファーストゴロ 3アウト
2回裏,1,4.0,ダルベック,0,,サードゴロ 1アウト
2回裏,2,5.0,大城 卓三,1,,ファーストゴロ 2アウト
2回裏,3,6.0,キャベッジ,2,,セカンドゴロ 3アウト
3回表,1,2.0,牧 秀悟,0,,カウント1-1からレフトスタンドへのホームラン 巨 0-5 デ
3回表,2,3.0,筒香 嘉智,0,,レフトへのヒットで出塁 一塁
3回表,3,4.0,エンカーナシオン,0,1塁,見逃し三振 1アウト
3回表,4,5.0,佐野 恵太,1,1塁,ライトへのツーベース 二三塁
3回表,5,6.0,度会 隆輝,1,"2,3塁",ランナー二三塁からセンターへのタイムリーヒットキャベッジ(中):悪送球 巨 0-7 デ 二塁
3回表,6,7.0,松尾 汐恩,1,2塁,サードゴロ 2アウト
3回表,7,8.0,宮下 朝陽,2,2塁,ランナー二塁の1-0からサードへの内野安打石塚(三):悪送球 巨 0-8 デ 一塁
3回表,8,9.0,篠木 健太郎,2,1塁,一度もバットを振ることなく三球三振 3アウト
3回裏,1,7.0,石塚 裕惺,0,,すっぽ抜けの球に当たりデッドボールとなる 一塁
3回裏,2,8.0,佐々木 俊輔,0,1塁,4-6-3のダブルプレー 2アウト
3回裏,3,,知念 大成,2,,竹丸→代打:知念ショートゴロ 3アウト
4回表,1,1.0,勝又 温史,0,,投手交代:竹丸→代木ショートゴロ 1アウト
4回表,2,2.0,牧 秀悟,1,,内角高めのストレートを打つもライトフライ 2アウト
4回表,3,3.0,筒香 嘉智,2,,空振りの三振を喫する 3アウト0:328/1【巨人vsDeNA】4回表 代木 空振り三振を誘う見事な投球
4回裏,1,1.0,浦田 俊輔,0,,ショートゴロ 1アウト
4回裏,2,2.0,松本 剛,1,,ライトへのヒットを放つ 一塁
4回裏,3,3.0,泉口 友汰,1,1塁,4-6-3のダブルプレー 3アウト
5回表,1,4.0,エンカーナシオン,0,,サードゴロ 1アウト
5回表,2,5.0,佐野 恵太,1,,ショートゴロ 2アウト
5回表,3,6.0,度会 隆輝,2,,粘りを見せて9球目にフォアボールを選ぶ 一塁
5回表,4,7.0,松尾 汐恩,2,1塁,ショートゴロ 3アウト
5回裏,1,4.0,ダルベック,0,,粘りを見せて10球目にフォアボールを選ぶ 一塁
5回裏,2,5.0,大城 卓三,0,1塁,空振りの三振を喫する 1アウト
5回裏,3,6.0,キャベッジ,1,1塁,ダブルプレー 3アウト
6回表,1,8.0,宮下 朝陽,0,,守備交代:キャッチャー山瀬ショートゴロ 1アウト
6回表,2,9.0,篠木 健太郎,1,,見逃し三振でバッターアウト！ 2アウト
6回表,3,1.0,勝又 温史,2,,ショートゴロ 3アウト
6回裏,1,7.0,石塚 裕惺,0,,守備交代:センター関根ライトへのヒットを放つ 一塁
6回裏,2,8.0,佐々木 俊輔,0,1塁,レフトへのヒットで出塁 一二塁
6回裏,3,,丸 佳浩,0,"1,2塁",－DeNA:内野手マウンドへ集まる－代木→代打:丸0アウト一二塁からショートへの内野安打 満塁
6回裏,4,1.0,浦田 俊輔,0,満塁,ランナーフルベースの1-0からタイムリーヒット 巨 1-8 デ 満塁
6回裏,5,2.0,松本 剛,0,満塁,－DeNA:コーチマウンドへむかう－0アウト満塁からタイムリーヒット 巨 2-8 デ 満塁
6回裏,6,3.0,泉口 友汰,0,満塁,ランナーフルベースの0-2からレフトへのタイムリーヒット 巨 4-8 デ 一二塁
6回裏,7,4.0,ダルベック,0,"1,2塁",投手交代:篠木→松本凌空振り三振 1アウト
6回裏,8,5.0,山瀬 慎之助,1,"1,2塁",ハーフスイングを取られて空振り三振 2アウト
6回裏,9,6.0,キャベッジ,2,"1,2塁",四球を選ぶ 満塁
6回裏,10,7.0,石塚 裕惺,2,満塁,2アウト満塁の3-1からショートへのタイムリー内野安打 巨 5-8 デ 満塁
6回裏,11,8.0,佐々木 俊輔,2,満塁,－治療中－ランナーフルベースの3-2からレフトへのタイムリーヒット 巨 7-8 デ 一三塁
6回裏,12,9.0,丸 佳浩,2,"1,3塁",一打同点の場面で高めの球を打つもセンターフライ 3アウト
7回表,1,2.0,牧 秀悟,0,,投手交代:代木→堀田セカンドフライ 1アウト
7回表,2,3.0,筒香 嘉智,1,,外角高めのストレートを打つもライトフライ 2アウト
7回表,3,4.0,エンカーナシオン,2,,高めの変化球を打つもセンターフライ 3アウト
7回裏,1,1.0,浦田 俊輔,0,,ピッチャー松本凌に代わって浜地がマウンドにあがるファーストゴロ 1アウト
7回裏,2,2.0,松本 剛,1,,セカンドゴロ 2アウト
7回裏,3,3.0,泉口 友汰,2,,ショートフライ 3アウト
8回表,1,5.0,佐野 恵太,0,,投手交代:堀田→中川見逃し三振でバッターアウト！ 1アウト
8回表,2,6.0,度会 隆輝,1,,低めの球を打つもセンターフライ 2アウト
8回表,3,7.0,松尾 汐恩,2,,ピッチャーゴロ 3アウト
8回裏,1,4.0,ダルベック,0,,ピッチャー浜地に代わってマルセリーノがマウンドにあがるライトへのツーベース 二塁
8回裏,2,5.0,山瀬 慎之助,0,2塁,二塁走者ダルベック→代走:増田大マルセリーノ(投)の落球により出塁する 一二塁
8回裏,3,6.0,キャベッジ,0,"1,2塁",マルセリーノ(投):暴投 二三塁空振り三振でバッターアウト 1アウト
8回裏,4,7.0,石塚 裕惺,1,"2,3塁",－DeNA:内野手マウンドへ集まる－二塁走者山瀬→代走:小濱フォアボールを選ぶ 満塁
8回裏,5,8.0,佐々木 俊輔,1,満塁,ワンバウンドした球に空振り、三振を喫する 2アウト
8回裏,6,,坂本 勇人,2,満塁,中川→代打:坂本勇代打で登場するも空振り三振に倒れる 3アウト
9回表,1,8.0,宮下 朝陽,0,,投手交代:中川→赤星守備交代:キャッチャー小林守備変更:増田大→ファーストファーストゴロ 1アウト
9回表,2,,林 琢真,1,,マルセリーノ→代打:林フェンス直撃のツーベースを放つ 二塁
9回表,3,1.0,関根 大気,1,2塁,ランナー二塁から高めの球を打つもライトフライ 2アウト三塁
9回表,4,2.0,牧 秀悟,2,3塁,詰まった打球はショートゴロとなる 3アウト
9回裏,1,1.0,浦田 俊輔,0,,ピッチャーマルセリーノに代わってレイノルズがマウンドにあがる空振りの三振を喫する 1アウト
9回裏,2,2.0,松本 剛,1,,フォアボールを選ぶ 一塁
9回裏,3,3.0,泉口 友汰,1,1塁,ショートフライ 2アウト
9回裏,4,4.0,増田 大輝,2,1塁,一発出れば逆転サヨナラの場面でショートゴロ 3アウト試合終了
