イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,泉口 友汰,0,,フォアボールを選ぶ 一塁
1回表,2,2.0,吉川 尚輝,0,1塁,一塁けん制:ランナー泉口帰塁また一塁けん制:ランナー泉口帰塁センターへのヒットを放つ 一三塁
1回表,3,3.0,丸 佳浩,0,"1,3塁",ランナー一三塁の2-2からレフトへのタイムリーヒットで巨人先制！ 日 0-1 巨 一二塁
1回表,4,4.0,ダルベック,0,"1,2塁",空振りの三振を喫する 1アウト
1回表,5,5.0,大城 卓三,1,"1,2塁",ランナー一二塁の3-2からライトへのタイムリーヒット 日 0-2 巨 一二塁
1回表,6,6.0,キャベッジ,1,"1,2塁",低めのフォークを打つもセンターフライ 2アウト
1回表,7,7.0,岸田 行倫,2,"1,2塁",詰まった打球はショートゴロ 3アウト
1回裏,1,1.0,水野 達稀,0,,見逃し三振でバッターアウト！ 1アウト
1回裏,2,2.0,奈良間 大己,1,,ピッチャーゴロ 2アウト
1回裏,3,3.0,カストロ,2,,見逃し三振 3アウト
2回表,1,8.0,ティマ,0,,ショートゴロ 1アウト
2回表,2,9.0,松本 剛,1,,セカンドゴロ 2アウト
2回表,3,1.0,泉口 友汰,2,,外角高めの球を打つもセンターフライ 3アウト
2回裏,1,4.0,レイエス,0,,ショートゴロ 1アウト
2回裏,2,5.0,万波 中正,1,,センターへのツーベース 二塁
2回裏,3,6.0,野村 佑希,1,2塁,ランナー二塁の2-1からライトへのタイムリーヒット 日 1-2 巨 一塁0:57【2回裏】ファイターズ・野村佑希 変化球を逆らわずにライトへ打ち返すタイムリーヒット!! 2026年5月29日 北海道日本ハムファイターズ 対 読売ジャイアンツ
2回裏,4,7.0,清宮 幸太郎,1,1塁,セカンドフライ 2アウト
2回裏,5,8.0,郡司 裕也,2,1塁,一塁けん制:ランナー野村帰塁内角高めのカットボールを打つもレフトフライ 3アウト
3回表,1,2.0,吉川 尚輝,0,,空振りの三振を喫する 1アウト
3回表,2,3.0,丸 佳浩,1,,外角のツーシームを打つもレフトフライ 2アウト
3回表,3,4.0,ダルベック,2,,ファーストフライ 3アウト
3回裏,1,9.0,田宮 裕涼,0,,空振りの三振を喫する 1アウト
3回裏,2,1.0,水野 達稀,1,,キャッチャーへのファウルフライに倒れる 2アウト
3回裏,3,2.0,奈良間 大己,2,,ショートゴロ 3アウト
4回表,1,5.0,大城 卓三,0,,ライトへのヒットを放つ 一塁
4回表,2,6.0,キャベッジ,0,1塁,デッドボールを受ける 一二塁
4回表,3,7.0,岸田 行倫,0,"1,2塁",0アウト一二塁から送りバント失敗 1アウト一二塁
4回表,4,8.0,ティマ,1,"1,2塁",外角の変化球を打つもライトフライ 2アウト一三塁
4回表,5,9.0,松本 剛,2,"1,3塁",ショートゴロ 3アウト0:19【4回表】ファイターズ・水野達稀 二遊間抜けそうな打球をさばいて追加点を阻止!! 2026年5月29日 北海道日本ハムファイターズ 対 読売ジャイアンツ
4回裏,1,3.0,カストロ,0,,二塁打 二塁
4回裏,2,4.0,レイエス,0,2塁,四球を選ぶ 一二塁
4回裏,3,5.0,万波 中正,0,"1,2塁",－巨人:コーチマウンドへむかう－サードゴロ 1アウト一三塁
4回裏,4,6.0,野村 佑希,1,"1,3塁",ランナー一三塁の3-2から犠牲フライ日本ハム同点！ 日 2-2 巨 2アウト一塁
4回裏,5,7.0,清宮 幸太郎,2,1塁,一塁けん制:ランナー万波帰塁ど真ん中のスライダーを打つもライトフライ 3アウト
5回表,1,1.0,泉口 友汰,0,,外角高めの真っ直ぐを打つもレフトフライ 1アウト
5回表,2,2.0,吉川 尚輝,1,,センターへポテンヒットを放つ 一塁
5回表,3,3.0,丸 佳浩,1,1塁,一塁けん制:ランナー吉川帰塁また一塁けん制:ランナー吉川帰塁一塁走者吉川:盗塁成功 二塁高めのカットボールを打つもセンターフライ 2アウト
5回表,4,4.0,ダルベック,2,2塁,ランナー二塁の1-0からセンターへのタイムリーツーベースで巨人勝ち越し！ 日 2-3 巨 二塁
5回表,5,5.0,大城 卓三,2,2塁,カウント2-2から空振りの三振を喫する 3アウト
5回裏,1,8.0,郡司 裕也,0,,フォアボールを選ぶ 一塁
5回裏,2,9.0,田宮 裕涼,0,1塁,一塁けん制:ランナー郡司帰塁見事送りバントを決める 1アウト二塁
5回裏,3,1.0,水野 達稀,1,2塁,デッドボールを受ける 一二塁
5回裏,4,2.0,奈良間 大己,1,"1,2塁",4-6-3のダブルプレー 3アウト
6回表,1,6.0,キャベッジ,0,,バットを折りながらもライトへヒットを放つ 一塁
6回表,2,7.0,岸田 行倫,0,1塁,見事送りバントを成功させる 1アウト二塁
6回表,3,8.0,ティマ,1,2塁,1アウト二塁から内角高めのツーシームを打つもライトフライ 2アウト三塁
6回表,4,9.0,松本 剛,2,3塁,ランナー三塁の2-2からライトへのタイムリーヒット 日 2-4 巨 一塁
6回表,5,1.0,泉口 友汰,2,1塁,投手交代:達→河野河野(投):ボーク 二塁フルカウントから空振り三振 3アウト
6回裏,1,3.0,カストロ,0,,投手交代:井上→田中瑛ファーストゴロ 1アウト
6回裏,2,4.0,レイエス,1,,10球目のシュートを打つもショートゴロ 2アウト
6回裏,3,5.0,万波 中正,2,,全く反応できず見逃し三振でバッターアウト 3アウト
7回表,1,2.0,吉川 尚輝,0,,投手交代:河野→菊地ファーストゴロ 1アウト
7回表,2,3.0,丸 佳浩,1,,ショートゴロ 2アウト
7回表,3,4.0,ダルベック,2,,空振り三振 3アウト0:23【7回表】ファイターズ・菊地大稀 昨年まで在籍した古巣を相手に3者凡退に抑える!! 2026年5月29日 北海道日本ハムファイターズ 対 読売ジャイアンツ
7回裏,1,6.0,野村 佑希,0,,ピッチャー田中瑛に代わって船迫がマウンドにあがる　守備交代:ライト佐々木守備交代:サード門脇ショートフライ 1アウト
7回裏,2,7.0,清宮 幸太郎,1,,外角低めのスライダーを打つもサードライナー 2アウト
7回裏,3,8.0,郡司 裕也,2,,外角低めのスライダーを打つもライトフライ 3アウト
8回表,1,5.0,大城 卓三,0,,投手交代:菊地→福谷セカンドゴロ 1アウト
8回表,2,6.0,キャベッジ,1,,セカンドゴロ 2アウト
8回表,3,7.0,岸田 行倫,2,,空振り三振でバッターアウト 3アウト
8回裏,1,9.0,田宮 裕涼,0,,ピッチャー船迫に代わって大勢がマウンドにあがる　守備交代:レフト増田大守備変更:松本レフト→センター高めのつり球に空振り三振 1アウト
8回裏,2,1.0,水野 達稀,1,,外角高めのストレートを打つもレフトフライ 2アウト
8回裏,3,,淺間 大基,2,,奈良間→代打:淺間代打で登場するも空振り三振に倒れる 3アウト
9回表,1,8.0,ティマ,0,,投手交代:福谷→山本守備交代:セカンド山縣空振り三振でバッターアウト 1アウト
9回表,2,9.0,松本 剛,1,,ファーストゴロ 2アウト
9回表,3,1.0,泉口 友汰,2,,サードゴロ 3アウト
9回裏,1,3.0,カストロ,0,,ピッチャー大勢に代わってマルティネスがマウンドにあがるハーフスイングを取られて空振りの三振を喫する 1アウト
9回裏,2,4.0,レイエス,1,,セカンドゴロ 2アウト
9回裏,3,5.0,万波 中正,2,,レフトへのヒットで出塁 一塁
9回裏,4,6.0,野村 佑希,2,1塁,一塁走者万波→代走:五十幡一発出れば同点の場面で空振りの三振を喫する 3アウト試合終了
