イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,近本 光司,0,,フォアボールを選ぶ 一塁
1回表,2,2.0,中野 拓夢,0,1塁,一塁けん制:ランナー近本帰塁ライトへのヒットを放つ 一三塁
1回表,3,3.0,森下 翔太,0,"1,3塁",0アウト一三塁の0-1からレフトへのタイムリーツーベースで阪神先制！ 中 0-1 神 二三塁
1回表,4,4.0,佐藤 輝明,0,"2,3塁",ファウルフライを石川昂(三)が捕球してバッターアウト 1アウト
1回表,5,5.0,大山 悠輔,1,"2,3塁",ワンバウンドした球を空振り三振 2アウト
1回表,6,6.0,前川 右京,2,"2,3塁",ショートゴロ 3アウト
1回裏,1,1.0,岡林 勇希,0,,空振り三振でバッターアウト 1アウト
1回裏,2,2.0,細川 成也,1,,詰まった打球はファーストゴロ 2アウト
1回裏,3,3.0,村松 開人,2,,死球を受ける 一塁
1回裏,4,4.0,サノー,2,1塁,低めの球を打つもライトフライ 3アウト
2回表,1,7.0,梅野 隆太郎,0,,ショートフライ 1アウト
2回表,2,8.0,熊谷 敬宥,1,,サードゴロ 2アウト
2回表,3,9.0,今朝丸 裕喜,2,,見逃し三振 3アウト
2回裏,1,5.0,石川 昂弥,0,,低めの球を打つもレフトフライ 1アウト
2回裏,2,6.0,石伊 雄太,1,,センターへのツーベース 二塁
2回裏,3,7.0,福永 裕基,1,2塁,ランナー二塁から内角低めの落ちる球をレフトへ打ってヒット 一三塁
2回裏,4,8.0,ボスラー,1,"1,3塁",セカンドゴロの間に中日1点をあげる 中 1-1 神 2アウト一塁
2回裏,5,9.0,中西 聖輝,2,1塁,高めの球を打つもライトフライ 3アウト
3回表,1,1.0,近本 光司,0,,ライトへのツーベース 二塁
3回表,2,2.0,中野 拓夢,0,2塁,セカンドゴロ 1アウト三塁
3回表,3,3.0,森下 翔太,1,3塁,中西(投):暴投阪神勝ち越し！ 中 1-2 神センターへの二塁打 二塁
3回表,4,4.0,佐藤 輝明,1,2塁,ワンバウンドした球に空振り、三振を喫する 2アウト
3回表,5,5.0,大山 悠輔,2,2塁,外角低めの球を打つもショートライナー 3アウト
3回裏,1,1.0,岡林 勇希,0,,セカンドへの内野安打 一塁
3回裏,2,2.0,細川 成也,0,1塁,低めの真っ直ぐを打つもライトフライ 1アウト
3回裏,3,3.0,村松 開人,1,1塁,一塁けん制:ランナー岡林帰塁レフトへのヒットで出塁 一三塁
3回裏,4,4.0,サノー,1,"1,3塁",－阪神:コーチマウンドへむかう－4-6-3のダブルプレー 3アウト
4回表,1,6.0,前川 右京,0,,ファーストゴロ 1アウト
4回表,2,7.0,梅野 隆太郎,1,,ショートゴロ 2アウト
4回表,3,8.0,熊谷 敬宥,2,,ストレートのフォアボールで出塁 一塁
4回表,4,9.0,今朝丸 裕喜,2,1塁,空振りの三振を喫する 3アウト
4回裏,1,5.0,石川 昂弥,0,,内角低めのストレートを打つもライトフライ 1アウト
4回裏,2,6.0,石伊 雄太,1,,フォアボールを選ぶ 一塁
4回裏,3,7.0,福永 裕基,1,1塁,カウント0-1からセンターへの同点タイムリーツーベース！ 中 2-2 神 二塁
4回裏,4,8.0,ボスラー,1,2塁,ランナー二塁の3-2からライトスタンドへの2ランホームランで中日勝ち越し！ 中 4-2 神
4回裏,5,9.0,中西 聖輝,1,,ピッチャーゴロ 2アウト
4回裏,6,1.0,岡林 勇希,2,,ショートゴロ 3アウト
5回表,1,1.0,近本 光司,0,,ファーストゴロ 1アウト
