イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,宗 佑磨,0,,ショートゴロ 1アウト
1回表,2,2.0,渡部 遼人,1,,7球粘った末に見逃し三振 2アウト
1回表,3,3.0,西川 龍馬,2,,ピッチャーゴロ 3アウト
1回裏,1,1.0,周東 佑京,0,,全く手が出ず見逃し三振でバッターアウト 1アウト
1回裏,2,2.0,近藤 健介,1,,死球を受ける 一塁
1回裏,3,3.0,栗原 陵矢,1,1塁,－治療中－7球粘るも外角高めのカットボールに空振り三振 2アウト
1回裏,4,4.0,柳田 悠岐,2,1塁,ライトへのツーベース 二三塁
1回裏,5,5.0,山川 穂高,2,"2,3塁",フォアボールを選ぶ 満塁
1回裏,6,6.0,柳町 達,2,満塁,－オリックス:コーチマウンドへむかう－ランナーフルベースの1-1からレフトへのタイムリーヒットでソフトバンク先制！一塁走者山川は走塁死 ソ 2-0 オ 3アウト0:28【1回裏】満塁のチャンスを逃さない!! ホークス・柳町達 レフトへのタイムリーヒットで先制!! 2026年4月18日 福岡ソフトバンクホークス 対 オリックス・バファローズ
2回表,1,4.0,太田 椋,0,,空振りの三振を喫する 1アウト
2回表,2,5.0,森 友哉,1,,空振り三振 2アウト
2回表,3,6.0,紅林 弘太郎,2,,ショートゴロ山川(一):捕球ミス 一塁
2回表,4,7.0,シーモア,2,1塁,空振りの三振を喫する 3アウト
2回裏,1,7.0,川瀬 晃,0,,センターへのヒットを放つ 一塁
2回裏,2,8.0,海野 隆司,0,1塁,見事送りバントを成功させる 1アウト二塁
2回裏,3,9.0,牧原 大成,1,2塁,セカンドゴロ 2アウト三塁
2回裏,4,1.0,周東 佑京,2,3塁,セカンドゴロ 3アウト
3回表,1,8.0,若月 健矢,0,,外角低めの落ちる球を引っかけてサードゴロ 1アウト
3回表,2,9.0,来田 涼斗,1,,内角のフォークを打つもセンターフライ 2アウト
3回表,3,1.0,宗 佑磨,2,,フォアボールを選ぶ 一塁
3回表,4,2.0,渡部 遼人,2,1塁,ファーストゴロ 3アウト
3回裏,1,,中村 晃,0,,近藤→代打:中村晃空振り三振でバッターアウト 1アウト
3回裏,2,3.0,栗原 陵矢,1,,高めの真っ直ぐを打つもセンターフライ 2アウト
