イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中川 圭太,0,,センターへのヒットで出塁 一塁
1回表,2,2.0,西川 龍馬,0,1塁,外角高めの真っ直ぐを打つもサードライナー 1アウト
1回表,3,3.0,来田 涼斗,1,1塁,一塁けん制:ランナー中川帰塁一塁けん制:ランナー中川帰塁ショートフライ 2アウト
1回表,4,4.0,太田 椋,2,1塁,ライトへのヒットを放つ 一二塁
1回表,5,5.0,森 友哉,2,"1,2塁",フォアボールを選ぶ 満塁
1回表,6,6.0,紅林 弘太郎,2,満塁,一打先制の場面でセカンドフライ 3アウト
1回裏,1,1.0,髙部 瑛斗,0,,フォアボールを選ぶ 一塁
1回裏,2,2.0,小川 龍成,0,1塁,一塁けん制:ランナー髙部帰塁見事送りバントを成功させる 1アウト二塁
1回裏,3,3.0,西川 史礁,1,2塁,空振りの三振を喫する 2アウト
1回裏,4,4.0,山口 航輝,2,2塁,一打先制の場面でセカンドゴロ 3アウト
2回表,1,7.0,宗 佑磨,0,,サードへのファウルフライに倒れる 1アウト
2回表,2,8.0,若月 健矢,1,,ライトへのヒットを放つ 一塁
2回表,3,9.0,平沼 翔太,1,1塁,ライトへのヒット 一三塁
2回表,4,1.0,中川 圭太,1,"1,3塁",ファウルフライを西川(右)がつかんでバッターアウト 2アウト
2回表,5,2.0,西川 龍馬,2,"1,3塁",一打先制の場面でショートゴロ 3アウト
2回裏,1,5.0,佐藤 都志也,0,,セカンドゴロ 1アウト
2回裏,2,6.0,池田 来翔,1,,レフトへのヒットで出塁 一塁
2回裏,3,7.0,ソト,1,1塁,レフトへのヒットで出塁 一二塁
2回裏,4,8.0,寺地 隆成,1,"1,2塁",ファーストゴロ 2アウト一三塁
2回裏,5,9.0,友杉 篤輝,2,"1,3塁",一打先制の場面で高めの真っ直ぐを打つもセンターフライ 3アウト
3回表,1,3.0,来田 涼斗,0,,ど真ん中のチェンジアップを打つもライトフライ 1アウト
3回表,2,4.0,太田 椋,1,,カウント1-2から左中間への先制ホームラン！ ロ 0-1 オ0:49【3回表】先制の一発!! バファローズ・太田椋 センターへのソロホームランを放つ!! 2026年5月17日 千葉ロッテマリーンズ 対 オリックス・バファローズ
3回表,3,5.0,森 友哉,1,,空振り三振でバッターアウト 2アウト
3回表,4,6.0,紅林 弘太郎,2,,セカンドフライ 3アウト
3回裏,1,1.0,髙部 瑛斗,0,,ショートゴロ 1アウト
3回裏,2,2.0,小川 龍成,1,,セカンドゴロ 2アウト
3回裏,3,3.0,西川 史礁,2,,ショートゴロ 3アウト
4回表,1,7.0,宗 佑磨,0,,7球粘るも外角低めのシュートに空振り三振 1アウト
4回表,2,8.0,若月 健矢,1,,高めの球を打つもライトフライ 2アウト
4回表,3,9.0,平沼 翔太,2,,空振り三振 3アウト
4回裏,1,4.0,山口 航輝,0,,センターへのヒットで出塁 一塁
4回裏,2,5.0,佐藤 都志也,0,1塁,レフトへの二塁打 二三塁
4回裏,3,6.0,池田 来翔,0,"2,3塁",ショートフライ 1アウト
4回裏,4,7.0,ソト,1,"2,3塁",ファーストへのファウルフライに倒れる 2アウト
4回裏,5,8.0,寺地 隆成,2,"2,3塁",ファーストゴロ 3アウト
5回表,1,1.0,中川 圭太,0,,低めの球を打つもライトフライ 1アウト
5回表,2,2.0,西川 龍馬,1,,セカンドゴロ 2アウト
5回表,3,3.0,来田 涼斗,2,,外角低めのストレートを打つもセカンドライナー 3アウト
5回裏,1,9.0,友杉 篤輝,0,,サードゴロ 1アウト
5回裏,2,1.0,髙部 瑛斗,1,,ファーストゴロ 2アウト
5回裏,3,2.0,小川 龍成,2,,空振りの三振を喫する 3アウト
6回表,1,4.0,太田 椋,0,,セカンドフライ 1アウト
6回表,2,5.0,森 友哉,1,,空振り三振 2アウト
6回表,3,6.0,紅林 弘太郎,2,,レフトへのヒットを放つ 一塁
6回表,4,7.0,宗 佑磨,2,1塁,サードゴロ 3アウト
6回裏,1,3.0,西川 史礁,0,,守備交代:センター渡部守備変更:中川センター→ライト外角低めの球を打つもライトフライ 1アウト
6回裏,2,4.0,山口 航輝,1,,外角高めのフォークを打つもレフトフライ 2アウト
6回裏,3,5.0,佐藤 都志也,2,,デッドボールを受ける 一塁
6回裏,4,6.0,池田 来翔,2,1塁,－オリックス:コーチマウンドへむかう－外角低めのフォークをセンターへ打ってヒット 一三塁
6回裏,5,7.0,ソト,2,"1,3塁",ランナー一三塁からレフトスタンドへの3ランホームランでロッテ逆転！ ロ 3-1 オ0:51【6回裏】1か月ぶりの一発!! マリーンズ・ソト 逆転3ランホームランを放つ!! 2026年5月17日 千葉ロッテマリーンズ 対 オリックス・バファローズ
6回裏,6,8.0,寺地 隆成,2,,ファーストゴロ 3アウト
7回表,1,8.0,若月 健矢,0,,守備交代:ライト岡守備変更:西川ライト→レフト見逃し三振でバッターアウト！ 1アウト
7回表,2,9.0,平沼 翔太,1,,外角高めのシュートを打つもレフトフライ 2アウト
7回表,3,1.0,中川 圭太,2,,レフトへのヒットで出塁 一塁
7回表,4,2.0,西川 龍馬,2,1塁,ファーストゴロ 3アウト
7回裏,1,9.0,友杉 篤輝,0,,投手交代:曽谷→吉田空振りの三振を喫する 1アウト
7回裏,2,1.0,髙部 瑛斗,1,,四球を選ぶ 一塁
7回裏,3,2.0,小川 龍成,1,1塁,一塁けん制:ランナー髙部帰塁また一塁けん制:ランナー髙部帰塁ファーストゴロ 2アウト一塁
7回裏,4,3.0,西川 史礁,2,1塁,サードへの内野安打 一二塁
7回裏,5,4.0,岡 大海,2,"1,2塁",2アウト一二塁からショートゴロ 3アウト
8回表,1,3.0,渡部 遼人,0,,ピッチャー廣池に代わって高野脩がマウンドにあがるレフトへのヒットを放つ 一塁
8回表,2,4.0,太田 椋,0,1塁,一塁けん制:ランナー渡部帰塁空振り三振でバッターアウト 1アウト
8回表,3,5.0,森 友哉,1,1塁,一塁けん制:ランナー渡部帰塁低めのフォークを打つもライトフライ 2アウト
8回表,4,6.0,紅林 弘太郎,2,1塁,ライトへのヒットを放つ 一三塁
8回表,5,7.0,宗 佑磨,2,"1,3塁",－ロッテ:コーチマウンドへむかう－2アウト一三塁の2-2からレフトへのタイムリーヒット ロ 3-2 オ 一二塁
8回表,6,,西野 真弘,2,"1,2塁",ピッチャー高野脩に代わって八木がマウンドにあがる若月→代打:西野二塁走者紅林→代走:宜保一打同点の場面でピッチャーゴロ 3アウト
8回裏,1,5.0,佐藤 都志也,0,,投手交代:吉田→寺西守備交代:ショート野口守備交代:キャッチャー福永外角高めの球を打つもセンターフライ 1アウト
8回裏,2,6.0,池田 来翔,1,,内角低めの球をセンターへ打ってヒット 一塁
8回裏,3,7.0,ソト,1,1塁,一塁けん制:ランナー池田帰塁セカンドゴロ 2アウト一塁
8回裏,4,,ポランコ,2,1塁,寺地→代打:ポランコ寺西(投):暴投 二塁二塁走者ソト→代走:和田カウント2-2から空振りの三振を喫する 3アウト
9回表,1,9.0,平沼 翔太,0,,ピッチャー八木に代わって中森がマウンドにあがる　守備交代:サード宮崎竜ショートゴロ 1アウト
9回表,2,1.0,中川 圭太,1,,ライトへのツーベース 二塁
9回表,3,2.0,西川 龍馬,1,2塁,ランナー二塁からど真ん中のフォークを打つもライトフライ 2アウト三塁
9回表,4,3.0,渡部 遼人,2,3塁,一打同点の場面でショートゴロ 3アウト試合終了0:26【9回表】チーム4連勝!! マリーンズ・中森俊介 9回を無失点に抑え今季初セーブを記録!! 2026年5月17日 千葉ロッテマリーンズ 対 オリックス・バファローズ
