イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,四球を選ぶ 一塁
1回表,2,2.0,キャベッジ,0,1塁,内角のカットボールを打つもライトフライ 1アウト
1回表,3,3.0,岸田 行倫,1,1塁,一塁けん制:ランナー浦田帰塁一塁けん制:ランナー浦田帰塁巨人・浦田の二塁盗塁アウトの判定を巡り、巨人がリクエストリプレー検証後判定覆る一塁走者浦田:盗塁成功 二塁粘りを見せて8球目にフォアボールを選ぶ 一二塁
1回表,4,4.0,ダルベック,1,"1,2塁",空振り三振でバッターアウト 2アウト
1回表,5,5.0,笹原 操希,2,"1,2塁",7球粘った末にフォアボールを選ぶ 満塁
1回表,6,6.0,佐々木 俊輔,2,満塁,ランナーフルベースの2-1からレフトスタンドへの先制満塁ホームラン！ デ 0-4 巨
1回表,7,7.0,リチャード,2,,外角低めの球を打つもライトフライ 3アウト
1回裏,1,1.0,勝又 温史,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
1回裏,2,2.0,三森 大貴,1,,ライトへのヒットを放つ 一塁
1回裏,3,3.0,度会 隆輝,1,1塁,DeNA・度会の一塁アウトの判定を巡り、DeNAがリクエストリプレー検証後判定覆るショートゴロ 2アウト一塁
1回裏,4,4.0,牧 秀悟,2,1塁,一塁けん制:ランナー度会帰塁ど真ん中のストレートを打つもライトフライ 3アウト
2回表,1,8.0,門脇 誠,0,,空振り三振 1アウト
2回表,2,9.0,井上 温大,1,,セカンドフライ 2アウト
2回表,3,1.0,浦田 俊輔,2,,内角のストレートを打つもショートライナー 3アウト
2回裏,1,5.0,宮﨑 敏郎,0,,セカンドゴロ 1アウト
2回裏,2,6.0,松尾 汐恩,1,,内角の球を打つもレフトフライ 2アウト
2回裏,3,7.0,佐野 恵太,2,,セカンドゴロ 3アウト
3回表,1,2.0,キャベッジ,0,,レフトへのヒットを放つ 一塁
3回表,2,3.0,岸田 行倫,0,1塁,一塁けん制:ランナーキャベッジ帰塁一塁けん制:ランナーキャベッジ帰塁低めのストレートを打つもセンターフライ 1アウト
3回表,3,4.0,ダルベック,1,1塁,一塁走者キャベッジ:盗塁を試みるもアウト 2アウトショートゴロ 3アウト
3回裏,1,8.0,石上 泰輝,0,,サードゴロ 1アウト
3回裏,2,9.0,篠木 健太郎,1,,外角高めの変化球を打つもレフトフライ 2アウト
3回裏,3,1.0,勝又 温史,2,,外角のストレートを打つもレフトフライ 3アウト
4回表,1,5.0,笹原 操希,0,,フェンス直撃の二塁打を放つ 二塁
4回表,2,6.0,佐々木 俊輔,0,2塁,ファーストゴロ 1アウト三塁
4回表,3,7.0,リチャード,1,3塁,粘りを見せるも8球目を空振り三振でバッターアウト 2アウト
4回表,4,8.0,門脇 誠,2,3塁,一塁が空いているため敬遠される 一三塁
4回表,5,9.0,井上 温大,2,"1,3塁",カウント0-2から空振り三振でバッターアウト 3アウト
4回裏,1,2.0,三森 大貴,0,,外角低めのカットボールを打つもレフトフライ 1アウト
4回裏,2,3.0,度会 隆輝,1,,セカンドゴロ 2アウト
4回裏,3,4.0,牧 秀悟,2,,四球を選ぶ 一塁
4回裏,4,5.0,宮﨑 敏郎,2,1塁,空振り三振でバッターアウト 3アウト
5回表,1,1.0,浦田 俊輔,0,,サードフライ 1アウト
5回表,2,2.0,キャベッジ,1,,空振り三振でバッターアウト 2アウト
5回表,3,3.0,岸田 行倫,2,,サードゴロ 3アウト
5回裏,1,6.0,松尾 汐恩,0,,ライトへの二塁打 二塁
5回裏,2,7.0,佐野 恵太,0,2塁,0アウト二塁の2-2からセンターへのタイムリーヒット デ 1-4 巨 一塁
5回裏,3,8.0,石上 泰輝,0,1塁,見事送りバントを成功させる 1アウト二塁
5回裏,4,,蝦名 達夫,1,2塁,篠木→代打:蝦名ランナー二塁からファーストゴロ 2アウト三塁
5回裏,5,1.0,勝又 温史,2,3塁,2アウト三塁の1-2からセンターへのタイムリーヒット デ 2-4 巨 一塁
5回裏,6,2.0,三森 大貴,2,1塁,一塁けん制:ランナー勝又帰塁一塁けん制:ランナー勝又帰塁セカンドゴロ 3アウト
6回表,1,4.0,ダルベック,0,,投手交代:篠木→松本凌サードゴロ 1アウト
6回表,2,5.0,笹原 操希,1,,セカンドゴロ 2アウト
6回表,3,6.0,佐々木 俊輔,2,,見逃し三振でバッターアウト！ 3アウト
6回裏,1,3.0,度会 隆輝,0,,四球を選ぶ 一塁
6回裏,2,4.0,牧 秀悟,0,1塁,空振り三振 1アウト
6回裏,3,5.0,宮﨑 敏郎,1,1塁,一塁けん制:ランナー度会帰塁門脇(二)のファンブルにより出塁する 一二塁
6回裏,4,6.0,松尾 汐恩,1,"1,2塁",－巨人:コーチマウンドへむかう－1アウト一二塁の0-1からレフトへのタイムリーヒット デ 3-4 巨 一二塁
6回裏,5,7.0,佐野 恵太,1,"1,2塁",二塁走者宮﨑→代走:梶原ランナー一二塁からど真ん中のカットボールを打つもセンターフライ 2アウト
6回裏,6,8.0,石上 泰輝,2,"1,2塁",一打同点の場面でワンバウンドした球を空振り三振 3アウト
7回表,1,,泉口 友汰,0,,投手交代:松本凌→宮城守備変更:度会ライト→サード　守備変更:梶原→ライトリチャード→代打:泉口フェンス直撃の二塁打を放つ 二塁
7回表,2,8.0,門脇 誠,0,2塁,見事送りバントを成功させる 1アウト三塁
7回表,3,,大城 卓三,1,3塁,井上→代打:大城ファーストゴロ 2アウト
7回表,4,1.0,浦田 俊輔,2,3塁,セカンドゴロ 3アウト
7回裏,1,,宮下 朝陽,0,,ピッチャー井上に代わって中川がマウンドにあがる　守備変更:浦田ショート→セカンド　守備変更:泉口→ショート　守備変更:門脇セカンド→サード宮城→代打:宮下セカンドフライ 1アウト
7回裏,2,1.0,勝又 温史,1,,セカンドゴロ 2アウト
7回裏,3,2.0,三森 大貴,2,,見逃し三振 3アウト
8回表,1,2.0,キャベッジ,0,,投手交代:宮城→レイノルズワンバウンドした球に空振り、三振を喫する 1アウト
8回表,2,3.0,岸田 行倫,1,,空振り三振 2アウト
8回表,3,4.0,ダルベック,2,,全く手が出ず見逃し三振でバッターアウト 3アウト
8回裏,1,3.0,度会 隆輝,0,,ピッチャー中川に代わって船迫がマウンドにあがるセカンドゴロ 1アウト
8回裏,2,4.0,牧 秀悟,1,,ハーフスイングを取られて空振り三振 2アウト
8回裏,3,5.0,梶原 昂希,2,,ショートゴロ 3アウト
9回表,1,5.0,笹原 操希,0,,投手交代:レイノルズ→伊勢サードゴロ 1アウト
9回表,2,6.0,佐々木 俊輔,1,,ライトへのヒットで出塁 一塁
9回表,3,7.0,泉口 友汰,1,1塁,一塁けん制:ランナー佐々木帰塁4-6-3のダブルプレー 3アウト
9回裏,1,6.0,松尾 汐恩,0,,ピッチャー船迫に代わってマルティネスがマウンドにあがる高めの真っ直ぐを打つもレフトフライ 1アウト
9回裏,2,7.0,佐野 恵太,1,,外角低めの球を打つもレフトフライ 2アウト
9回裏,3,,筒香 嘉智,2,,石上→代打:筒香一発出れば同点の場面でセカンドゴロ 3アウト試合終了
