イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,カリステ,0,,外角高めの球を打つもライトフライ 1アウト
1回表,2,2.0,田中 幹也,1,,見逃し三振でバッターアウト！ 2アウト
1回表,3,3.0,岡林 勇希,2,,ショートフライ 3アウト
1回裏,1,1.0,平川 蓮,0,,センターへのヒットを放つ 一塁
1回裏,2,2.0,中村 奨成,0,1塁,見事送りバントを成功させる 1アウト二塁
1回裏,3,3.0,小園 海斗,1,2塁,1アウト二塁からショートゴロ 2アウト三塁
1回裏,4,4.0,佐々木 泰,2,3塁,一打先制の場面で内角低めのスプリットを打つもレフトフライ 3アウト
2回表,1,4.0,細川 成也,0,,外角高めの球を打つもライトフライ 1アウト
2回表,2,5.0,福永 裕基,1,,ショートゴロ 2アウト
2回表,3,6.0,サノー,2,,低めのストレートを打つもレフトフライ 3アウト
2回裏,1,5.0,ファビアン,0,,ショートゴロ 1アウト
2回裏,2,6.0,菊池 涼介,1,,空振り三振でバッターアウト 2アウト
2回裏,3,7.0,坂倉 将吾,2,,レフトへのツーベース 二塁
2回裏,4,8.0,勝田 成,2,2塁,一塁が空いているため敬遠される 一二塁
2回裏,5,9.0,栗林 良吏,2,"1,2塁",一打先制の場面で空振り三振！決定機を逃す 3アウト
3回表,1,7.0,石伊 雄太,0,,見逃し三振でバッターアウト！ 1アウト
3回表,2,8.0,村松 開人,1,,全く反応できず見逃し三振でバッターアウト 2アウト
3回表,3,9.0,髙橋 宏斗,2,,セカンドゴロ 3アウト
3回裏,1,1.0,平川 蓮,0,,ワンバウンドした球を空振り三振 1アウト
3回裏,2,2.0,中村 奨成,1,,ピッチャーゴロ 2アウト
3回裏,3,3.0,小園 海斗,2,,ショートゴロ 3アウト
4回表,1,1.0,カリステ,0,,空振りの三振を喫する 1アウト
4回表,2,2.0,田中 幹也,1,,高めのストレートを打つもサードライナー 2アウト
4回表,3,3.0,岡林 勇希,2,,内角高めの球を打つもライトフライ 3アウト
4回裏,1,4.0,佐々木 泰,0,,高めの真っ直ぐを打つもライトフライ 1アウト
4回裏,2,5.0,ファビアン,1,,センターへのヒットで出塁 一塁
4回裏,3,6.0,菊池 涼介,1,1塁,石伊(捕):パスボール 二塁サードゴロ 2アウト
4回裏,4,7.0,坂倉 将吾,2,2塁,一打先制の場面で空振り三振！決定機を逃す 3アウト
5回表,1,4.0,細川 成也,0,,空振りの三振を喫する 1アウト
5回表,2,5.0,福永 裕基,1,,低めのフォークを打つもショートライナー 2アウト
5回表,3,6.0,サノー,2,,セカンドフライ 3アウト
5回裏,1,8.0,勝田 成,0,,全く反応できず見逃し三振でバッターアウト 1アウト
5回裏,2,9.0,栗林 良吏,1,,空振りの三振を喫する 2アウト
5回裏,3,1.0,平川 蓮,2,,セカンドフライ 3アウト
6回表,1,7.0,石伊 雄太,0,,ショートゴロ 1アウト
6回表,2,8.0,村松 開人,1,,外角高めの球を打つもレフトフライ 2アウト
6回表,3,9.0,髙橋 宏斗,2,,当てるだけのバッティングでピッチャーゴロ 3アウト
6回裏,1,2.0,中村 奨成,0,,空振りの三振を喫する 1アウト
6回裏,2,3.0,小園 海斗,1,,レフトへポテンヒットを放つ 一塁
6回裏,3,4.0,佐々木 泰,1,1塁,一塁走者小園:盗塁を試みるもアウト 2アウトセンターへのヒットを放つ 一塁
6回裏,4,5.0,ファビアン,2,1塁,レフトへのヒットを放つ 一二塁
6回裏,5,6.0,菊池 涼介,2,"1,2塁",セカンドゴロの間に広島1点をあげるサノー(一):捕球ミス 広 1-0 中 一三塁
6回裏,6,7.0,坂倉 将吾,2,"1,3塁",ファーストゴロ 3アウト
7回表,1,,板山 祐太郎,0,,カリステ→代打:板山空振り三振 1アウト
7回表,2,2.0,田中 幹也,1,,ショートゴロ 2アウト
7回表,3,3.0,岡林 勇希,2,,ピッチャーゴロ 3アウト
7回裏,1,8.0,勝田 成,0,,守備変更:板山→ライト空振り三振でバッターアウト 1アウト
7回裏,2,9.0,栗林 良吏,1,,見逃し三振でバッターアウト！ 2アウト
7回裏,3,1.0,平川 蓮,2,,セカンドゴロ 3アウト
8回表,1,4.0,細川 成也,0,,センターへのヒットで出塁 一塁
8回表,2,5.0,福永 裕基,0,1塁,－広島:コーチマウンドへむかう－一塁けん制:ランナー細川帰塁内角高めの真っ直ぐを打つもレフトフライ 1アウト
8回表,3,6.0,サノー,1,1塁,空振り三振 2アウト
8回表,4,7.0,石伊 雄太,2,1塁,高めの球を打つもライトフライ 3アウト
8回裏,1,2.0,中村 奨成,0,,ファーストゴロ 1アウト
8回裏,2,3.0,小園 海斗,1,,ピッチャーゴロ 2アウト
8回裏,3,4.0,佐々木 泰,2,,サードゴロ 3アウト
9回表,1,8.0,村松 開人,0,,守備交代:センター大盛守備変更:平川センター→ライト　守備変更:中村奨ライト→レフト空振り三振でバッターアウト 1アウト
9回表,2,,阿部 寿樹,1,,髙橋宏→代打:阿部高めの変化球を打つもセンターフライ 2アウト
9回表,3,1.0,板山 祐太郎,2,,一発出れば同点の場面で空振り三振 3アウト試合終了
