イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,藤原 恭大,0,,サードゴロ 1アウト
1回表,2,2.0,山口 航輝,1,,フルカウントからレフトスタンドへの先制ホームラン！ オ 0-1 ロ0:50【1回表】キャリアハイの第17号!! マリーンズ・山口航輝 レフトへ先制のソロHRを放つ!! 2026年7月26日 オリックス・バファローズ 対 千葉ロッテマリーンズ
1回表,3,3.0,上田 希由翔,1,,ワンバウンドした球を空振り三振 2アウト
1回表,4,4.0,安田 尚憲,2,,ストレートのフォアボールで出塁 一塁
1回表,5,5.0,佐藤 都志也,2,1塁,空振り三振でバッターアウト 3アウト
1回裏,1,1.0,宗 佑磨,0,,サードゴロ 1アウト
1回裏,2,2.0,山中 稜真,1,,ツーベース 二塁
1回裏,3,3.0,西川 龍馬,1,2塁,空振りの三振を喫する 2アウト
1回裏,4,4.0,太田 椋,2,2塁,ショートゴロ 3アウト
2回表,1,6.0,ソト,0,,カウント1-0からスタンド上段に飛び込むホームランを放つ オ 0-2 ロ0:53【2回表】確信の特大アーチ!! マリーンズ・ソト レフトスタンド上段への第13号ソロHRで追加点!! 2026年7月26日 オリックス・バファローズ 対 千葉ロッテマリーンズ
2回表,2,7.0,小川 龍成,0,,フォアボールを選ぶ 一塁
2回表,3,8.0,山﨑 剛,0,1塁,－オリックス:コーチマウンドへむかう－見逃し三振 1アウト
2回表,4,9.0,愛斗,1,1塁,一塁けん制:ランナー小川帰塁一塁けん制:ランナー小川帰塁空振り三振 2アウト
2回表,5,1.0,藤原 恭大,2,1塁,一塁走者小川:盗塁を試みるもアウト 3アウト
2回裏,1,5.0,森 友哉,0,,四球を選ぶ 一塁
2回裏,2,6.0,紅林 弘太郎,0,1塁,内角高めの真っ直ぐを打つもレフトフライ 1アウト
2回裏,3,7.0,渡部 遼人,1,1塁,一塁けん制:ランナー森友帰塁見逃し三振でバッターアウト！ 2アウト
2回裏,4,8.0,中川 圭太,2,1塁,一塁けん制:ランナー森友帰塁ショートフライ 3アウト
3回表,1,1.0,藤原 恭大,0,,レフトへのヒットで出塁 一塁
3回表,2,2.0,山口 航輝,0,1塁,空振りの三振を喫する 1アウト
3回表,3,3.0,上田 希由翔,1,1塁,ライトへのヒットで出塁 一二塁
3回表,4,4.0,安田 尚憲,1,"1,2塁",4-6-3のダブルプレー 3アウト
3回裏,1,9.0,福永 奨,0,,低めのチェンジアップを打つもサードライナー 1アウト
3回裏,2,1.0,宗 佑磨,1,,外角低めのチェンジアップを引っかけてセカンドゴロ 2アウト
3回裏,3,2.0,山中 稜真,2,,セカンドゴロ 3アウト
4回表,1,5.0,佐藤 都志也,0,,セカンドゴロ 1アウト
4回表,2,6.0,ソト,1,,空振りの三振を喫する 2アウト
