イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,西川 龍馬,0,,空振り三振でバッターアウト 1アウト
1回表,2,2.0,山中 稜真,1,,セカンドゴロ 2アウト
1回表,3,3.0,太田 椋,2,,ショートゴロ 3アウト
1回裏,1,1.0,正木 智也,0,,空振りの三振を喫する 1アウト
1回裏,2,2.0,周東 佑京,1,,ストレートのフォアボールで出塁 一塁
1回裏,3,3.0,近藤 健介,1,1塁,一塁けん制:ランナー周東帰塁山口(投):けん制球を悪送球 二塁フォアボールを選ぶ 一二塁
1回裏,4,4.0,栗原 陵矢,1,"1,2塁",－オリックス:コーチマウンドへむかう－低めの球を打つもレフトフライ 2アウト
1回裏,5,5.0,牧原 大成,2,"1,2塁",一打先制の場面でファーストゴロ 3アウト
2回表,1,4.0,宗 佑磨,0,,ストレートのフォアボールで出塁 一塁
2回表,2,5.0,中川 圭太,0,1塁,一塁けん制:ランナー宗帰塁ショートゴロ 1アウト二塁
2回表,3,6.0,来田 涼斗,1,2塁,空振り三振でバッターアウト 2アウト
2回表,4,7.0,紅林 弘太郎,2,2塁,死球を受ける 一二塁
2回表,5,8.0,若月 健矢,2,"1,2塁",2アウト一二塁の0-1からセンターへのタイムリーヒットでオリックス先制！ ソ 0-1 オ 一三塁
2回表,6,9.0,杉澤 龍,2,"1,3塁",ランナー一三塁からファーストゴロ 3アウト
2回裏,1,6.0,山本 祐大,0,,空振りの三振を喫する 1アウト
2回裏,2,7.0,山本 恵大,1,,空振り三振 2アウト
2回裏,3,8.0,ダウンズ,2,,空振り三振でバッターアウト 3アウト
3回表,1,1.0,西川 龍馬,0,,低めの真っ直ぐを打つもセンターフライ 1アウト
3回表,2,2.0,山中 稜真,1,,高めの球を打つもレフトフライ 2アウト
3回表,3,3.0,太田 椋,2,,空振り三振でバッターアウト 3アウト
3回裏,1,9.0,野村 勇,0,,レフトへのツーベース 二塁
3回裏,2,1.0,正木 智也,0,2塁,空振りの三振を喫する 1アウト
3回裏,3,2.0,周東 佑京,1,2塁,7球粘った末にフォアボールを選ぶ 一二塁
3回裏,4,3.0,近藤 健介,1,"1,2塁",－オリックス:コーチマウンドへむかう－ダブルプレー 3アウト
4回表,1,4.0,宗 佑磨,0,,フォアボールを選ぶ 一塁
4回表,2,5.0,中川 圭太,0,1塁,6-4-3のダブルプレー 2アウト
4回表,3,6.0,来田 涼斗,2,,セカンドゴロ 3アウト
4回裏,1,4.0,栗原 陵矢,0,,ショートフライ 1アウト
4回裏,2,5.0,牧原 大成,1,,外角高めの球を打つもセカンドライナー 2アウト
4回裏,3,6.0,山本 祐大,2,,レフトへのツーベース 二塁
4回裏,4,7.0,山本 恵大,2,2塁,ランナー二塁の0-1からライトへの同点タイムリーツーベース！ ソ 1-1 オ 二塁
4回裏,5,8.0,ダウンズ,2,2塁,外角高めのストレートを打つもレフトフライ 3アウト
5回表,1,7.0,紅林 弘太郎,0,,レフトへのヒットで出塁 一塁
5回表,2,8.0,若月 健矢,0,1塁,見事送りバントを成功させる 1アウト二塁
5回表,3,9.0,杉澤 龍,1,2塁,ランナー二塁の3-2からセンターへの勝ち越しタイムリーヒット！ ソ 1-2 オ 一塁
5回表,4,1.0,西川 龍馬,1,1塁,一塁けん制:ランナー杉澤帰塁空振り三振 2アウト
5回表,5,2.0,山中 稜真,2,1塁,一塁けん制:ランナー杉澤帰塁セカンドゴロ 3アウト
5回裏,1,9.0,野村 勇,0,,レフトへのヒットを放つ 一塁
5回裏,2,1.0,正木 智也,0,1塁,センターへの2ランホームランでソフトバンク逆転！ ソ 3-2 オ0:37【5回裏】逆転弾!! ホークス・正木智也 直球を叩いてセンター方向への2ランHRを放つ!! 2026年7月23日 福岡ソフトバンクホークス 対 オリックス・バファローズ
5回裏,3,2.0,周東 佑京,0,,－オリックス:監督マウンドへむかう－投手交代:山口→入山ライトへの三塁打 三塁
5回裏,4,3.0,近藤 健介,0,3塁,空振り三振でバッターアウト 1アウト
5回裏,5,4.0,栗原 陵矢,1,3塁,フォアボールを選ぶ 一三塁
5回裏,6,5.0,牧原 大成,1,"1,3塁",サードフライ 2アウト
5回裏,7,6.0,山本 祐大,2,"1,3塁",セカンドゴロ 3アウト
6回表,1,3.0,太田 椋,0,,投手交代:松本晴→津森ショートゴロ 1アウト
6回表,2,4.0,宗 佑磨,1,,外角低めの球をレフトへ打ってヒット 一塁
6回表,3,5.0,中川 圭太,1,1塁,低めの球を打つもレフトフライ 2アウト
6回表,4,6.0,来田 涼斗,2,1塁,空振りの三振を喫する 3アウト
6回裏,1,7.0,山本 恵大,0,,投手交代:入山→吉田ピッチャー吉田のグラブをはじくもセカンドゴロに倒れる 1アウト
6回裏,2,8.0,ダウンズ,1,,センターへのヒットで出塁 一塁
6回裏,3,9.0,野村 勇,1,1塁,一塁けん制:ランナーダウンズ帰塁セカンドフライ 2アウト
6回裏,4,1.0,正木 智也,2,1塁,一塁けん制:ランナーダウンズ帰塁一塁走者ダウンズ:盗塁成功 二塁フォアボールを選ぶ 一二塁
6回裏,5,2.0,周東 佑京,2,"1,2塁",外角低めの球を打つもセンターフライ 3アウト
7回表,1,7.0,紅林 弘太郎,0,,ピッチャー津森に代わってオスナがマウンドにあがる　守備交代:ショート川瀬守備交代:ライト川村守備変更:栗原サード→ファースト　守備変更:野村ショート→サード外角のスライダーを打つもレフトフライ 1アウト
7回表,2,8.0,若月 健矢,1,,空振り三振でバッターアウト 2アウト
7回表,3,9.0,杉澤 龍,2,,空振り三振 3アウト
7回裏,1,3.0,近藤 健介,0,,投手交代:吉田→山﨑カウント0-2から右中間へのホームラン ソ 4-2 オ
7回裏,2,4.0,栗原 陵矢,0,,セカンドゴロ 1アウト
7回裏,3,5.0,牧原 大成,1,,ショートゴロ 2アウト
7回裏,4,6.0,山本 祐大,2,,ライトへのヒットを放つ 一塁
7回裏,5,7.0,川瀬 晃,2,1塁,空振りの三振を喫する 3アウト
8回表,1,1.0,西川 龍馬,0,,ピッチャーオスナに代わって松本裕がマウンドにあがる外角高めのストレートを打つもセンターフライ 1アウト
8回表,2,2.0,山中 稜真,1,,バットを折りながらもライトへヒットを放つ 一塁
8回表,3,3.0,太田 椋,1,1塁,6-4-3のダブルプレー 3アウト
8回裏,1,8.0,川村 友斗,0,,投手交代:山﨑→山田空振りの三振を喫する 1アウト
8回裏,2,9.0,野村 勇,1,,フォアボールを選ぶ 一塁
8回裏,3,1.0,正木 智也,1,1塁,一塁けん制:ランナー野村帰塁また一塁けん制:ランナー野村帰塁一塁けん制:ランナー野村帰塁四球を選ぶ 一二塁
8回裏,4,2.0,周東 佑京,1,"1,2塁",一塁走者正木→代走:谷川原空振りの三振を喫する 2アウト
8回裏,5,3.0,近藤 健介,2,"1,2塁",2アウト一二塁の2-1からセンターへのタイムリーヒット ソ 5-2 オ 一二塁
8回裏,6,4.0,栗原 陵矢,2,"1,2塁",カウント0-2から空振りの三振を喫する 3アウト
9回表,1,4.0,宗 佑磨,0,,ピッチャー松本裕に代わって杉山がマウンドにあがる　守備変更:谷川原→ライト　守備変更:川村ライト→レフトライトへのヒットを放つ 一塁
9回表,2,5.0,中川 圭太,0,1塁,ストレートのフォアボールで出塁 一二塁
9回表,3,,森 友哉,0,"1,2塁",来田→代打:森友ショートフライ 1アウト
9回表,4,7.0,紅林 弘太郎,1,"1,2塁",1アウト一二塁の1-1からレフトスタンドへの3ランホームランでオリックス同点！ ソ 5-5 オ1:15【9回表】起死回生の一発!! バファローズ・紅林弘太郎 レフトスタンドへ同点の3ランHR!! 2026年7月23日 福岡ソフトバンクホークス 対 オリックス・バファローズ
9回表,5,8.0,若月 健矢,1,,内角高めの球を打つもセンターフライ 2アウト
9回表,6,9.0,杉澤 龍,2,,空振りの三振を喫する 3アウト
9回裏,1,5.0,牧原 大成,0,,投手交代:山田→椋木守備交代:センター渡部守備変更:杉澤センター→ライトライトへのヒット 一塁
9回裏,2,6.0,山本 祐大,0,1塁,一塁けん制:ランナー牧原大帰塁椋木(投)の悪送球により出塁する 一二塁
9回裏,3,7.0,川瀬 晃,0,"1,2塁",－オリックス:内野手マウンドへ集まる－見事送りバントを成功させる 1アウト二三塁
9回裏,4,,柳町 達,1,"2,3塁",川村→代打:柳町－オリックス:コーチマウンドへむかう－満塁策で敬遠される 満塁
9回裏,5,,柳田 悠岐,1,満塁,野村→代打:柳田－審判協議中－オリックス・渡部の捕球が完全捕球かどうかの判定を巡り、オリックスがリクエストリプレー検証後判定変わらず1アウト満塁の1-1からセンターへのサヨナラヒット！ ソ 6-5 オ試合終了0:35【9回裏】千両役者!! ホークス・柳田悠岐 サヨナラタイムリーヒットで試合を決める!! 2026年7月23日 福岡ソフトバンクホークス 対 オリックス・バファローズ
