イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中島 大輔,0,,空振り三振でバッターアウト 1アウト
1回表,2,2.0,辰己 涼介,1,,空振り三振 2アウト
1回表,3,3.0,ボイト,2,,レフトへのヒットで出塁 一塁
1回表,4,4.0,マッカスカー,2,1塁,セカンドゴロ 3アウト
1回裏,1,1.0,宗 佑磨,0,,ど真ん中のシュートを打つもセンターフライ 1アウト
1回裏,2,2.0,廣岡 大志,1,,センターへのヒット 一塁
1回裏,3,3.0,西川 龍馬,1,1塁,フェンス直撃の二塁打を放つ 二三塁
1回裏,4,4.0,シーモア,1,"2,3塁",空振りの三振を喫する 2アウト
1回裏,5,5.0,太田 椋,2,"2,3塁",フォアボールを選ぶ 満塁
1回裏,6,6.0,森 友哉,2,満塁,一打先制の場面で空振り三振！決定機を逃す 3アウト
2回表,1,5.0,黒川 史陽,0,,セカンドへの内野安打 一塁
2回表,2,6.0,浅村 栄斗,0,1塁,一塁けん制:ランナー黒川帰塁ダブルプレー 2アウト
2回表,3,7.0,村林 一輝,2,,ワンバウンドした球を空振り三振 3アウト
2回裏,1,7.0,中川 圭太,0,,ファウルフライを村林(遊)が捕球してバッターアウト 1アウト
2回裏,2,8.0,若月 健矢,1,,フォアボールを選ぶ 一塁
2回裏,3,9.0,紅林 弘太郎,1,1塁,セカンドフライ 2アウト
2回裏,4,1.0,宗 佑磨,2,1塁,デッドボールを受ける 一二塁
2回裏,5,2.0,廣岡 大志,2,"1,2塁",フォアボールを選ぶ 満塁
2回裏,6,3.0,西川 龍馬,2,満塁,－楽天:コーチマウンドへむかう－一打先制の場面でショートゴロ 3アウト
3回表,1,8.0,太田 光,0,,内角低めの球を打つもレフトフライ 1アウト
3回表,2,9.0,小深田 大翔,1,,見逃し三振でバッターアウト！ 2アウト
3回表,3,1.0,中島 大輔,2,,外角のシンカーを打つもレフトフライ 3アウト
3回裏,1,4.0,シーモア,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
3回裏,2,5.0,太田 椋,1,,ライトへの二塁打 二塁
3回裏,3,6.0,森 友哉,1,2塁,ランナー二塁から高めの球を打つもファーストライナー 2アウト
3回裏,4,7.0,中川 圭太,2,2塁,2アウト二塁からレフトスタンドへの先制2ランホームラン！ オ 2-0 楽0:54【3回裏】今季チーム初アーチ!! バファローズ・中川圭太 レフトスタンドに飛び込む2ランHRで先制!! 2026年3月28日 オリックス・バファローズ 対 東北楽天ゴールデンイーグルス
3回裏,5,8.0,若月 健矢,2,,外角のスイーパーを打つもライトフライ 3アウト
4回表,1,2.0,辰己 涼介,0,,空振り三振 1アウト
4回表,2,3.0,ボイト,1,,内角の球を打つもセンターフライ 2アウト
4回表,3,4.0,マッカスカー,2,,空振りの三振を喫する 3アウト
4回裏,1,9.0,紅林 弘太郎,0,,低めの球を打つもファーストライナー 1アウト
4回裏,2,1.0,宗 佑磨,1,,フォアボールを選ぶ 一塁
4回裏,3,2.0,廣岡 大志,1,1塁,一塁けん制:ランナー宗帰塁一塁けん制:ランナー宗帰塁見逃し三振に倒れるもスタートを切っていた一塁走者宗が盗塁成功 2アウト二塁
4回裏,4,3.0,西川 龍馬,2,2塁,－楽天:監督マウンドへむかう－投手交代:瀧中→加治屋高めの球を打つもセンターフライ 3アウト
5回表,1,5.0,黒川 史陽,0,,高めの球を打つもセンターフライ 1アウト
5回表,2,6.0,浅村 栄斗,1,,セカンドフライ 2アウト
5回表,3,7.0,村林 一輝,2,,空振りの三振を喫する 3アウト
5回裏,1,4.0,シーモア,0,,投手交代:加治屋→宋家豪ショートゴロ 1アウト
5回裏,2,5.0,太田 椋,1,,ショートゴロ 2アウト
5回裏,3,6.0,森 友哉,2,,ショートフライ 3アウト0:31【5回裏】3者凡退!! イーグルス・宋家豪 1イニングをわずか8球で抑える!! 2026年3月28日 オリックス・バファローズ 対 東北楽天ゴールデンイーグルス
6回表,1,8.0,太田 光,0,,全く手が出ず三球三振 1アウト
6回表,2,,渡邊 佳明,1,,小深田→代打:渡邊佳空振り三振 2アウト
6回表,3,1.0,中島 大輔,2,,内角高めの球を打つもライトフライ 3アウト
