イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,内山 壮真,0,,低めの球を打つもライトフライ 1アウト
1回表,2,2.0,長岡 秀樹,1,,ど真ん中のストレートを打つもライトフライ 2アウト
1回表,3,3.0,増田 珠,2,,カウント0-1からレフトスタンドへのホームランでヤクルト先制！ 広 0-1 ヤ
1回表,4,4.0,塩見 泰隆,2,,サードゴロ 3アウト
1回裏,1,1.0,名原 典彦,0,,ファーストゴロ 1アウト
1回裏,2,2.0,大盛 穂,1,,セカンドフライ 2アウト
1回裏,3,3.0,菊池 涼介,2,,外角低めの球を打つもセンターフライ 3アウト
2回表,1,5.0,セデーニョ,0,,ど真ん中の変化球を打つもライトフライ 1アウト
2回表,2,6.0,岩田 幸宏,1,,ファーストゴロ 2アウト
2回表,3,7.0,松下 歩叶,2,,－治療中－投手交代:玉村→鈴木坂倉(三)のファンブルにより出塁する 一塁
2回表,4,8.0,中村 悠平,2,1塁,一塁けん制:ランナー松下帰塁サードゴロ 3アウト
2回裏,1,4.0,坂倉 将吾,0,,見逃し三振でバッターアウト！ 1アウト
2回裏,2,5.0,小園 海斗,1,,外角のフォークを引っかけてファーストゴロ 2アウト
2回裏,3,6.0,ファビアン,2,,ショートゴロ 3アウト
3回表,1,9.0,奥川 恭伸,0,,守備交代:ショート勝田見逃し三振 1アウト
3回表,2,1.0,内山 壮真,1,,ファウルフライを石原(捕)が捕球してバッターアウト 2アウト
3回表,3,2.0,長岡 秀樹,2,,外角低めのスライダーを打つもレフトフライ 3アウト
3回裏,1,7.0,佐藤 啓介,0,,ファーストゴロ 1アウト
3回裏,2,8.0,石原 貴規,1,,空振り三振でバッターアウト 2アウト
3回裏,3,9.0,鈴木 健矢,2,,空振り三振でバッターアウト 3アウト
4回表,1,3.0,増田 珠,0,,セカンドゴロ 1アウト
4回表,2,4.0,塩見 泰隆,1,,空振り三振でバッターアウト 2アウト
4回表,3,5.0,セデーニョ,2,,セカンドゴロ 3アウト
4回裏,1,1.0,名原 典彦,0,,レフトへの二塁打 二塁
4回裏,2,2.0,大盛 穂,0,2塁,見事送りバントを決める 1アウト三塁
4回裏,3,3.0,菊池 涼介,1,3塁,ランナー三塁からレフトへのタイムリーヒットで広島同点！ 広 1-1 ヤ 一塁
4回裏,4,4.0,坂倉 将吾,1,1塁,外角高めの落ちる球を打つもセンターフライ 2アウト
