イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,勝又 温史,0,,空振りの三振を喫する 1アウト
1回表,2,2.0,牧 秀悟,1,,ファウルフライを細川(左)が捕球してバッターアウト 2アウト
1回表,3,3.0,佐野 恵太,2,,内角高めのチェンジアップを打つもライトフライ 3アウト
1回裏,1,1.0,岡林 勇希,0,,レフトへのヒット 一塁
1回裏,2,2.0,村松 開人,0,1塁,一塁けん制:ランナー岡林帰塁セカンドフライ 1アウト
1回裏,3,3.0,細川 成也,1,1塁,一塁けん制:ランナー岡林帰塁6-4-3のダブルプレー 3アウト
2回表,1,4.0,エンカーナシオン,0,,外角の球を打つもレフトフライ 1アウト
2回表,2,5.0,宮﨑 敏郎,1,,死球を受ける 一塁
2回表,3,6.0,蝦名 達夫,1,1塁,外角の球を打つもライトフライ 2アウト
2回表,4,7.0,宮下 朝陽,2,1塁,レフトへのヒットを放つ 一二塁
2回表,5,8.0,松尾 汐恩,2,"1,2塁",一打先制の場面でサードゴロ 3アウト
2回裏,1,4.0,サノー,0,,フォアボールを選ぶ 一塁
2回裏,2,5.0,石川 昂弥,0,1塁,6-4-3のダブルプレー 2アウト
2回裏,3,6.0,福永 裕基,2,,外角低めの落ちる球を打つもセンターフライ 3アウト
3回表,1,9.0,東 克樹,0,,ハーフスイングを取られて空振り三振でバッターアウト 1アウト
3回表,2,1.0,勝又 温史,1,,セカンドへの内野安打 一塁
3回表,3,2.0,牧 秀悟,1,1塁,外角の球を打つもセンターフライ 2アウト
3回表,4,3.0,佐野 恵太,2,1塁,一塁けん制:ランナー勝又帰塁一塁けん制:ランナー勝又帰塁内角低めのフォークを打つもライトフライ 3アウト
3回裏,1,7.0,板山 祐太郎,0,,四球 一塁
3回裏,2,8.0,石伊 雄太,0,1塁,一塁けん制:ランナー板山帰塁一塁けん制:ランナー板山帰塁ワンバウンドした球に空振り、三振を喫する 1アウト
3回裏,3,9.0,柳 裕也,1,1塁,一塁けん制:ランナー板山帰塁一塁けん制:ランナー板山帰塁見事送りバントを決める 2アウト二塁
3回裏,4,1.0,岡林 勇希,2,2塁,一打先制の場面で外角低めの球を打つもレフトフライ 3アウト
4回表,1,4.0,エンカーナシオン,0,,2-1からライトスタンドへのホームランでDeNA先制！ 中 0-1 デ
4回表,2,5.0,宮﨑 敏郎,0,,ファウルフライをサノー(一)がつかんでバッターアウト 1アウト
4回表,3,6.0,蝦名 達夫,1,,レフトへのヒットで出塁 一塁
4回表,4,7.0,宮下 朝陽,1,1塁,一塁けん制:ランナー蝦名帰塁一塁けん制:ランナー蝦名帰塁センターへのヒットを放つ 一三塁
4回表,5,8.0,松尾 汐恩,1,"1,3塁",－中日:コーチマウンドへむかう－ランナー一三塁の2-1からセンターへの犠牲フライを放つ 中 0-2 デ 2アウト一塁
4回表,6,9.0,東 克樹,2,1塁,セカンドゴロ 3アウト
4回裏,1,2.0,村松 開人,0,,セカンドゴロ 1アウト
4回裏,2,3.0,細川 成也,1,,サードゴロ 2アウト
4回裏,3,4.0,サノー,2,,ショートゴロ 3アウト
5回表,1,1.0,勝又 温史,0,,セカンドへの内野安打 一塁
5回表,2,2.0,牧 秀悟,0,1塁,内角高めのフォークを打つもレフトフライ 1アウト
5回表,3,3.0,佐野 恵太,1,1塁,ファウルフライを石川昂(三)がつかんでバッターアウト 2アウト
5回表,4,4.0,エンカーナシオン,2,1塁,ショートゴロ 3アウト
5回裏,1,5.0,石川 昂弥,0,,低めのチェンジアップを打つもセンターフライ 1アウト
5回裏,2,6.0,福永 裕基,1,,セカンドゴロ 2アウト
5回裏,3,7.0,板山 祐太郎,2,,ライトへの二塁打 二塁
5回裏,4,8.0,石伊 雄太,2,2塁,ランナー二塁からど真ん中のチェンジアップをライトへ打ってヒット 一三塁
5回裏,5,,阿部 寿樹,2,"1,3塁",柳→代打:阿部カウント1-2から見逃し三振！決定機を逃す 3アウト
6回表,1,5.0,宮﨑 敏郎,0,,投手交代:柳→アブレウ内角高めの真っ直ぐを打つもレフトフライ 1アウト
6回表,2,6.0,蝦名 達夫,1,,空振り三振 2アウト
6回表,3,7.0,宮下 朝陽,2,,見逃し三振 3アウト
6回裏,1,1.0,岡林 勇希,0,,ピッチャーゴロ 1アウト
6回裏,2,2.0,村松 開人,1,,高めの球を打つもセンターフライ 2アウト
6回裏,3,3.0,細川 成也,2,,0-1からレフトスタンドへのホームラン 中 1-2 デ
6回裏,4,4.0,サノー,2,,サードゴロ 3アウト
7回表,1,8.0,松尾 汐恩,0,,ショートゴロ 1アウト
7回表,2,,梶原 昂希,1,,東→代打:梶原空振り三振でバッターアウト 2アウト
