イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1,桑原 将志,0,,サードゴロ 1アウト
1回表,2,2,源田 壮亮,1,,ショートゴロ 2アウト
1回表,3,3,林 安可,2,,サードへのファウルフライに倒れる 3アウト
1回裏,1,1,宗 佑磨,0,,ファーストゴロ 1アウト
1回裏,2,2,渡部 遼人,1,,レフトへのヒットで出塁 一塁
1回裏,3,3,西川 龍馬,1,1塁,一塁けん制:ランナー渡部帰塁センターへのヒットで出塁 一三塁
1回裏,4,4,シーモア,1,"1,3塁",1アウト一三塁からダブルプレーの間に一人ランナーがかえりオリックス1点をあげる オ 1-0 西 3アウト
2回表,1,4,渡部 聖弥,0,,セカンドゴロ 1アウト
2回表,2,5,小島 大河,1,,二塁打 二塁
2回表,3,6,仲三 優太,1,2塁,見逃し三振でバッターアウト！ 2アウト
2回表,4,7,カナリオ,2,2塁,フォアボールを選ぶ 一二塁
2回表,5,8,平沢 大河,2,"1,2塁",二塁けん制:ランナー小島帰塁フルカウントから見逃し三振！決定機を逃す 3アウト
2回裏,1,5,太田 椋,0,,内角高めの真っ直ぐを打つもサードライナー 1アウト
2回裏,2,6,西野 真弘,1,,ファーストゴロ 2アウト
2回裏,3,7,森 友哉,2,,ファーストゴロ 3アウト
3回表,1,9,佐藤 太陽,0,,センターへのヒットを放つ 一塁
3回表,2,1,桑原 将志,0,1塁,キャッチャーゴロ 1アウト二塁
3回表,3,2,源田 壮亮,1,2塁,四球を選ぶ 一二塁
3回表,4,3,林 安可,1,"1,2塁",外角の球を打つもレフトフライ 2アウト
3回表,5,4,渡部 聖弥,2,"1,2塁",2アウト一二塁からサードへの内野安打 満塁
3回表,6,5,小島 大河,2,満塁,－オリックス:コーチマウンドへむかう－カウント2-2から空振り三振！決定機を逃す 3アウト
3回裏,1,8,来田 涼斗,0,,セカンドゴロ 1アウト
3回裏,2,9,野口 智哉,1,,空振り三振でバッターアウト 2アウト
3回裏,3,1,宗 佑磨,2,,ショートゴロ 3アウト
4回表,1,6,仲三 優太,0,,見逃し三振 1アウト
4回表,2,7,カナリオ,1,,空振りの三振を喫する 2アウト
4回表,3,8,平沢 大河,2,,ライトへのヒットを放つ 一塁
4回表,4,9,佐藤 太陽,2,1塁,詰まった打球はセカンドゴロ 3アウト
4回裏,1,2,渡部 遼人,0,,ショートゴロ 1アウト
4回裏,2,3,西川 龍馬,1,,ショートゴロ 2アウト
4回裏,3,4,シーモア,2,,ファーストゴロ 3アウト
5回表,1,1,桑原 将志,0,,サードゴロ 1アウト
5回表,2,2,源田 壮亮,1,,内角低めの球を打つもセンターフライ 2アウト
5回表,3,3,林 安可,2,,空振りの三振を喫する 3アウト
5回裏,1,5,太田 椋,0,,詰まった打球はセカンドゴロとなる 1アウト
5回裏,2,6,西野 真弘,1,,センターへのヒットを放つ 一塁
5回裏,3,7,森 友哉,1,1塁,外角高めの真っ直ぐを打つもレフトフライ 2アウト
5回裏,4,8,来田 涼斗,2,1塁,ライトへのタイムリースリーベース！ オ 2-0 西 三塁
5回裏,5,9,野口 智哉,2,3塁,カウント0-2からワンバウンドした球を空振り三振 3アウト
6回表,1,4,渡部 聖弥,0,,ショートゴロ 1アウト
6回表,2,5,小島 大河,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
6回表,3,6,仲三 優太,2,,見逃し三振でバッターアウト！ 3アウト0:29【6回表】安定感抜群!! バファローズ・エスピノーザ 6回8奪三振無失点の好投!! 2026年4月15日 オリックス・バファローズ 対 埼玉西武ライオンズ
6回裏,1,1,宗 佑磨,0,,ファーストゴロ 1アウト
6回裏,2,2,渡部 遼人,1,,オリックス・渡部の一塁セーフの判定を巡り、西武がリクエストリプレー検証後判定変わらずセカンドへの内野安打 一塁
6回裏,3,3,西川 龍馬,1,1塁,一塁走者渡部:盗塁成功 二塁1アウト二塁の3-2からレフトへタイムリーツーベース！ オ 3-0 西 二塁
6回裏,4,4,シーモア,1,2塁,ショートフライ 2アウト
6回裏,5,5,太田 椋,2,2塁,フルカウントから見逃し三振 3アウト
7回表,1,7,カナリオ,0,,ピッチャーエスピノーザに代わってペルドモがマウンドにあがる高めの球を打つもセンターフライ 1アウト
7回表,2,8,平沢 大河,1,,高めのツーシームを打つもレフトフライ 2アウト
7回表,3,9,佐藤 太陽,2,,ライトスタンドへのホームラン オ 3-1 西0:55【7回表】プロ初アーチ!! ライオンズ・佐藤太陽 ライトへのソロホームランで1点を返す!! 2026年4月15日 オリックス・バファローズ 対 埼玉西武ライオンズ
7回表,4,1,桑原 将志,2,,レフトへのヒットで出塁 一塁
7回表,5,2,源田 壮亮,2,1塁,一塁けん制:ランナー桑原帰塁一塁けん制:ランナー桑原帰塁ピッチャーゴロ 3アウト
7回裏,1,6,西野 真弘,0,,内野安打 一塁
7回裏,2,7,森 友哉,0,1塁,一塁走者西野→代走:中川一塁けん制:ランナー中川帰塁また一塁けん制:ランナー中川帰塁またも一塁けん制:ランナー中川帰塁センターへのヒットを放つ 一二塁
7回裏,3,8,来田 涼斗,0,"1,2塁",ワンバウンドした球を空振り三振 1アウト
7回裏,4,9,野口 智哉,1,"1,2塁",ワンバウンドした球を空振り三振 2アウト
7回裏,5,1,宗 佑磨,2,"1,2塁",サードゴロ 3アウト
8回表,1,3,林 安可,0,,ピッチャーペルドモに代わって山﨑がマウンドにあがるショートゴロ 1アウト
8回表,2,4,渡部 聖弥,1,,ピッチャーゴロ 2アウト
8回表,3,5,小島 大河,2,,セカンドゴロ 3アウト
8回裏,1,2,渡部 遼人,0,,投手交代:髙橋光成→浜屋内野安打 一塁
8回裏,2,3,西川 龍馬,0,1塁,一塁けん制:ランナー渡部帰塁また一塁けん制:ランナー渡部帰塁高めの球を打つもセンターフライ 1アウト
8回裏,3,4,シーモア,1,1塁,一塁けん制:ランナー渡部帰塁一塁走者渡部:盗塁成功 二塁見逃し三振でバッターアウト！ 2アウト
8回裏,4,5,太田 椋,2,2塁,四球を選ぶ 一二塁
8回裏,5,6,中川 圭太,2,"1,2塁",－西武:コーチマウンドへむかう－ランナー一二塁からショートゴロ 3アウト
9回表,1,6,仲三 優太,0,,ピッチャー山﨑に代わって椋木がマウンドにあがる　守備交代:センター麦谷守備交代:セカンド大城守備変更:渡部センター→レフト　守備変更:太田セカンド→ファーストフォアボールを選ぶ 一塁
9回表,2,7,カナリオ,0,1塁,ダブルプレー 2アウト
9回表,3,8,平沢 大河,2,,セカンドフライ 3アウト試合終了0:30【9回表】7試合連続無失点!! バファローズ・椋木蓮 プロ初セーブを挙げる!! 2026年4月15日 オリックス・バファローズ 対 埼玉西武ライオンズ
