イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,名原 典彦,0,,ショートゴロ 1アウト
1回表,2,2.0,大盛 穂,1,,空振り三振でバッターアウト 2アウト
1回表,3,3.0,小園 海斗,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
1回裏,1,1.0,桑原 将志,0,,セカンドゴロ 1アウト
1回裏,2,2.0,滝澤 夏央,1,,ボテボテのピッチャーゴロ 2アウト
1回裏,3,3.0,長谷川 信哉,2,,空振り三振でバッターアウト 3アウト
2回表,1,4.0,坂倉 将吾,0,,ピッチャーゴロ 1アウト
2回表,2,5.0,ファビアン,1,,外角低めのカットボールを打つもセカンドライナー 2アウト
2回表,3,6.0,モンテロ,2,,セカンドゴロ 3アウト
2回裏,1,4.0,古賀 悠斗,0,,セカンドゴロ 1アウト
2回裏,2,5.0,小島 大河,1,,空振りの三振を喫する 2アウト
2回裏,3,6.0,平沢 大河,2,,低めのストレートを打つもセンターフライ 3アウト
3回表,1,7.0,林 晃汰,0,,空振り三振 1アウト
3回表,2,8.0,勝田 成,1,,ファウルフライを渡部(三)がつかんでバッターアウト 2アウト
3回表,3,9.0,石原 貴規,2,,ど真ん中の変化球を打つもセンターフライ 3アウト
3回裏,1,7.0,渡部 聖弥,0,,空振りの三振を喫する 1アウト
3回裏,2,8.0,石井 一成,1,,レフトへの二塁打 二塁
3回裏,3,9.0,西川 愛也,1,2塁,ランナー二塁からセカンドゴロ 2アウト三塁
3回裏,4,1.0,桑原 将志,2,3塁,一打先制の場面でサードゴロ 3アウト
4回表,1,1.0,名原 典彦,0,,フォアボールを選ぶ 一塁
4回表,2,2.0,大盛 穂,0,1塁,見事送りバントを決める 1アウト二塁
4回表,3,3.0,小園 海斗,1,2塁,ストレートのフォアボールで出塁 一二塁
4回表,4,4.0,坂倉 将吾,1,"1,2塁",内角高めのストレートを打つもセンターフライ 2アウト
4回表,5,5.0,ファビアン,2,"1,2塁",死球を受ける 満塁
4回表,6,6.0,モンテロ,2,満塁,－西武:内野手マウンドへ集まる－平良(投):暴投広島先制！ 西 0-1 広 二三塁ランナー二三塁からサードゴロ 3アウト
4回裏,1,2.0,滝澤 夏央,0,,粘りを見せて8球目にフォアボールを選ぶ 一塁
4回裏,2,3.0,長谷川 信哉,0,1塁,死球を受ける 一二塁
4回裏,3,4.0,古賀 悠斗,0,"1,2塁",－広島:内野手マウンドへ集まる－見事送りバントを成功させる 1アウト二三塁
4回裏,4,5.0,小島 大河,1,"2,3塁",1アウト二三塁の3-2からレフトへの逆転タイムリーヒット！ 西 2-1 広 一塁1:12【4回裏】鋭い打球で逆転!! ライオンズ・小島大河 レフトへの2点タイムリーヒットを放つ!! 2026年6月11日 埼玉西武ライオンズ 対 広島東洋カープ
4回裏,5,6.0,平沢 大河,1,1塁,ライトへのヒットで出塁 一二塁
4回裏,6,7.0,渡部 聖弥,1,"1,2塁",1アウト一二塁からレフトへのヒットで出塁二塁走者小島は走塁死 2アウト二三塁
4回裏,7,8.0,石井 一成,2,"2,3塁",粘りを見せるも9球目を空振り三振でバッターアウト 3アウト
5回表,1,7.0,林 晃汰,0,,空振り三振でバッターアウト 1アウト
5回表,2,8.0,勝田 成,1,,ピッチャー平良のグラブを襲う内野安打 一塁
5回表,3,9.0,石原 貴規,1,1塁,サードゴロ 2アウト二塁
5回表,4,1.0,名原 典彦,2,2塁,セカンドゴロ 3アウト
5回裏,1,9.0,西川 愛也,0,,外角高めのワンシームをライトへ打ってヒット 一塁
5回裏,2,1.0,桑原 将志,0,1塁,一塁けん制:ランナー西川帰塁また一塁けん制:ランナー西川帰塁ど真ん中の球を打つもレフトフライ 1アウト
5回裏,3,2.0,滝澤 夏央,1,1塁,レフトへのヒットで出塁 一三塁
5回裏,4,3.0,長谷川 信哉,1,"1,3塁",ランナー一三塁からレフトへのタイムリーヒット 西 3-1 広 一二塁0:48【5回裏】4試合連続打点!! ライオンズ・長谷川信哉 三遊間を破るタイムリーヒットで追加点!! 2026年6月11日 埼玉西武ライオンズ 対 広島東洋カープ
5回裏,5,4.0,古賀 悠斗,1,"1,2塁",空振りの三振を喫する 2アウト
5回裏,6,5.0,小島 大河,2,"1,2塁",投手交代:ターノック→辻粘りを見せて8球目にフォアボールを選ぶ 満塁
5回裏,7,6.0,平沢 大河,2,満塁,－広島:コーチマウンドへむかう－内角のストレートを打つもセンターフライ 3アウト
6回表,1,2.0,大盛 穂,0,,ファーストゴロ 1アウト
6回表,2,3.0,小園 海斗,1,,フォアボールを選ぶ 一塁
6回表,3,4.0,坂倉 将吾,1,1塁,空振り三振 2アウト
6回表,4,5.0,ファビアン,2,1塁,空振りの三振を喫する 3アウト0:24【6回表】抜群の安定感!! ライオンズ・平良海馬 6回6奪三振の好投で今季5勝目を挙げる!! 2026年6月11日 埼玉西武ライオンズ 対 広島東洋カープ
6回裏,1,7.0,渡部 聖弥,0,,投手交代:辻→中﨑見逃し三振でバッターアウト！ 1アウト
6回裏,2,8.0,石井 一成,1,,ファーストゴロ 2アウト
6回裏,3,9.0,西川 愛也,2,,ピッチャーゴロ 3アウト
7回表,1,6.0,モンテロ,0,,ピッチャー平良に代わってウィンゲンターがマウンドにあがるファウルフライを平沢(一)がつかんでバッターアウト 1アウト
7回表,2,7.0,林 晃汰,1,,ショートゴロ 2アウト
7回表,3,8.0,勝田 成,2,,フォアボールを選ぶ 一塁
7回表,4,,持丸 泰輝,2,1塁,石原→代打:持丸一塁走者勝田:すかさず初球から走って盗塁成功 二塁カウント1-2からハーフスイングを取られて空振り三振 3アウト
7回裏,1,1.0,桑原 将志,0,,投手交代:中﨑→鈴木守備変更:持丸→キャッチャー内角高めのストレートを打つもレフトフライ 1アウト
7回裏,2,2.0,滝澤 夏央,1,,低めのストレートを打つもレフトフライ 2アウト
7回裏,3,3.0,長谷川 信哉,2,,レフトへのヒットを放つ 一塁
7回裏,4,4.0,古賀 悠斗,2,1塁,8球粘るも外角低めのストレートに空振り三振 3アウト
8回表,1,1.0,名原 典彦,0,,ピッチャーウィンゲンターに代わって黒田がマウンドにあがるフォアボールを選ぶ 一塁
8回表,2,2.0,大盛 穂,0,1塁,空振りの三振を喫する 1アウト
8回表,3,3.0,小園 海斗,1,1塁,空振りの三振を喫する 2アウト
8回表,4,4.0,坂倉 将吾,2,1塁,小島(捕):パスボール 二塁四球を選ぶ 一二塁
8回表,5,5.0,ファビアン,2,"1,2塁",－西武:コーチマウンドへむかう－一塁走者坂倉→代走:辰見カウント1-2からワンバウンドした球を空振り三振 3アウト
8回裏,1,5.0,小島 大河,0,,投手交代:鈴木→塹江守備変更:辰見→サード外角高めの球をレフトへ打ってヒット 一塁
8回裏,2,6.0,平沢 大河,0,1塁,一塁走者小島→代走:源田センターへのヒット 一三塁
8回裏,3,7.0,渡部 聖弥,0,"1,3塁",ランナー一三塁の0-2からショートへのタイムリー内野安打 西 4-1 広 一二塁
8回裏,4,,カナリオ,0,"1,2塁",石井→代打:カナリオ見逃し三振 1アウト
8回裏,5,9.0,西川 愛也,1,"1,2塁",4-6-3のダブルプレー 3アウト
9回表,1,6.0,モンテロ,0,,ピッチャー黒田に代わって甲斐野がマウンドにあがる　守備交代:キャッチャー柘植守備変更:滝澤ショート→セカンド　守備変更:源田→ショート7球粘った末にフォアボールを選ぶ 一塁
9回表,2,7.0,林 晃汰,0,1塁,広島・林の一塁アウトの判定を巡り、広島がリクエストリプレー検証後判定変わらず5-4-3のダブルプレー 2アウト
9回表,3,8.0,勝田 成,2,,ショートフライ 3アウト試合終了
