イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,西川 史礁,0,,ハーフスイングを取られて三球三振 1アウト
1回表,2,2.0,藤原 恭大,1,,ピッチャーゴロ 2アウト
1回表,3,3.0,上田 希由翔,2,,ファーストゴロ 3アウト
1回裏,1,1.0,桑原 将志,0,,ショートゴロ 1アウト
1回裏,2,2.0,源田 壮亮,1,,レフトへのヒットで出塁 一塁
1回裏,3,3.0,小島 大河,1,1塁,一塁けん制:ランナー源田帰塁レフトへのヒットで出塁 一二塁
1回裏,4,4.0,渡部 聖弥,1,"1,2塁",ランナー一二塁の1-0から先制のタイムリーヒット！ 西 1-0 ロ 一二塁
1回裏,5,5.0,林 安可,1,"1,2塁",セカンドゴロ 2アウト一三塁
1回裏,6,6.0,岸 潤一郎,2,"1,3塁",フォアボールを選ぶ 満塁
1回裏,7,7.0,カナリオ,2,満塁,ランナーフルベースの1-1からセンターへ走者一掃となるタイムリーツーベース！ 西 4-0 ロ 二塁1:13【1回裏】初回から猛攻!! ライオンズ・カナリオ 右中間を破る走者一掃の3点タイムリー2ベース!! 2026年4月11日 埼玉西武ライオンズ 対 千葉ロッテマリーンズ
1回裏,8,8.0,秋山 俊,2,2塁,ランナー二塁からセカンドゴロ 3アウト
2回表,1,4.0,ソト,0,,ショートゴロ 1アウト
2回表,2,5.0,ポランコ,1,,内角のストレートを打つもライトフライ 2アウト
2回表,3,6.0,寺地 隆成,2,,ライトへのヒットを放つ 一塁
2回表,4,7.0,岡 大海,2,1塁,ショートゴロ 3アウト
2回裏,1,9.0,仲田 慶介,0,,内角低めの球を打つもレフトフライ 1アウト
2回裏,2,1.0,桑原 将志,1,,外角低めの球を打つもセンターフライ 2アウト
2回裏,3,2.0,源田 壮亮,2,,粘りを見せるも10球目を空振り、三振を喫する 3アウト
3回表,1,8.0,松川 虎生,0,,ショートゴロ 1アウト
3回表,2,9.0,友杉 篤輝,1,,ファーストゴロ 2アウト
3回表,3,1.0,西川 史礁,2,,サードゴロ 3アウト
3回裏,1,3.0,小島 大河,0,,センターへのヒットで出塁 一塁
3回裏,2,4.0,渡部 聖弥,0,1塁,併殺打 2アウト
3回裏,3,5.0,林 安可,2,,フォアボールを選ぶ 一塁
3回裏,4,6.0,岸 潤一郎,2,1塁,ショートゴロ 3アウト
4回表,1,2.0,藤原 恭大,0,,ファーストゴロ 1アウト
4回表,2,3.0,上田 希由翔,1,,外角のストレートを打つもレフトフライ 2アウト
4回表,3,4.0,ソト,2,,ロッテ・ソトの二塁セーフの判定を巡り、西武がリクエストリプレー検証後判定変わらずセンターへのツーベース 二塁
4回表,4,5.0,ポランコ,2,2塁,セカンドゴロ 3アウト
4回裏,1,7.0,カナリオ,0,,フェンス直撃の二塁打を放つ 二塁
4回裏,2,8.0,秋山 俊,0,2塁,セカンドゴロ 1アウト三塁
4回裏,3,9.0,仲田 慶介,1,3塁,1アウト三塁から低めのチェンジアップを打つもレフトフライ 2アウト
4回裏,4,1.0,桑原 将志,2,3塁,ランナー三塁からライトへのタイムリーヒット 西 5-0 ロ 一塁
4回裏,5,2.0,源田 壮亮,2,1塁,ファーストゴロ 3アウト
5回表,1,6.0,寺地 隆成,0,,高めのツーシームを打つもショートライナー 1アウト
5回表,2,7.0,岡 大海,1,,セカンドフライ 2アウト
5回表,3,8.0,松川 虎生,2,,外角の球を打つもレフトフライ 3アウト
5回裏,1,3.0,小島 大河,0,,内角の球を打つもライトフライ 1アウト
5回裏,2,4.0,渡部 聖弥,1,,ショートゴロ 2アウト
5回裏,3,5.0,林 安可,2,,ピッチャーゴロ 3アウト
6回表,1,9.0,友杉 篤輝,0,,ストレートのフォアボールで出塁 一塁
6回表,2,1.0,西川 史礁,0,1塁,一塁けん制:ランナー友杉帰塁センターへのヒット 一二塁
6回表,3,2.0,藤原 恭大,0,"1,2塁",0アウト一二塁からセンターへのヒットを放つ 満塁
6回表,4,3.0,上田 希由翔,0,満塁,0アウト満塁の2-2からダブルプレーの間に一人ランナーがかえりロッテ1点をあげる 西 5-1 ロ 2アウト三塁
6回表,5,4.0,ソト,2,3塁,2アウト三塁からショートゴロ 3アウト
6回裏,1,6.0,岸 潤一郎,0,,空振り三振でバッターアウト 1アウト
6回裏,2,7.0,カナリオ,1,,フォアボールを選ぶ 一塁
6回裏,3,8.0,秋山 俊,1,1塁,ライトへのヒットで出塁 一三塁0:53【6回裏】待望のプロ初ヒット!! ライオンズ・秋山俊 チャンスを広げるライト前ヒット!! 2026年4月11日 埼玉西武ライオンズ 対 千葉ロッテマリーンズ
6回裏,4,9.0,仲田 慶介,1,"1,3塁",一塁走者秋山→代走:滝澤セカンドゴロ三塁走者カナリオは走塁死 2アウト一二塁
6回裏,5,1.0,桑原 将志,2,"1,2塁",フルカウントから空振り三振でバッターアウト 3アウト
7回表,1,5.0,ポランコ,0,,守備変更:岸ファースト→センター　守備変更:滝澤→セカンド　守備変更:仲田セカンド→ファーストワンバウンドした球を空振り三振 1アウト
7回表,2,6.0,寺地 隆成,1,,四球を選ぶ 一塁
7回表,3,7.0,岡 大海,1,1塁,6-4-3のダブルプレー 3アウト
7回裏,1,2.0,源田 壮亮,0,,投手交代:田中→八木レフトへのヒットを放つ 一塁
7回裏,2,3.0,小島 大河,0,1塁,ファーストゴロ 1アウト一塁
7回裏,3,4.0,渡部 聖弥,1,1塁,内角高めの球を打つもレフトフライ 2アウト
7回裏,4,5.0,林 安可,2,1塁,内角高めのストレートを打つもレフトフライ 3アウト
8回表,1,,佐藤 都志也,0,,投手交代:武内→糸川松川→代打:佐藤ファーストゴロ 1アウト
8回表,2,,山本 大斗,1,,友杉→代打:山本1-0からレフトスタンドへのホームラン 西 5-2 ロ0:54【8回表】待望の第1号ホームラン!! マリーンズ・山本大斗 レフトポール際へのソロアーチ!! 2026年4月11日 埼玉西武ライオンズ 対 千葉ロッテマリーンズ
8回表,3,1.0,西川 史礁,1,,ピッチャー糸川のグラブをはじくもセカンドゴロに倒れる 2アウト
8回表,4,2.0,藤原 恭大,2,,空振りの三振を喫する 3アウト
8回裏,1,6.0,岸 潤一郎,0,,守備交代:ショート宮崎竜守備変更:藤原ライト→センター　守備変更:佐藤→キャッチャー　守備変更:山本→ライト空振り三振でバッターアウト 1アウト
8回裏,2,7.0,カナリオ,1,,セカンドゴロ 2アウト
8回裏,3,8.0,滝澤 夏央,2,,ボテボテのファーストゴロ 3アウト
9回表,1,,山口 航輝,0,,ピッチャー糸川に代わって岩城がマウンドにあがる上田→代打:山口外角のフォークを引っかけてサードゴロ 1アウト
9回表,2,4.0,ソト,1,,内角の真っ直ぐを打つもショートライナー 2アウト
9回表,3,5.0,ポランコ,2,,外角高めのストレートを打つもセンターフライ 3アウト試合終了
