イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,藤原 恭大,0,,ワンバウンドした球を空振り三振 1アウト
1回表,2,2.0,小川 龍成,1,,セカンドゴロ 2アウト
1回表,3,3.0,寺地 隆成,2,,死球を受ける 一塁
1回表,4,4.0,西川 史礁,2,1塁,ショートへの内野安打 一二塁
1回表,5,5.0,上田 希由翔,2,"1,2塁",一打先制の場面でセカンドゴロ 3アウト
1回裏,1,1.0,周東 佑京,0,,ハーフスイングを取られて空振り三振 1アウト
1回裏,2,2.0,近藤 健介,1,,ハーフスイングを取られて空振り三振でバッターアウト 2アウト
1回裏,3,3.0,柳田 悠岐,2,,セカンドフライ 3アウト
2回表,1,6.0,友杉 篤輝,0,,外角低めのフォークを打つもセンターフライ 1アウト
2回表,2,7.0,松川 虎生,1,,ヒット 一塁
2回表,3,8.0,井上 広大,1,1塁,左中間への先制2ランホームラン！ ソ 0-2 ロ0:42【2回表】ロマン溢れる一発!! マリーンズ・井上広大 左中間スタンド中段へ先制2ランアーチ!! 2026年5月10日 福岡ソフトバンクホークス 対 千葉ロッテマリーンズ
2回表,4,9.0,髙部 瑛斗,1,,ショートゴロ 2アウト
2回表,5,1.0,藤原 恭大,2,,フォアボールを選ぶ 一塁
2回表,6,2.0,小川 龍成,2,1塁,一塁けん制:ランナー藤原帰塁一塁走者藤原:盗塁成功 二塁カウント2-2からワンバウンドした球を空振り三振 3アウト
2回裏,1,4.0,栗原 陵矢,0,,空振りの三振を喫する 1アウト
2回裏,2,5.0,山川 穂高,1,,フォアボールを選ぶ 一塁
2回裏,3,6.0,今宮 健太,1,1塁,セカンドフライ 2アウト
2回裏,4,7.0,牧原 大成,2,1塁,セカンドゴロ 3アウト
3回表,1,3.0,寺地 隆成,0,,セカンドゴロ 1アウト
3回表,2,4.0,西川 史礁,1,,四球を選ぶ 一塁
3回表,3,5.0,上田 希由翔,1,1塁,外角のスライダーを打つもライトフライ 2アウト
3回表,4,6.0,友杉 篤輝,2,1塁,全く手が出ず三球三振 3アウト
3回裏,1,8.0,渡邉 陸,0,,外角低めのスライダーを打つもレフトフライ 1アウト
3回裏,2,9.0,庄子 雄大,1,,センターへのヒットで出塁 一塁
3回裏,3,1.0,周東 佑京,1,1塁,一塁けん制:ランナー庄子帰塁カウント0-1からライトへのタイムリースリーベース！ ソ 1-2 ロ 三塁
3回裏,4,2.0,近藤 健介,1,3塁,－ロッテ:内野手マウンドへ集まる－セカンドフライ 2アウト
3回裏,5,3.0,柳田 悠岐,2,3塁,三塁走者周東:ホームスチール成功！ソフトバンク同点！ ソ 2-2 ロファウルフライを松川(捕)がつかんでバッターアウト 3アウト1:01【3回裏】ホームスチール成功!! ホークス・周東佑京 相手の隙をついた積極的な走塁で同点に追いつく!! 2026年5月10日 福岡ソフトバンクホークス 対 千葉ロッテマリーンズ
4回表,1,7.0,松川 虎生,0,,セーフティバントを試みるもキャッチャーゴロとなる 1アウト
4回表,2,8.0,井上 広大,1,,ファウルフライを渡邉(捕)が捕球してバッターアウト 2アウト
4回表,3,9.0,髙部 瑛斗,2,,見逃し三振でバッターアウト！ 3アウト
4回裏,1,4.0,栗原 陵矢,0,,ライトスタンドへの勝ち越しホームラン！ ソ 3-2 ロ
4回裏,2,5.0,山川 穂高,0,,詰まった打球はショートゴロとなる 1アウト
4回裏,3,6.0,今宮 健太,1,,サードゴロ 2アウト
4回裏,4,7.0,牧原 大成,2,,ワンバウンドした球を空振り三振 3アウト
5回表,1,1.0,藤原 恭大,0,,低めのスライダーを打つもレフトフライ 1アウト
5回表,2,2.0,小川 龍成,1,,ライトへのヒット 一塁
5回表,3,3.0,寺地 隆成,1,1塁,セカンドゴロ 2アウト一塁
5回表,4,4.0,西川 史礁,2,1塁,ライトへのヒットで出塁 一三塁
5回表,5,5.0,上田 希由翔,2,"1,3塁",－ソフトバンク:コーチマウンドへむかう－一塁けん制:ランナー西川帰塁フルカウントから空振りの三振を喫する 3アウト0:52【5回表】ピンチを抑えて吠えた!! ホークス・前田悠伍 5回2失点の投球で今季初勝利!! 2026年5月10日 福岡ソフトバンクホークス 対 千葉ロッテマリーンズ
5回裏,1,8.0,渡邉 陸,0,,7球粘るも内角低めのツーシームに空振り三振 1アウト
5回裏,2,9.0,庄子 雄大,1,,ライトへのスリーベース 三塁
5回裏,3,1.0,周東 佑京,1,3塁,1アウト三塁の3-2からタイムリーヒット ソ 4-2 ロ 一塁
5回裏,4,2.0,近藤 健介,1,1塁,投手交代:毛利→高野脩空振り三振に倒れるもスタートを切っていた一塁走者周東が盗塁成功 2アウト二塁
5回裏,5,3.0,柳田 悠岐,2,2塁,粘りを見せて9球目にフォアボールを選ぶ 一二塁
5回裏,6,4.0,栗原 陵矢,2,"1,2塁",ランナー一二塁の2-1からライトへのタイムリーヒット ソ 5-2 ロ 一二塁
5回裏,7,5.0,山川 穂高,2,"1,2塁",カウント1-2から空振り三振でバッターアウト 3アウト
6回表,1,6.0,友杉 篤輝,0,,投手交代:前田悠→上茶谷レフトへのヒットを放つ 一塁
6回表,2,,佐藤 都志也,0,1塁,松川→代打:佐藤一塁けん制:ランナー友杉帰塁空振り三振でバッターアウト 1アウト
6回表,3,,ポランコ,1,1塁,井上→代打:ポランコ高めのつり球に空振り三振 2アウト
6回表,4,9.0,髙部 瑛斗,2,1塁,センターへのヒットで出塁 一二塁
6回表,5,,池田 来翔,2,"1,2塁",藤原→代打:池田カウント1-2から空振り三振でバッターアウト 3アウト
6回裏,1,6.0,今宮 健太,0,,投手交代:高野脩→小野守備変更:池田→レフト　守備変更:西川レフト→ライト　守備変更:佐藤→キャッチャーセカンドフライ 1アウト
6回裏,2,7.0,牧原 大成,1,,ライトへのヒットを放つ 一塁
6回裏,3,8.0,渡邉 陸,1,1塁,外角低めの真っ直ぐを打つもレフトフライ 2アウト
6回裏,4,9.0,庄子 雄大,2,1塁,一度もバットを振ることなく三球三振 3アウト
7回表,1,2.0,小川 龍成,0,,ピッチャー上茶谷に代わってヘルナンデスがマウンドにあがる詰まった打球はファーストゴロとなる 1アウト
7回表,2,3.0,寺地 隆成,1,,セカンドゴロ 2アウト
7回表,3,4.0,西川 史礁,2,,ど真ん中の球を打つもセンターフライ 3アウト
7回裏,1,1.0,周東 佑京,0,,投手交代:小野→益田セカンドゴロ 1アウト
7回裏,2,2.0,近藤 健介,1,,レフトへの二塁打 二塁
7回裏,3,3.0,柳田 悠岐,1,2塁,デッドボールを受ける 一二塁
7回裏,4,4.0,栗原 陵矢,1,"1,2塁",一塁走者柳田→代走:笹川ファーストゴロ 2アウト二三塁
7回裏,5,5.0,山川 穂高,2,"2,3塁",ランナー二三塁の1-0からレフトスタンドへの3ランホームラン ソ 8-2 ロ
7回裏,6,6.0,今宮 健太,2,,空振り三振でバッターアウト 3アウト
8回表,1,5.0,上田 希由翔,0,,投手交代:ヘルナンデス→オスナ守備交代:ショート川瀬ファウルフライを栗原(三)がつかんでバッターアウト 1アウト
8回表,2,6.0,友杉 篤輝,1,,セカンドフライ 2アウト
8回表,3,7.0,佐藤 都志也,2,,ピッチャーゴロ 3アウト
8回裏,1,7.0,牧原 大成,0,,投手交代:益田→廣畑ファーストゴロ 1アウト
8回裏,2,8.0,渡邉 陸,1,,ファーストゴロ 2アウト
8回裏,3,9.0,庄子 雄大,2,,ライトへのヒットで出塁 一塁
8回裏,4,1.0,周東 佑京,2,1塁,デッドボールを受ける 一二塁
8回裏,5,2.0,近藤 健介,2,"1,2塁",高めの球を打つもセンターフライ 3アウト
9回表,1,8.0,ポランコ,0,,投手交代:オスナ→津森守備交代:レフト川村カウント1-0からスタンド中段に飛び込むホームランを放つ ソ 8-3 ロ
9回表,2,9.0,髙部 瑛斗,0,,ワンバウンドした球を空振り三振 1アウト
9回表,3,,ソト,1,,池田→代打:ソト外角のストレートを打つもライトフライ 2アウト
9回表,4,2.0,小川 龍成,2,,高めの真っ直ぐを打つもセンターフライ 3アウト試合終了
