イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,大盛 穂,0,,空振りの三振を喫する 1アウト
1回表,2,2.0,菊池 涼介,1,,ショートゴロ 2アウト
1回表,3,3.0,小園 海斗,2,,空振りの三振を喫する 3アウト
1回裏,1,1.0,松本 剛,0,,空振り三振でバッターアウト 1アウト
1回裏,2,2.0,平山 功太,1,,詰まった打球はサードゴロとなる 2アウト
1回裏,3,3.0,吉川 尚輝,2,,外角高めの球を打つもレフトフライ 3アウト
2回表,1,4.0,坂倉 将吾,0,,ワンバウンドした球を空振り三振 1アウト
2回表,2,5.0,野間 峻祥,1,,外角高めのストレートを打つもレフトフライ 2アウト
2回表,3,6.0,勝田 成,2,,ワンバウンドした球を空振り三振 3アウト
2回裏,1,4.0,キャベッジ,0,,バットを折りながらもセンターへヒットを放つ 一塁
2回裏,2,5.0,岸田 行倫,0,1塁,見事送りバントを決める 1アウト二塁
2回裏,3,6.0,坂本 勇人,1,2塁,ランナー二塁からレフトへのヒットを放つ 一三塁
2回裏,4,7.0,増田 陸,1,"1,3塁",一塁けん制:ランナー坂本勇帰塁1アウト一三塁の2-2からセンターへの犠牲フライを放つ巨人先制！ 巨 1-0 広 2アウト一塁0:494/30【巨人vs広島】2回裏 増田陸の犠牲フライで巨人先制！
2回裏,5,8.0,浦田 俊輔,2,1塁,一塁けん制:ランナー坂本勇帰塁一塁けん制:ランナー坂本勇帰塁外角高めの球を打つもセンターフライ 3アウト
3回表,1,7.0,平川 蓮,0,,空振り三振でバッターアウト 1アウト
3回表,2,8.0,持丸 泰輝,1,,サードゴロ 2アウト
3回表,3,9.0,玉村 昇悟,2,,空振りの三振を喫する 3アウト
3回裏,1,9.0,ウィットリー,0,,見逃し三振 1アウト
3回裏,2,1.0,松本 剛,1,,ライトへのヒットを放つ 一塁
3回裏,3,2.0,平山 功太,1,1塁,ライトへのヒットを放つ 一二塁
3回裏,4,3.0,吉川 尚輝,1,"1,2塁",外角低めのカットボールを引っかけてセカンドゴロ 2アウト一三塁
3回裏,5,4.0,キャベッジ,2,"1,3塁",一塁走者吉川:盗塁成功 二三塁外角低めのフォークを打つもセカンドライナー 3アウト
4回表,1,1.0,大盛 穂,0,,空振りの三振を喫する 1アウト
4回表,2,2.0,菊池 涼介,1,,ストレートのフォアボールで出塁 一塁
4回表,3,3.0,小園 海斗,1,1塁,一塁けん制:ランナー菊池帰塁また一塁けん制:ランナー菊池帰塁4-6-3のダブルプレー 3アウト
4回裏,1,5.0,岸田 行倫,0,,センターへポテンヒットを放つ 一塁
4回裏,2,6.0,坂本 勇人,0,1塁,セカンドフライ 1アウト
4回裏,3,7.0,増田 陸,1,1塁,外角のフォークを打つもライトフライ 2アウト
4回裏,4,8.0,浦田 俊輔,2,1塁,一塁けん制:ランナー岸田帰塁外角のストレートを打つもセンターフライ 3アウト
5回表,1,4.0,坂倉 将吾,0,,空振りの三振を喫する 1アウト
5回表,2,5.0,野間 峻祥,1,,フォアボールを選ぶ 一塁
5回表,3,6.0,勝田 成,1,1塁,一塁けん制:ランナー野間帰塁見逃し三振 2アウト
5回表,4,7.0,平川 蓮,2,1塁,一塁走者野間:盗塁成功 二塁カウント0-2から高めのつり球に空振り三振 3アウト
5回裏,1,9.0,ウィットリー,0,,見逃し三振 1アウト
5回裏,2,1.0,松本 剛,1,,見逃し三振 2アウト
5回裏,3,2.0,平山 功太,2,,ライトへのヒットを放つ 一塁
5回裏,4,3.0,吉川 尚輝,2,1塁,一塁けん制:ランナー平山帰塁また一塁けん制:ランナー平山帰塁またも一塁けん制:ランナー平山帰塁玉村(投):ボーク 二塁カウント2-2から空振り三振でバッターアウト 3アウト
6回表,1,8.0,持丸 泰輝,0,,フォアボールを選ぶ 一塁
