イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中川 圭太,0,,センターへのヒットで出塁 一塁
1回表,2,2.0,渡部 遼人,0,1塁,一塁けん制:ランナー中川帰塁一塁けん制:ランナー中川帰塁ダブルプレー 2アウト
1回表,3,3.0,紅林 弘太郎,2,,サードゴロ 3アウト
1回裏,1,1.0,松本 剛,0,,サードフライ 1アウト
1回裏,2,2.0,吉川 尚輝,1,,セカンドゴロ 2アウト
1回裏,3,3.0,大城 卓三,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
2回表,1,4.0,西川 龍馬,0,,サードゴロ 1アウト
2回表,2,5.0,宗 佑磨,1,,ピッチャーへの痛烈な打球の内野安打 一塁
2回表,3,6.0,山中 稜真,1,1塁,ライトへのヒット 一三塁
2回表,4,7.0,若月 健矢,1,"1,3塁",ランナー一三塁の1-2からライトへの先制タイムリーヒット！ 巨 0-1 オ 一三塁
2回表,5,8.0,野口 智哉,1,"1,3塁",一塁けん制:ランナー若月帰塁空振り三振 2アウト
2回表,6,9.0,九里 亜蓮,2,"1,3塁",7球粘るも外角高めのストレートに空振り三振 3アウト
2回裏,1,4.0,ダルベック,0,,ストレートのフォアボールで出塁 一塁
2回裏,2,5.0,坂本 勇人,0,1塁,ワンバウンドした球を空振り三振 1アウト
2回裏,3,6.0,キャベッジ,1,1塁,1-1から右中間への逆転2ランホームラン！ 巨 2-1 オ1:006/2【巨人vsオリックス】2回裏 キャベッジがライトスタンドへ豪快な逆転2ランホームラン！
2回裏,4,7.0,丸 佳浩,1,,ワンバウンドした球を空振り三振 2アウト
2回裏,5,8.0,浦田 俊輔,2,,泳ぎながらもライトへヒットを放つ 一塁
2回裏,6,9.0,則本 昂大,2,1塁,空振り三振 3アウト
3回表,1,1.0,中川 圭太,0,,高めのストレートを打つもセンターフライ 1アウト
3回表,2,2.0,渡部 遼人,1,,ショートゴロ 2アウト
3回表,3,3.0,紅林 弘太郎,2,,内角低めのカットボールを打つもレフトフライ 3アウト
3回裏,1,1.0,松本 剛,0,,内角高めの変化球を打つもライトフライ 1アウト
3回裏,2,2.0,吉川 尚輝,1,,セカンドゴロ 2アウト
3回裏,3,3.0,大城 卓三,2,,センターへのヒットを放つ 一塁
3回裏,4,4.0,ダルベック,2,1塁,ワンバウンドした球に空振り、三振を喫する 3アウト
4回表,1,4.0,西川 龍馬,0,,外角の球を打つもセンターフライ 1アウト
4回表,2,5.0,宗 佑磨,1,,低めの落ちる球を打つもセンターフライ 2アウト
4回表,3,6.0,山中 稜真,2,,セカンドゴロ 3アウト
4回裏,1,5.0,坂本 勇人,0,,サードゴロ 1アウト
4回裏,2,6.0,キャベッジ,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
4回裏,3,7.0,丸 佳浩,2,,ファーストゴロ 3アウト
5回表,1,7.0,若月 健矢,0,,フォアボールを選ぶ 一塁
5回表,2,8.0,野口 智哉,0,1塁,内角低めのストレートを打つもファーストライナー一塁走者若月は塁を飛び出しておりダブルプレー！ 2アウト
5回表,3,9.0,九里 亜蓮,2,,ど真ん中のストレートを打つもファーストライナー 3アウト
5回裏,1,8.0,浦田 俊輔,0,,泳ぎながらもライトへヒットを放つ 一塁
5回裏,2,9.0,則本 昂大,0,1塁,見事送りバントを決める 1アウト二塁
5回裏,3,1.0,松本 剛,1,2塁,二塁けん制:ランナー浦田帰塁1アウト二塁の2-1からセンターへタイムリーツーベース！ 巨 3-1 オ 二塁
5回裏,4,2.0,吉川 尚輝,1,2塁,ワンバウンドした球に空振り、三振を喫する 2アウト
5回裏,5,3.0,大城 卓三,2,2塁,フルカウントから空振り三振 3アウト
6回表,1,1.0,中川 圭太,0,,2-1からレフトスタンドへのホームラン 巨 3-2 オ
6回表,2,2.0,渡部 遼人,0,,キャッチャーへのファウルフライに倒れる 1アウト
6回表,3,3.0,紅林 弘太郎,1,,ショートフライ 2アウト
6回表,4,4.0,西川 龍馬,2,,投手交代:則本→高梨ショートゴロ 3アウト
6回裏,1,4.0,ダルベック,0,,ワンバウンドした球を空振り三振 1アウト
6回裏,2,5.0,坂本 勇人,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
6回裏,3,6.0,キャベッジ,2,,ファーストへボテボテの内野安打 一塁
6回裏,4,7.0,丸 佳浩,2,1塁,一塁走者キャベッジ:盗塁成功 二塁ストレートのフォアボールで出塁 一二塁
6回裏,5,8.0,浦田 俊輔,2,"1,2塁",－オリックス:監督マウンドへむかう－投手交代:九里→入山内角高めの球を打つもライトフライ 3アウト
7回表,1,5.0,宗 佑磨,0,,ピッチャー高梨に代わって中川がマウンドにあがる　守備交代:ライト佐々木ど真ん中のスライダーを打つもセンターフライ 1アウト
7回表,2,6.0,山中 稜真,1,,詰まった打球はピッチャーゴロとなる 2アウト
7回表,3,7.0,若月 健矢,2,,フォアボールを選ぶ 一塁
7回表,4,8.0,野口 智哉,2,1塁,空振り三振 3アウト
7回裏,1,9.0,佐々木 俊輔,0,,投手交代:入山→吉田センターへのヒットを放つ 一塁
7回裏,2,1.0,松本 剛,0,1塁,一塁けん制:ランナー佐々木帰塁見事送りバントを成功させる 1アウト二塁
7回裏,3,2.0,吉川 尚輝,1,2塁,二塁けん制:ランナー佐々木帰塁セカンドゴロ 2アウト三塁
7回裏,4,3.0,大城 卓三,2,3塁,－オリックス:コーチマウンドへむかう－8球粘るも内角高めのストレートに空振り三振 3アウト
8回表,1,,来田 涼斗,0,,ピッチャー中川に代わって大勢がマウンドにあがる吉田→代打:来田サードゴロ 1アウト
8回表,2,1.0,中川 圭太,1,,サードゴロ 2アウト
8回表,3,2.0,渡部 遼人,2,,空振り三振 3アウト
8回裏,1,4.0,ダルベック,0,,投手交代:吉田→岩嵜高めの球を打つもセンターフライ 1アウト
8回裏,2,5.0,坂本 勇人,1,,ショートゴロ 2アウト
8回裏,3,6.0,キャベッジ,2,,フォアボールを選ぶ 一塁
8回裏,4,,中山 礼都,2,1塁,大勢→代打:中山一塁走者キャベッジ→代走:増田大一塁けん制:ランナー増田大帰塁また一塁けん制:ランナー増田大帰塁外角低めの球を打つもセンターフライ 3アウト
9回表,1,3.0,紅林 弘太郎,0,,ピッチャー大勢に代わってマルティネスがマウンドにあがる　守備交代:サード門脇守備変更:松本レフト→センター　守備変更:増田大→レフトセンターへのヒット 一塁
9回表,2,4.0,西川 龍馬,0,1塁,一塁けん制:ランナー紅林帰塁6-4-3のダブルプレー 2アウト
9回表,3,5.0,宗 佑磨,2,,一発出れば同点の場面で空振りの三振を喫する 3アウト試合終了
