イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中川 圭太,0,,ファーストフライ 1アウト
1回表,2,2.0,西川 龍馬,1,,ど真ん中のスライダーを打つもレフトフライ 2アウト
1回表,3,3.0,森 友哉,2,,空振りの三振を喫する 3アウト
1回裏,1,1.0,カナリオ,0,,ショートゴロ 1アウト
1回裏,2,2.0,滝澤 夏央,1,,見逃し三振 2アウト
1回裏,3,3.0,渡部 聖弥,2,,ライトへのヒット 一塁
1回裏,4,4.0,ネビン,2,1塁,セカンドへの内野安打 一三塁
1回裏,5,5.0,小島 大河,2,"1,3塁",一打先制の場面で外角低めの球を打つもセンターフライ 3アウト
2回表,1,4.0,内藤 鵬,0,,粘りを見せるも8球目を空振り、三振を喫する 1アウト
2回表,2,5.0,宗 佑磨,1,,ショートへの内野安打 一塁
2回表,3,6.0,紅林 弘太郎,1,1塁,ファウルフライを渡部(三)がつかんでバッターアウト 2アウト
2回表,4,7.0,野口 智哉,2,1塁,一塁けん制:ランナー宗帰塁一塁けん制:ランナー宗帰塁オリックス・宗の二塁盗塁セーフの判定を巡り、西武がリクエストリプレー検証後判定覆る一塁走者宗:盗塁を試みるもアウト 3アウト
2回裏,1,6.0,平沢 大河,0,,外角の球を打つもレフトフライ 1アウト
2回裏,2,7.0,長谷川 信哉,1,,センターへのヒットを放つ 一塁
2回裏,3,8.0,源田 壮亮,1,1塁,一塁けん制:ランナー長谷川帰塁レフトへのヒットを放つ 一二塁
2回裏,4,9.0,西川 愛也,1,"1,2塁",空振り三振 2アウト
2回裏,5,1.0,カナリオ,2,"1,2塁",2アウト一二塁からレフトへの先制タイムリーヒット！ 西 1-0 オ 一二塁1:03【2回裏】初球を捉えた!! ライオンズ・カナリオ レフトへの先制タイムリーを放つ!! 2026年5月23日 埼玉西武ライオンズ 対 オリックス・バファローズ
2回裏,6,2.0,滝澤 夏央,2,"1,2塁",ランナー一二塁からショートゴロ 3アウト
3回表,1,7.0,野口 智哉,0,,空振り三振 1アウト
3回表,2,8.0,若月 健矢,1,,ファーストゴロ 2アウト
3回表,3,9.0,渡部 遼人,2,,内角の球をライトへ打ってヒット 一塁
3回表,4,1.0,中川 圭太,2,1塁,ボテボテのピッチャーゴロ 3アウト
3回裏,1,3.0,渡部 聖弥,0,,セカンドゴロ 1アウト
3回裏,2,4.0,ネビン,1,,見逃し三振でバッターアウト！ 2アウト
3回裏,3,5.0,小島 大河,2,,ライトへのヒットを放つ 一塁
3回裏,4,6.0,平沢 大河,2,1塁,センターへのヒットで出塁 一三塁
3回裏,5,7.0,長谷川 信哉,2,"1,3塁",内角の球を打つもレフトフライ 3アウト
4回表,1,2.0,西川 龍馬,0,,10球目のスライダーを打つもピッチャーゴロ 1アウト
4回表,2,3.0,森 友哉,1,,レフトへのヒットで出塁 一塁
4回表,3,4.0,内藤 鵬,1,1塁,オリックス・森友の本塁アウトの判定を巡り、オリックスがリクエストリプレー検証後判定変わらずフェンス直撃の二塁打を放つ一塁走者森友は走塁死 2アウト二塁
4回表,4,5.0,宗 佑磨,2,2塁,二塁けん制:ランナー内藤戻りきれずタッチアウト！ 3アウト
4回裏,1,8.0,源田 壮亮,0,,空振りの三振を喫する 1アウト
4回裏,2,9.0,西川 愛也,1,,ファーストゴロ 2アウト
4回裏,3,1.0,カナリオ,2,,センターへのヒットで出塁 一塁
4回裏,4,2.0,滝澤 夏央,2,1塁,一塁けん制:ランナーカナリオ帰塁若月(捕):悪送球一塁走者カナリオ:盗塁成功　一塁走者カナリオはさらに三塁まで進塁 三塁ランナー三塁の1-1からセンターへのタイムリーヒット 西 2-0 オ 一塁
4回裏,5,3.0,渡部 聖弥,2,1塁,フォアボールを選ぶ 一二塁
4回裏,6,4.0,ネビン,2,"1,2塁",投手交代:髙島→博志外角高めのツーシームを打つもセンターフライ 3アウト
5回表,1,5.0,宗 佑磨,0,,ライトへのヒットで出塁 一塁
5回表,2,6.0,紅林 弘太郎,0,1塁,センターへのヒットで出塁 一二塁
5回表,3,7.0,野口 智哉,0,"1,2塁",見事送りバントを成功させる 1アウト二三塁
5回表,4,8.0,若月 健矢,1,"2,3塁",投手交代:佐藤爽→上田1アウト二三塁からピッチャーゴロ三塁走者宗は走塁死 2アウト一三塁
5回表,5,9.0,渡部 遼人,2,"1,3塁",ランナー一三塁の1-2からライトへのタイムリーヒット 西 2-1 オ 一三塁1:06【5回表】反撃開始!! バファローズ・渡部遼人 上手く合わせてライトへのタイムリーヒット!! 2026年5月23日 埼玉西武ライオンズ 対 オリックス・バファローズ
