イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,藤原 恭大,0,,ショートフライ 1アウト
1回表,2,2.0,友杉 篤輝,1,,ショートゴロ 2アウト
1回表,3,3.0,髙部 瑛斗,2,,ショートフライ 3アウト
1回裏,1,1.0,宗 佑磨,0,,外角低めのフォークを打つもセンターフライ 1アウト
1回裏,2,2.0,渡部 遼人,1,,内角のスライダーを打つもショートライナー 2アウト
1回裏,3,3.0,西川 龍馬,2,,セカンドゴロ 3アウト
2回表,1,4.0,西川 史礁,0,,セカンドゴロ 1アウト
2回表,2,5.0,石川 慎吾,1,,サードゴロ 2アウト
2回表,3,6.0,寺地 隆成,2,,セカンドゴロ 3アウト
2回裏,1,4.0,シーモア,0,,ライトへの二塁打 二塁
2回裏,2,5.0,森 友哉,0,2塁,0アウト二塁からフェンス直撃の二塁打を放つ 二三塁
2回裏,3,6.0,宜保 翔,0,"2,3塁",ファーストゴロ三塁走者シーモアは走塁死 1アウト一三塁
2回裏,4,7.0,野口 智哉,1,"1,3塁",一塁けん制:ランナー宜保帰塁一塁走者宜保:盗塁成功 二三塁オリックス・宜保の本塁セーフの判定を巡り、ロッテがリクエストリプレー検証後判定変わらず1アウト二三塁の2-2からライトへの先制タイムリーヒット！ オ 2-0 ロ 二塁0:29【2回裏】バファローズ・野口智哉 チャンスの場面でライトへの先制2点タイムリーヒット!! 2026年5月6日 オリックス・バファローズ 対 千葉ロッテマリーンズ
2回裏,5,8.0,麦谷 祐介,1,2塁,ショートフライ 2アウト
2回裏,6,9.0,若月 健矢,2,2塁,フォアボールを選ぶ 一二塁
2回裏,7,1.0,宗 佑磨,2,"1,2塁",外角低めのストレートを打つもレフトフライ 3アウト
3回表,1,7.0,松川 虎生,0,,内角の球を打つもファーストライナー 1アウト
3回表,2,8.0,池田 来翔,1,,レフトへのヒットで出塁 一塁
3回表,3,9.0,小川 龍成,1,1塁,三塁線へセーフティバントを試み、一塁セーフ 一二塁
3回表,4,1.0,藤原 恭大,1,"1,2塁",ランナー一二塁からセンターへのヒットで出塁 満塁
3回表,5,2.0,友杉 篤輝,1,満塁,－オリックス:コーチマウンドへむかう－ワンバウンドした球に空振り、三振を喫する 2アウト
3回表,6,3.0,髙部 瑛斗,2,満塁,ショートゴロ 3アウト
3回裏,1,2.0,渡部 遼人,0,,フォアボールを選ぶ 一塁
3回裏,2,3.0,西川 龍馬,0,1塁,一塁けん制:ランナー渡部帰塁また一塁けん制:ランナー渡部帰塁レフトへのファウルフライに倒れる 1アウト
3回裏,3,4.0,シーモア,1,1塁,外角のストレートを打つもセンターフライ 2アウト
3回裏,4,5.0,森 友哉,2,1塁,一塁けん制:ランナー渡部帰塁一塁走者渡部:盗塁成功 二塁セカンドゴロ 3アウト
4回表,1,4.0,西川 史礁,0,,四球を選ぶ 一塁
4回表,2,5.0,石川 慎吾,0,1塁,ダブルプレー 2アウト
4回表,3,6.0,寺地 隆成,2,,ピッチャー田嶋大のグラブをはじくもピッチャーゴロに倒れる 3アウト
4回裏,1,6.0,宜保 翔,0,,見逃し三振 1アウト
4回裏,2,7.0,野口 智哉,1,,空振り三振 2アウト
4回裏,3,8.0,麦谷 祐介,2,,空振り三振でバッターアウト 3アウト
5回表,1,7.0,松川 虎生,0,,外角のストレートを打つもセンターフライ 1アウト
5回表,2,8.0,池田 来翔,1,,フェンス直撃の二塁打を放つ 二塁
5回表,3,9.0,小川 龍成,1,2塁,－治療中－二塁けん制:ランナー池田帰塁ボテボテのピッチャーゴロ 2アウト三塁
5回表,4,1.0,藤原 恭大,2,3塁,詰まった打球はショートゴロ 3アウト
5回裏,1,9.0,若月 健矢,0,,外角のストレートを打つもライトフライ 1アウト
5回裏,2,1.0,宗 佑磨,1,,高めの球を打つもレフトフライ 2アウト
5回裏,3,,中川 圭太,2,,渡部→代打:中川内角高めのツーシームを打つもレフトフライ 3アウト
6回表,1,2.0,友杉 篤輝,0,,守備変更:中川→ライト　守備変更:麦谷ライト→センター詰まった打球はショートゴロとなる 1アウト
6回表,2,3.0,髙部 瑛斗,1,,セカンドゴロ 2アウト
6回表,3,4.0,西川 史礁,2,,内角低めの球を打つもサードライナー 3アウト0:29【6回表】3者凡退で締める!! バファローズ・田嶋大樹 6回無失点の好投で今季初勝利!! 2026年5月6日 オリックス・バファローズ 対 千葉ロッテマリーンズ
6回裏,1,3.0,西川 龍馬,0,,サードゴロ 1アウト
6回裏,2,4.0,シーモア,1,,外角高めの球を打つもファーストライナー 2アウト
6回裏,3,5.0,森 友哉,2,,ショートゴロ 3アウト
7回表,1,5.0,石川 慎吾,0,,ピッチャー田嶋大に代わって寺西がマウンドにあがるショートゴロ 1アウト
7回表,2,6.0,寺地 隆成,1,,ピッチャーゴロ 2アウト
7回表,3,7.0,松川 虎生,2,,ショートフライ 3アウト
7回裏,1,6.0,宜保 翔,0,,投手交代:西野→高野脩センターへのヒットを放つ 一塁
7回裏,2,7.0,野口 智哉,0,1塁,一塁けん制:ランナー宜保帰塁見逃し三振 1アウト
7回裏,3,8.0,麦谷 祐介,1,1塁,高野脩(投)の悪送球により出塁する 一三塁
7回裏,4,9.0,若月 健矢,1,"1,3塁",－ロッテ:コーチマウンドへむかう－一塁けん制:ランナー麦谷帰塁ランナー一三塁の1-1からセーフティスクイズ成功！高野脩(投)のフィルダースチョイスにより若月は出塁 オ 3-0 ロ 一二塁
7回裏,5,1.0,宗 佑磨,1,"1,2塁",高めの球を打つもセンターフライ 2アウト一三塁
7回裏,6,2.0,中川 圭太,2,"1,3塁",投手交代:高野脩→八木ファウルフライを池田(一)がつかんでバッターアウト 3アウト
8回表,1,8.0,池田 来翔,0,,ピッチャー寺西に代わって山﨑がマウンドにあがる外角のスプリットを打つもセンターフライ 1アウト
8回表,2,9.0,小川 龍成,1,,外角低めの球を打つもレフトフライ 2アウト
8回表,3,1.0,藤原 恭大,2,,セカンドゴロ 3アウト
8回裏,1,3.0,西川 龍馬,0,,ファーストゴロ 1アウト
8回裏,2,4.0,シーモア,1,,セカンドゴロ 2アウト
8回裏,3,5.0,森 友哉,2,,ど真ん中のフォークを打つもライトフライ 3アウト0:47【8回裏】マリーンズ・八木彬 打者4人を危なげなく14球で抑える好リリーフ!! 2026年5月6日 オリックス・バファローズ 対 千葉ロッテマリーンズ
9回表,1,2.0,友杉 篤輝,0,,ピッチャー山﨑に代わってマチャドがマウンドにあがる　守備交代:ライト来田守備交代:ファースト平沼守備変更:中川ライト→レフトハーフスイングを取られて空振り三振でバッターアウト 1アウト
9回表,2,,ポランコ,1,,髙部→代打:ポランコツーベース 二塁
9回表,3,4.0,西川 史礁,1,2塁,二塁走者ポランコ→代走:愛斗詰まった打球はピッチャーゴロとなる 2アウト
9回表,4,,ソト,2,2塁,石川慎→代打:ソト代打で登場するも空振り三振に倒れる 3アウト試合終了
