イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1,水野 達稀,0,,低めのストレートを打つもライトフライ 1アウト
1回表,2,2,カストロ,1,,死球を受ける 一塁
1回表,3,3,レイエス,1,1塁,－治療中－一塁けん制:ランナーカストロ帰塁5-4-3のダブルプレー 3アウト
1回裏,1,1,中島 大輔,0,,空振り三振 1アウト
1回裏,2,2,黒川 史陽,1,,ショートへの内野安打 一塁
1回裏,3,3,辰己 涼介,1,1塁,ストレートのフォアボールで出塁 一二塁
1回裏,4,4,マッカスカー,1,"1,2塁",福島(投):暴投 二三塁フォアボールを選ぶ 満塁
1回裏,5,5,村林 一輝,1,満塁,ランナーフルベースの1-2から犠牲フライ楽天先制！ 楽 1-0 日 2アウト一二塁
1回裏,6,6,浅村 栄斗,2,"1,2塁",カウント2-2からワンバウンドした球に空振り、三振を喫する 3アウト
2回表,1,4,万波 中正,0,,泳ぎながらもセンターへヒットを放つ 一塁
2回表,2,5,郡司 裕也,0,1塁,内角の球を打つもライトフライ 1アウト
2回表,3,6,野村 佑希,1,1塁,ショートフライ 2アウト
2回表,4,7,清宮 幸太郎,2,1塁,外角高めのストレートを打つもレフトフライ 3アウト
2回裏,1,7,平良 竜哉,0,,ライトへのヒット 一塁
2回裏,2,8,YG安田,0,1塁,センターへのヒットで出塁 一二塁
2回裏,3,9,宗山 塁,0,"1,2塁",内角のストレートを打つもセンターフライ 1アウト一三塁
2回裏,4,1,中島 大輔,1,"1,3塁",デッドボールを受ける 満塁
2回裏,5,2,黒川 史陽,1,満塁,－治療中－ランナーフルベースの1-1から犠牲フライ 楽 2-0 日 2アウト一三塁
2回裏,6,3,辰己 涼介,2,"1,3塁",2アウト一三塁の1-0からタイムリーヒット 楽 3-0 日 一二塁0:53【2回裏】イーグルス・辰己涼介 ライトへのタイムリーヒットで追加点を挙げる!! 2026年7月5日 東北楽天ゴールデンイーグルス 対 北海道日本ハムファイターズ
2回裏,7,4,マッカスカー,2,"1,2塁",カウント1-2から高めのつり球に空振り三振 3アウト
3回表,1,8,進藤 勇也,0,,レフトへの三塁打 三塁
3回表,2,9,細川 凌平,0,3塁,ランナー三塁の1-1からライトへのタイムリーヒット 楽 3-1 日 一塁
3回表,3,1,水野 達稀,0,1塁,外角低めの球を打つもレフトフライ 1アウト
3回表,4,2,カストロ,1,1塁,一塁けん制:ランナー細川帰塁空振りの三振を喫する 2アウト
3回表,5,3,レイエス,2,1塁,一塁けん制:ランナー細川帰塁一塁走者細川:盗塁成功 二塁2アウト二塁からセカンドゴロ 3アウト
3回裏,1,5,村林 一輝,0,,投手交代:福島→上原サードゴロ 1アウト
3回裏,2,6,浅村 栄斗,1,,空振りの三振を喫する 2アウト
3回裏,3,7,平良 竜哉,2,,内角のストレートを打つもセンターフライ 3アウト
4回表,1,4,万波 中正,0,,内角のツーシームを打つもセンターフライ 1アウト
4回表,2,5,郡司 裕也,1,,レフトへのツーベース 二塁
4回表,3,6,野村 佑希,1,2塁,ランナー二塁の0-2からレフトスタンドへの同点2ランホームラン！ 楽 3-3 日1:08【4回表】完璧に捉えた!! ファイターズ・野村佑希 節目の第10号はレフトスタンドへの同点2ランホームラン!! 2026年7月5日 東北楽天ゴールデンイーグルス 対 北海道日本ハムファイターズ
4回表,4,7,清宮 幸太郎,1,,2-0から右中間へのホームランで日本ハム勝ち越し！ 楽 3-4 日1:29【4回表】目覚めた打線!! ファイターズ・清宮幸太郎 第9号ソロホームランで勝ち越し!! 2026年7月5日 東北楽天ゴールデンイーグルス 対 北海道日本ハムファイターズ
4回表,5,8,進藤 勇也,1,,－楽天:コーチマウンドへむかう－セカンドゴロ 2アウト
4回表,6,9,細川 凌平,2,,ストレートのフォアボールで出塁 一塁
4回表,7,1,水野 達稀,2,1塁,一塁けん制:ランナー細川帰塁一塁けん制:ランナー細川帰塁ど真ん中の球を打つもライトフライ 3アウト
4回裏,1,8,YG安田,0,,10球粘った末にフォアボールを選ぶ 一塁
4回裏,2,9,宗山 塁,0,1塁,6-4-3のダブルプレー 2アウト
4回裏,3,1,中島 大輔,2,,外角の球を打つもライトフライ 3アウト
5回表,1,2,カストロ,0,,投手交代:コントレラス→内ファウルフライをYG安田(捕)が捕球してバッターアウト 1アウト
5回表,2,3,レイエス,1,,レフトへのヒットを放つ 一塁
5回表,3,4,万波 中正,1,1塁,低めの球を打つもセンターフライ 2アウト
5回表,4,5,郡司 裕也,2,1塁,空振り三振でバッターアウト 3アウト
5回裏,1,2,黒川 史陽,0,,投手交代:上原→達守備交代:センター五十幡外角低めの落ちる球を打つもレフトフライ 1アウト
5回裏,2,3,辰己 涼介,1,,センターへのエンタイトルツーベース 二塁
5回裏,3,4,マッカスカー,1,2塁,1アウト二塁からセカンドゴロ 2アウト三塁
5回裏,4,5,村林 一輝,2,3塁,2アウト三塁からショートゴロ 3アウト
6回表,1,6,野村 佑希,0,,サードゴロ 1アウト
6回表,2,7,清宮 幸太郎,1,,セカンドゴロ 2アウト
6回表,3,8,進藤 勇也,2,,カウント0-1から左中間へのホームラン 楽 3-5 日
6回表,4,9,細川 凌平,2,,高めのストレートを打つもセンターフライ 3アウト
6回裏,1,6,浅村 栄斗,0,,ストレートのフォアボールで出塁 一塁
6回裏,2,7,平良 竜哉,0,1塁,全く手が出ず見逃し三振 1アウト
6回裏,3,8,YG安田,1,1塁,ライトへのヒットで出塁 一二塁
6回裏,4,9,宗山 塁,1,"1,2塁",外角低めのフォークを引っかけてセカンドゴロ 2アウト一三塁
6回裏,5,1,中島 大輔,2,"1,3塁",一塁走者宗山:盗塁成功 二三塁フォアボールを選ぶ 満塁
6回裏,6,2,黒川 史陽,2,満塁,－日本ハム:コーチマウンドへむかう－一打同点の場面で高めのつり球に空振り三振 3アウト
7回表,1,1,水野 達稀,0,,投手交代:内→西垣全く反応できず見逃し三振 1アウト
7回表,2,2,五十幡 亮汰,1,,レフトへのエンタイトルツーベース 二塁
7回表,3,3,レイエス,1,2塁,ランナー二塁からレフトへのヒットを放つ 一三塁
7回表,4,4,万波 中正,1,"1,3塁",1アウト一三塁からセンターへの犠牲フライを放つ 楽 3-6 日 2アウト一塁
7回表,5,5,郡司 裕也,2,1塁,空振り三振 3アウト
7回裏,1,3,辰己 涼介,0,,ピッチャー達に代わって島本がマウンドにあがる　守備交代:サード山縣セカンドゴロ 1アウト
7回裏,2,4,マッカスカー,1,,空振り三振 2アウト
7回裏,3,5,村林 一輝,2,,ショートゴロ 3アウト
8回表,1,6,野村 佑希,0,,投手交代:西垣→九谷空振り三振 1アウト
8回表,2,7,清宮 幸太郎,1,,フォアボールを選ぶ 一塁
8回表,3,8,進藤 勇也,1,1塁,低めの落ちる球を打つもセンターフライ 2アウト
8回表,4,9,細川 凌平,2,1塁,全く反応できず見逃し三振でバッターアウト 3アウト
8回裏,1,6,浅村 栄斗,0,,ピッチャー島本に代わって柳川がマウンドにあがる　守備交代:セカンド奈良間守備変更:細川セカンド→レフトど真ん中の球を打つもライトフライ 1アウト
8回裏,2,7,平良 竜哉,1,,空振り三振でバッターアウト 2アウト
8回裏,3,8,YG安田,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
9回表,1,1,水野 達稀,0,,投手交代:九谷→日當ど真ん中の落ちる球を打つもライトフライ 1アウト
9回表,2,2,五十幡 亮汰,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
9回表,3,3,レイエス,2,,ショートゴロ 3アウト
9回裏,1,9,宗山 塁,0,,ピッチャー柳川に代わって田中がマウンドにあがるセカンドゴロ 1アウト
9回裏,2,1,中島 大輔,1,,外角低めのフォークを打つもセンターフライ 2アウト
9回裏,3,2,黒川 史陽,2,,ストレートのフォアボールで出塁 一塁
9回裏,4,3,辰己 涼介,2,1塁,高めの球を打つもレフトフライ 3アウト試合終了
