イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,宗 佑磨,0,,外角高めの落ちる球を打つもレフトフライ 1アウト
1回表,2,2.0,西川 龍馬,1,,ライトへの二塁打 二塁
1回表,3,3.0,山中 稜真,1,2塁,空振りの三振を喫する 2アウト
1回表,4,4.0,太田 椋,2,2塁,一打先制の場面で低めの球を打つもセンターフライ 3アウト
1回裏,1,1.0,カナリオ,0,,ショートゴロ 1アウト
1回裏,2,2.0,滝澤 夏央,1,,セカンドゴロ 2アウト
1回裏,3,3.0,小島 大河,2,,ショートゴロ 3アウト
2回表,1,5.0,森 友哉,0,,セカンドゴロ 1アウト
2回表,2,6.0,中川 圭太,1,,レフトへのヒットを放つ 一塁
2回表,3,7.0,紅林 弘太郎,1,1塁,一塁けん制:ランナー中川帰塁また一塁けん制:ランナー中川帰塁一塁けん制:ランナー中川帰塁5-4-3のダブルプレー 3アウト
2回裏,1,4.0,ネビン,0,,ピッチャーへの痛烈な打球の内野安打 一塁
2回裏,2,5.0,林 安可,0,1塁,－治療中－ストレートのフォアボールで出塁 一二塁
2回裏,3,6.0,平沢 大河,0,"1,2塁",見逃し三振 1アウト
2回裏,4,7.0,石井 一成,1,"1,2塁",ファウルフライを宗(三)がつかんでバッターアウト 2アウト
2回裏,5,8.0,渡部 聖弥,2,"1,2塁",二塁けん制:ランナーネビン帰塁デッドボールを受ける 満塁
2回裏,6,9.0,西川 愛也,2,満塁,一打先制の場面でファーストゴロ 3アウト
3回表,1,8.0,来田 涼斗,0,,ショートゴロ 1アウト
3回表,2,9.0,若月 健矢,1,,高めのつり球に空振り三振 2アウト
3回表,3,1.0,宗 佑磨,2,,詰まった打球はショートゴロとなる 3アウト
3回裏,1,1.0,カナリオ,0,,サードゴロ山中(一):捕球ミス 一塁
3回裏,2,2.0,滝澤 夏央,0,1塁,一塁けん制:ランナーカナリオ帰塁見事送りバントを決める 1アウト二塁
3回裏,3,3.0,小島 大河,1,2塁,1アウト二塁から内野安打 一三塁
