イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,大盛 穂,0,,セカンドゴロ 1アウト
1回表,2,2.0,辰見 鴻之介,1,,ライトへのヒットを放つ 一塁0:33【1回表】大竹 上手く誘い出した!! ランナーアウト!! 2026/05/15 T-C
1回表,3,3.0,小園 海斗,1,1塁,一塁けん制:ランナー辰見帰塁また一塁けん制:ランナー辰見帰塁一塁けん制:ランナー辰見スタート一塁走者辰見:けん制球に誘い出され盗塁失敗 2アウト空振り三振 3アウト
1回裏,1,1.0,髙寺 望夢,0,,セカンドフライ 1アウト
1回裏,2,2.0,森下 翔太,1,,坂倉(三)のファンブルにより出塁する 一塁
1回裏,3,3.0,佐藤 輝明,1,1塁,一塁けん制:ランナー森下帰塁空振りの三振を喫する 2アウト
1回裏,4,4.0,大山 悠輔,2,1塁,ライトへのヒットを放つ 一三塁0:53【1回裏】大山 右中間へヒット!! 先制得点チャンス!! 2026/05/15 T-C
1回裏,5,5.0,中野 拓夢,2,"1,3塁",一打先制の場面で内角の球を打つもセンターフライ 3アウト
2回表,1,4.0,坂倉 将吾,0,,セカンドゴロ 1アウト
2回表,2,5.0,モンテロ,1,,レフトへのヒットを放つ 一塁
2回表,3,6.0,持丸 泰輝,1,1塁,セカンドゴロ 2アウト一塁
2回表,4,7.0,二俣 翔一,2,1塁,空振りの三振を喫する 3アウト
2回裏,1,6.0,福島 圭音,0,,外角高めのストレートを打つもレフトフライ 1アウト
2回裏,2,7.0,坂本 誠志郎,1,,見逃し三振でバッターアウト！ 2アウト
2回裏,3,8.0,小幡 竜平,2,,セカンドゴロ 3アウト
3回表,1,8.0,勝田 成,0,,ファーストゴロ 1アウト
3回表,2,9.0,栗林 良吏,1,,サードフライ 2アウト
3回表,3,1.0,大盛 穂,2,,外角低めのツーシームをレフトへ打ってヒット 一塁
3回表,4,2.0,辰見 鴻之介,2,1塁,一塁けん制:ランナー大盛帰塁空振りの三振を喫する 3アウト
3回裏,1,9.0,大竹 耕太郎,0,,空振り三振でバッターアウト 1アウト
