イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,西川 龍馬,0,,外角高めの球を打つもレフトフライ 1アウト
1回表,2,2.0,渡部 遼人,1,,レフトへのヒットで出塁打者走者渡部は走塁死 2アウト
1回表,3,3.0,宗 佑磨,2,,フォアボールを選ぶ 一塁
1回表,4,4.0,紅林 弘太郎,2,1塁,内角高めの球を打つもセンターフライ 3アウト
1回裏,1,1.0,蝦名 達夫,0,,ど真ん中の球をセンターへ打ってヒット 一塁
1回裏,2,2.0,ヒュンメル,0,1塁,一塁けん制:ランナー蝦名帰塁フルカウントからセンターへの先制タイムリーツーベース！ デ 1-0 オ 二塁0:151回裏、C.ヒュンメル選手が左中間を破るタイムリーツーベースヒットを放ち先制！
1回裏,3,3.0,度会 隆輝,0,2塁,ショートゴロ二塁走者ヒュンメルは走塁死 1アウト一塁
1回裏,4,4.0,宮﨑 敏郎,1,1塁,一塁けん制:ランナー度会帰塁内角高めの球を打つもセンターフライ 2アウト
1回裏,5,5.0,井上 朋也,2,1塁,内角のストレートを打つもライトフライ 3アウト
2回表,1,5.0,山中 稜真,0,,レフトへのヒットを放つ 一塁
2回表,2,6.0,野口 智哉,0,1塁,一塁けん制:ランナー山中帰塁低めのストレートをレフトへ打ってヒット 一二塁
2回表,3,7.0,若月 健矢,0,"1,2塁",ランナー一二塁の1-1からセンターへのタイムリーヒットでオリックス同点！ デ 1-1 オ 一三塁
2回表,4,8.0,来田 涼斗,0,"1,3塁",ランナー一三塁の0-1からセンターへの犠牲フライを放つオリックス勝ち越し！ デ 1-2 オ 1アウト一塁
2回表,5,9.0,曽谷 龍平,1,1塁,一塁けん制:ランナー若月帰塁見事送りバントを成功させる 2アウト二塁
2回表,6,1.0,西川 龍馬,2,2塁,サードフライ 3アウト
2回裏,1,6.0,成瀬 脩人,0,,空振り三振 1アウト
2回裏,2,7.0,石上 泰輝,1,,レフトへのヒットで出塁 一塁
2回裏,3,8.0,松尾 汐恩,1,1塁,一塁走者石上:盗塁を試みるもアウト 2アウトライトへのヒットで出塁 一塁
2回裏,4,9.0,篠木 健太郎,2,1塁,見逃し三振でバッターアウト！ 3アウト
3回表,1,2.0,渡部 遼人,0,,空振りの三振を喫する 1アウト0:143回表、篠木選手が外角高めのカットボールで空振り三振に仕留める！
3回表,2,3.0,宗 佑磨,1,,低めのカットボールを打つもセカンドライナー 2アウト
3回表,3,4.0,紅林 弘太郎,2,,ショートゴロ 3アウト
3回裏,1,1.0,蝦名 達夫,0,,空振り三振でバッターアウト 1アウト
3回裏,2,2.0,ヒュンメル,1,,センターへのヒットを放つ 一塁
3回裏,3,3.0,度会 隆輝,1,1塁,空振り三振でバッターアウト 2アウト
3回裏,4,4.0,宮﨑 敏郎,2,1塁,センターへのヒットを放つ 一二塁
3回裏,5,5.0,井上 朋也,2,"1,2塁",ど真ん中の球を打つもセンターフライ 3アウト
4回表,1,5.0,山中 稜真,0,,四球を選ぶ 一塁
4回表,2,6.0,野口 智哉,0,1塁,一塁けん制:ランナー山中帰塁内角のストレートをレフトへ打ってヒット 一二塁
4回表,3,7.0,若月 健矢,0,"1,2塁",空振り三振 1アウト0:184回表、篠木選手がアウトローへのスライダーで空振り三振を奪う！
4回表,4,8.0,来田 涼斗,1,"1,2塁",ランナー一二塁の1-0からライトへタイムリーツーベース！ デ 1-3 オ 二三塁0:094回表、篠木選手が149km/hのストレートで見逃し三振！
4回表,5,9.0,曽谷 龍平,1,"2,3塁",見逃し三振 2アウト
4回表,6,1.0,西川 龍馬,2,"2,3塁",低めの球を打つもセンターフライ 3アウト
4回裏,1,6.0,成瀬 脩人,0,,見逃し三振 1アウト
4回裏,2,7.0,石上 泰輝,1,,外角低めの変化球を打つもレフトフライ 2アウト
4回裏,3,8.0,松尾 汐恩,2,,レフトへのヒットで出塁 一塁
4回裏,4,9.0,篠木 健太郎,2,1塁,一塁けん制:ランナー松尾帰塁見逃し三振 3アウト
5回表,1,2.0,渡部 遼人,0,,ショートゴロ 1アウト
5回表,2,3.0,宗 佑磨,1,,内角低めの真っ直ぐを打つもレフトフライ 2アウト
5回表,3,4.0,紅林 弘太郎,2,,センターへのヒットで出塁 一塁
5回表,4,5.0,山中 稜真,2,1塁,レフトへのヒットを放つ 一三塁
5回表,5,6.0,野口 智哉,2,"1,3塁",－DeNA:コーチマウンドへむかう－四球を選ぶ 満塁
5回表,6,7.0,若月 健矢,2,満塁,ランナーフルベースの1-1からセンターへのタイムリーヒット一塁走者野口は走塁死 デ 1-5 オ 3アウト
5回裏,1,1.0,蝦名 達夫,0,,ライトへの二塁打 二塁
5回裏,2,2.0,ヒュンメル,0,2塁,空振りの三振を喫する 1アウト
5回裏,3,3.0,度会 隆輝,1,2塁,1アウト二塁の1-1からセンターへのタイムリーヒット打者走者度会は走塁死 デ 2-5 オ 2アウト0:195回裏、度会選手がセンターへのタイムリーヒットを放ち1点を返す！
5回裏,4,4.0,宮﨑 敏郎,2,,セカンドゴロ 3アウト
6回表,1,8.0,来田 涼斗,0,,投手交代:篠木→岩田空振り三振 1アウト0:136回表、岩田選手がスライダーで空振り三振を奪う！
6回表,2,,杉本 裕太郎,1,,曽谷→代打:杉本見逃し三振でバッターアウト！ 2アウト0:126回表、岩田選手がアウトローいっぱいのストレートで見逃し三振！二者連続三振！
6回表,3,1.0,西川 龍馬,2,,フェンス直撃の二塁打を放つ 二塁
6回表,4,2.0,渡部 遼人,2,2塁,ランナー二塁からショートへの内野安打 一三塁
6回表,5,3.0,宗 佑磨,2,"1,3塁",ピッチャーゴロ 3アウト
6回裏,1,5.0,井上 朋也,0,,投手交代:曽谷→吉田空振り三振 1アウト
6回裏,2,6.0,成瀬 脩人,1,,空振り三振 2アウト
6回裏,3,7.0,石上 泰輝,2,,空振りの三振を喫する 3アウト
7回表,1,4.0,紅林 弘太郎,0,,フォアボールを選ぶ 一塁
7回表,2,5.0,山中 稜真,0,1塁,一塁けん制:ランナー紅林帰塁空振り三振でバッターアウト 1アウト0:157回表、岩田選手がツーシームで空振りの三球三振に斬って取る‼
7回表,3,6.0,野口 智哉,1,1塁,ショートゴロ 2アウト一塁
7回表,4,7.0,若月 健矢,2,1塁,セカンドゴロ 3アウト
7回裏,1,8.0,松尾 汐恩,0,,ピッチャー吉田に代わって寺西がマウンドにあがるショートゴロ 1アウト
7回裏,2,,京田 陽太,1,,岩田→代打:京田ショートゴロ 2アウト
7回裏,3,1.0,蝦名 達夫,2,,低めのカットボールを打つもセンターフライ 3アウト
8回表,1,8.0,来田 涼斗,0,,投手交代:岩田→若松セカンドゴロ 1アウト
8回表,2,,西野 真弘,1,,寺西→代打:西野外角低めの球を打つもレフトフライ 2アウト
8回表,3,1.0,西川 龍馬,2,,7球粘った末にフォアボールを選ぶ 一塁
8回表,4,2.0,渡部 遼人,2,1塁,一塁走者西川→代走:中川一塁けん制:ランナー中川帰塁ハーフスイングを取られて空振り三振 3アウト0:138回表、若松選手が高めのフォークを振らせて三振を奪う！
8回裏,1,2.0,ヒュンメル,0,,ピッチャー寺西に代わって椋木がマウンドにあがる　守備変更:中川→レフト外角の球を打つもレフトフライ 1アウト
8回裏,2,3.0,度会 隆輝,1,,外角高めのストレートを打つもレフトフライ 2アウト
8回裏,3,4.0,宮﨑 敏郎,2,,空振り三振でバッターアウト 3アウト
9回表,1,3.0,宗 佑磨,0,,投手交代:若松→吉野ライトへのヒットで出塁 一塁
9回表,2,4.0,紅林 弘太郎,0,1塁,6-4-3のダブルプレー 2アウト
9回表,3,5.0,山中 稜真,2,,外角高めの球を打つもライトフライ 3アウト
9回裏,1,5.0,井上 朋也,0,,ピッチャー椋木に代わってマチャドがマウンドにあがる空振り三振でバッターアウト 1アウト
9回裏,2,,勝又 温史,1,,成瀬→代打:勝又ライトへのヒットを放つ 一塁
9回裏,3,7.0,石上 泰輝,1,1塁,ファーストゴロ 2アウト二塁
9回裏,4,8.0,松尾 汐恩,2,2塁,2アウト二塁から内角の球をライトへ打ってヒット 一三塁
9回裏,5,,佐野 恵太,2,"1,3塁",吉野→代打:佐野一発出れば同点の場面で外角低めの落ちる球を打つもセンターフライ 3アウト試合終了
