イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1,立石 正広,0,,センターへのヒットを放つ 一塁
1回表,2,2,中野 拓夢,0,1塁,一塁けん制:ランナー立石帰塁見事送りバントを決める 1アウト二塁
1回表,3,3,森下 翔太,1,2塁,1アウト二塁からライトへのヒットで出塁 一三塁
1回表,4,4,佐藤 輝明,1,"1,3塁",空振り三振でバッターアウト 2アウト
1回表,5,5,大山 悠輔,2,"1,3塁",一打先制の場面で低めの球を打つもセンターフライ 3アウト
1回裏,1,1,正木 智也,0,,空振りの三振を喫する 1アウト
1回裏,2,2,周東 佑京,1,,レフトへのツーベース 二塁
1回裏,3,3,近藤 健介,1,2塁,ピッチャーゴロ 2アウト
1回裏,4,4,栗原 陵矢,2,2塁,2アウト二塁の0-1からライトスタンドへの先制2ランホームラン！ ソ 2-0 神1:04【1回裏】通算100号!! ホークス・栗原陵矢 ファンの待つスタンドへ節目の一発を放つ!! 2026年6月9日 福岡ソフトバンクホークス 対 阪神タイガース
1回裏,5,5,牧原 大成,2,,外角低めのフォークを打つもライトフライ 3アウト
2回表,1,6,髙寺 望夢,0,,見逃し三振 1アウト
2回表,2,7,前川 右京,1,,フォアボールを選ぶ 一塁
2回表,3,8,梅野 隆太郎,1,1塁,低めの球を打つもサードライナー 2アウト
2回表,4,9,熊谷 敬宥,2,1塁,ショートゴロ 3アウト
2回裏,1,6,廣瀨 隆太,0,,空振り三振でバッターアウト 1アウト
2回裏,2,7,野村 勇,1,,ホームラン ソ 3-0 神0:49【2回裏】久々のスタメン起用に一発回答!! ホークス・野村勇 初球を振り抜いてソロホームラン!! 2026年6月9日 福岡ソフトバンクホークス 対 阪神タイガース
2回裏,3,8,海野 隆司,1,,ショートフライ 2アウト
2回裏,4,9,庄子 雄大,2,,ワンバウンドした球を空振り三振 3アウト
3回表,1,1,立石 正広,0,,サードゴロ 1アウト
3回表,2,2,中野 拓夢,1,,ど真ん中のストレートを打つもセンターフライ 2アウト
3回表,3,3,森下 翔太,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
3回裏,1,1,正木 智也,0,,ボテボテのピッチャーゴロ 1アウト
3回裏,2,2,周東 佑京,1,,ライトへのヒットを放つ 一塁
3回裏,3,3,近藤 健介,1,1塁,一塁けん制:ランナー周東帰塁一塁けん制:ランナー周東帰塁空振り三振でバッターアウト 2アウト
3回裏,4,4,栗原 陵矢,2,1塁,カウント1-1から2ランホームラン ソ 5-0 神
3回裏,5,5,牧原 大成,2,,外角低めのフォークを打つもセンターフライ 3アウト
4回表,1,4,佐藤 輝明,0,,内角のスライダーを打つもセンターフライ 1アウト
4回表,2,5,大山 悠輔,1,,空振りの三振を喫する 2アウト
4回表,3,6,髙寺 望夢,2,,セカンドゴロ 3アウト
4回裏,1,6,廣瀨 隆太,0,,投手交代:才木→椎葉セカンドゴロ 1アウト
4回裏,2,7,野村 勇,1,,レフトスタンドへのホームラン ソ 6-0 神
4回裏,3,8,海野 隆司,1,,ショートゴロ 2アウト
4回裏,4,9,庄子 雄大,2,,内角のストレートをレフトへ打ってヒット 一塁
4回裏,5,1,正木 智也,2,1塁,ショートゴロ 3アウト
5回表,1,7,前川 右京,0,,サードフライ 1アウト
5回表,2,8,梅野 隆太郎,1,,ファーストゴロ 2アウト
5回表,3,9,熊谷 敬宥,2,,センターへのヒットで出塁 一塁
5回表,4,1,立石 正広,2,1塁,レフトスタンドへの2ランホームラン ソ 6-2 神
5回表,5,2,中野 拓夢,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
5回裏,1,2,周東 佑京,0,,ライトへのヒットを放つ 一塁
5回裏,2,3,近藤 健介,0,1塁,一塁けん制:ランナー周東帰塁一塁走者周東:すかさず初球から走って盗塁成功 二塁ランナー二塁の1-0から右中間への2ランホームラン ソ 8-2 神
5回裏,3,4,栗原 陵矢,0,,レフトへのツーベース 二塁
