イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,小川 龍成,0,,高めの球を打つもライトフライ 1アウト
1回表,2,2.0,佐藤 都志也,1,,センターへのヒットで出塁 一塁
1回表,3,3.0,西川 史礁,1,1塁,詰まった打球はサードゴロとなる 2アウト二塁
1回表,4,4.0,山口 航輝,2,2塁,二塁けん制:ランナー佐藤帰塁一打先制の場面で空振り三振！決定機を逃す 3アウト
1回裏,1,1.0,塩見 泰隆,0,,ライトへのヒット 一塁
1回裏,2,2.0,サンタナ,0,1塁,一塁けん制:ランナー塩見帰塁一塁けん制:ランナー塩見帰塁一塁けん制:ランナー塩見帰塁高めのつり球に空振り三振 1アウト
1回裏,3,3.0,長岡 秀樹,1,1塁,一塁けん制:ランナー塩見帰塁一塁けん制:ランナー塩見帰塁粘りを見せて9球目にフォアボールを選ぶ 一二塁
1回裏,4,4.0,オスナ,1,"1,2塁",ショートゴロ 2アウト二三塁
1回裏,5,5.0,岩田 幸宏,2,"2,3塁",一打先制の場面でワンバウンドした球を空振り三振 3アウト
2回表,1,5.0,ソト,0,,ど真ん中の球を打つもレフトフライ 1アウト
2回表,2,6.0,友杉 篤輝,1,,レフトへのヒットで出塁 一塁
2回表,3,7.0,安田 尚憲,1,1塁,一塁けん制:ランナー友杉帰塁外角のフォークを打つもライトフライ 2アウト
2回表,4,8.0,和田 康士朗,2,1塁,一塁けん制:ランナー友杉帰塁一塁けん制:ランナー友杉帰塁また一塁けん制:ランナー友杉帰塁一塁走者友杉:盗塁成功 二塁フォアボールを選ぶ 一二塁
2回表,5,9.0,ジャクソン,2,"1,2塁",一打先制の場面でショートゴロ 3アウト
2回裏,1,6.0,内山 壮真,0,,フォアボールを選ぶ 一塁
2回裏,2,7.0,古賀 優大,0,1塁,一塁けん制:ランナー内山帰塁6-4-3のダブルプレー 2アウト
2回裏,3,8.0,松本 健吾,2,,空振り三振 3アウト
3回表,1,1.0,小川 龍成,0,,高めの球を打つもレフトフライ 1アウト
3回表,2,2.0,佐藤 都志也,1,,ファーストへの内野安打 一塁
3回表,3,3.0,西川 史礁,1,1塁,一塁けん制:ランナー佐藤帰塁レフトへのヒットで出塁 一二塁
3回表,4,4.0,山口 航輝,1,"1,2塁",外角の球を打つもライトフライ 2アウト一三塁
