イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中島 大輔,0,,内角の変化球を打つもライトフライ 1アウト
1回表,2,2.0,黒川 史陽,1,,詰まった打球はショートゴロ 2アウト
1回表,3,3.0,辰己 涼介,2,,セカンドフライ 3アウト
1回裏,1,1.0,正木 智也,0,,レフトへのヒットを放つ 一塁
1回裏,2,2.0,周東 佑京,0,1塁,センターへのヒットを放つ 一二塁
1回裏,3,3.0,近藤 健介,0,"1,2塁",0アウト一二塁の2-1からライトへの先制タイムリーツーベース！ ソ 2-0 楽 二塁0:56【1回裏】3連打で先制!! ホークス・近藤健介 右中間を破る2点タイムリー2ベースを放つ!! 2026年7月11日 福岡ソフトバンクホークス 対 東北楽天ゴールデンイーグルス
1回裏,4,4.0,栗原 陵矢,0,2塁,ファーストゴロ 1アウト三塁
1回裏,5,5.0,柳田 悠岐,1,3塁,ランナー三塁の1-1からタイムリーヒット ソ 3-0 楽 一塁
1回裏,6,6.0,柳町 達,1,1塁,フォアボールを選ぶ 一二塁
1回裏,7,7.0,牧原 大成,1,"1,2塁",ランナー一二塁の1-0からライトスタンドへの3ランホームラン ソ 6-0 楽
1回裏,8,8.0,海野 隆司,1,,ストレートのフォアボールで出塁 一塁
1回裏,9,9.0,庄子 雄大,1,1塁,－楽天:コーチマウンドへむかう－レフトへポテンヒットを放つ 一二塁
1回裏,10,1.0,正木 智也,1,"1,2塁",ショートフライ 2アウト
1回裏,11,2.0,周東 佑京,2,"1,2塁",2アウト一二塁からセンターへのタイムリーヒット ソ 7-0 楽 一二塁
1回裏,12,3.0,近藤 健介,2,"1,2塁",四球を選ぶ 満塁
1回裏,13,4.0,栗原 陵矢,2,満塁,カウント2-2から空振り三振でバッターアウト 3アウト
2回表,1,4.0,マッカスカー,0,,カウント2-1からバックスクリーン右に飛び込むホームランを放つ ソ 7-1 楽0:46【2回表】今日も打った!! イーグルス・マッカスカー 今季第11号のソロホームランを放つ!! 2026年7月11日 福岡ソフトバンクホークス 対 東北楽天ゴールデンイーグルス
2回表,2,5.0,村林 一輝,0,,ライトへのヒット 一塁
2回表,3,6.0,浅村 栄斗,0,1塁,高めのストレートを打つもライトフライ 1アウト
2回表,4,7.0,YG安田,1,1塁,空振り三振 2アウト
2回表,5,8.0,平良 竜哉,2,1塁,ライトへのツーベース 二三塁
2回表,6,9.0,宗山 塁,2,"2,3塁",－ソフトバンク:コーチマウンドへむかう－外角低めのスライダーを打つもセンターフライ 3アウト
2回裏,1,5.0,柳田 悠岐,0,,空振り三振 1アウト
2回裏,2,6.0,柳町 達,1,,ストレートのフォアボールで出塁 一塁
2回裏,3,7.0,牧原 大成,1,1塁,レフトへのヒットで出塁 一二塁
2回裏,4,8.0,海野 隆司,1,"1,2塁",セカンドフライ 2アウト
