イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,三森 大貴,0,,ライトへのヒットで出塁 一塁
1回表,2,2.0,度会 隆輝,0,1塁,DeNA・三森の二塁盗塁セーフの判定を巡り、阪神がリクエストリプレー検証後判定変わらず一塁走者三森:積極的に初球から走って盗塁成功 二塁ショートゴロ 1アウト
1回表,3,3.0,佐野 恵太,1,2塁,空振り三振 2アウト
1回表,4,4.0,宮﨑 敏郎,2,2塁,フォアボールを選ぶ 一二塁
1回表,5,5.0,山本 祐大,2,"1,2塁",一打先制の場面で見逃し三振！決定機を逃す 3アウト
1回裏,1,1.0,髙寺 望夢,0,,空振りの三振を喫する 1アウト
1回裏,2,2.0,中野 拓夢,1,,ワンバウンドした球を空振り三振 2アウト
1回裏,3,3.0,森下 翔太,2,,空振り三振 3アウト
2回表,1,6.0,京田 陽太,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
2回表,2,7.0,勝又 温史,1,,空振り三振でバッターアウト 2アウト
2回表,3,8.0,林 琢真,2,,ファーストゴロ 3アウト
2回裏,1,4.0,佐藤 輝明,0,,ファーストゴロ 1アウト
2回裏,2,5.0,前川 右京,1,,外角低めの真っ直ぐを打つもレフトフライ 2アウト
2回裏,3,6.0,木浪 聖也,2,,外角の球を打つもセンターフライ 3アウト
3回表,1,9.0,石田 裕太郎,0,,空振り三振 1アウト
3回表,2,1.0,三森 大貴,1,,ファウルフライを佐藤(三)がつかんでバッターアウト 2アウト
3回表,3,2.0,度会 隆輝,2,,ど真ん中のスライダーを打つもライトフライ 3アウト
3回裏,1,7.0,梅野 隆太郎,0,,見逃し三振でバッターアウト！ 1アウト
3回裏,2,8.0,小幡 竜平,1,,見逃し三振 2アウト
3回裏,3,9.0,才木 浩人,2,,一度もバットを振ることなく三球三振 3アウト
4回表,1,3.0,佐野 恵太,0,,見逃し三振 1アウト
4回表,2,4.0,宮﨑 敏郎,1,,外角高めの球をセンターへ打ってヒット 一塁
4回表,3,5.0,山本 祐大,1,1塁,高めのカーブを打つもレフトフライ 2アウト
4回表,4,6.0,京田 陽太,2,1塁,7球粘った末に見逃し三振でバッターアウト！ 3アウト0:26【4回表】才木 インコースへズバリ!! 京田手が出ず!! 2026/05/10 T-DeNA
4回裏,1,1.0,髙寺 望夢,0,,林(二)のファンブルにより出塁する 一塁
4回裏,2,2.0,中野 拓夢,0,1塁,一塁けん制:ランナー髙寺帰塁見事送りバントを決める 1アウト二塁
4回裏,3,3.0,森下 翔太,1,2塁,詰まった打球はサードゴロ 2アウト
4回裏,4,4.0,佐藤 輝明,2,2塁,一塁が空いているため敬遠で勝負を避けられる 一二塁
4回裏,5,5.0,前川 右京,2,"1,2塁",－DeNA:内野手マウンドへ集まる－一打先制の場面で外角の落ちる球を打つもセンターフライ 3アウト
5回表,1,7.0,勝又 温史,0,,ファーストゴロ 1アウト
5回表,2,8.0,林 琢真,1,,高めのつり球に空振り三振 2アウト
5回表,3,9.0,石田 裕太郎,2,,見逃し三振 3アウト
5回裏,1,6.0,木浪 聖也,0,,詰まりながらもライトへヒットを放つ 一塁
5回裏,2,7.0,梅野 隆太郎,0,1塁,一塁けん制:ランナー木浪帰塁レフトへポテンヒットを放つ 一二塁0:53【5回裏】梅野 今季初ヒット!! 泥臭く三塁後方へ落とした!! 2026/05/10 T-DeNA
5回裏,3,8.0,小幡 竜平,0,"1,2塁",0アウト一二塁からセカンドゴロ 1アウト一三塁
5回裏,4,9.0,才木 浩人,1,"1,3塁",一塁けん制:ランナー小幡帰塁1アウト一三塁の0-2からセーフティスクイズ成功！佐野(一)のフィルダースチョイスにより才木は出塁 神 1-0 デ 一二塁1:13【5回裏】才木 セーフティスクイズ!! ツーストライクから執念のバント!! 2026/05/10 T-DeNA
5回裏,5,1.0,髙寺 望夢,1,"1,2塁",ファーストゴロ 2アウト一三塁
5回裏,6,2.0,中野 拓夢,2,"1,3塁",カウント2-2から空振り三振 3アウト
6回表,1,1.0,三森 大貴,0,,サードへのファウルフライに倒れる 1アウト
6回表,2,2.0,度会 隆輝,1,,ハーフスイングを取られて空振りの三振を喫する 2アウト
6回表,3,3.0,佐野 恵太,2,,センターへのヒットで出塁 一塁
6回表,4,4.0,宮﨑 敏郎,2,1塁,サードフライ 3アウト
6回裏,1,3.0,森下 翔太,0,,全く反応できず見逃し三振 1アウト
6回裏,2,4.0,佐藤 輝明,1,,カウント2-1から左中間へのホームラン 神 2-0 デ1:09【6回裏】佐藤 浜風に乗せてレフトスタンドへ!! 大きな追加点!! 2026/05/10 T-DeNA
6回裏,3,5.0,前川 右京,1,,ピッチャーゴロ 2アウト
6回裏,4,6.0,木浪 聖也,2,,空振りの三振を喫する 3アウト
7回表,1,5.0,山本 祐大,0,,守備交代:レフト小野寺内角のストレートを打つもセカンドライナー 1アウト
7回表,2,6.0,京田 陽太,1,,外角低めのストレートを打つもレフトフライ 2アウト
7回表,3,7.0,勝又 温史,2,,ピッチャーゴロ 3アウト
7回裏,1,7.0,梅野 隆太郎,0,,投手交代:石田裕→宮城ライトへのヒットで出塁 一塁
7回裏,2,8.0,小幡 竜平,0,1塁,見事送りバントを成功させる 1アウト二塁
7回裏,3,,嶋村 麟士朗,1,2塁,才木→代打:嶋村1アウト二塁の2-2からセンターへのタイムリーヒット 神 3-0 デ 二塁0:48【7回裏】嶋村 ショートの頭上を越えた!! プロ初タイムリー!! 2026/05/10 T-DeNA
7回裏,4,1.0,髙寺 望夢,1,2塁,二塁走者嶋村→代走:熊谷空振りの三振を喫する 2アウト
7回裏,5,2.0,中野 拓夢,2,2塁,京田(遊):ピッチャー宮城のけん制球を捕球ミス 三塁カウント2-2から空振りの三振を喫する 3アウト
8回表,1,,蝦名 達夫,0,,ピッチャー才木に代わって岩崎がマウンドにあがる林→代打:蝦名レフトへのヒットを放つ 一塁
8回表,2,,ヒュンメル,0,1塁,宮城→代打:ヒュンメル6-4-3のダブルプレー 2アウト
8回表,3,1.0,三森 大貴,2,,ファーストゴロ 3アウト
8回裏,1,3.0,森下 翔太,0,,投手交代:宮城→若松守備変更:三森センター→セカンド　守備変更:蝦名→センターショートゴロ 1アウト
8回裏,2,4.0,佐藤 輝明,1,,セカンドゴロ 2アウト
8回裏,3,5.0,小野寺 暖,2,,ど真ん中のストレートを打つもライトフライ 3アウト
9回表,1,2.0,度会 隆輝,0,,ピッチャー岩崎に代わってドリスがマウンドにあがるファーストゴロ 1アウト
9回表,2,3.0,佐野 恵太,1,,レフトへのヒットを放つ 一塁
9回表,3,4.0,宮﨑 敏郎,1,1塁,ライトへポテンヒットを放つ 一二塁
9回表,4,5.0,山本 祐大,1,"1,2塁",－阪神:コーチマウンドへむかう－外角低めのスライダーを打つもレフトフライ 2アウト
9回表,5,6.0,京田 陽太,2,"1,2塁",一発出れば同点の場面で空振り三振！決定機を逃す 3アウト試合終了
