イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水野 達稀,0,,空振りの三振を喫する 1アウト
1回表,2,2.0,清宮 幸太郎,1,,見逃し三振でバッターアウト！ 2アウト
1回表,3,3.0,レイエス,2,,空振りの三振を喫する 3アウト
1回裏,1,1.0,藤原 恭大,0,,高めのストレートを打つもライトフライ 1アウト
1回裏,2,2.0,西川 史礁,1,,ファーストゴロ 2アウト
1回裏,3,3.0,角中 勝也,2,,空振り三振でバッターアウト 3アウト
2回表,1,4.0,万波 中正,0,,高めの真っ直ぐを打つもセンターフライ 1アウト
2回表,2,5.0,郡司 裕也,1,,ショートフライ 2アウト
2回表,3,6.0,野村 佑希,2,,サードゴロ 3アウト
2回裏,1,4.0,ソト,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
2回裏,2,5.0,佐藤 都志也,1,,ファーストゴロ 2アウト
2回裏,3,6.0,安田 尚憲,2,,セカンドゴロ 3アウト
3回表,1,7.0,宮崎 一樹,0,,友杉(遊)のファンブルにより出塁する 一塁
3回表,2,8.0,進藤 勇也,0,1塁,一塁けん制:ランナー宮崎帰塁一塁けん制:ランナー宮崎帰塁6-4-3のダブルプレー 2アウト
3回表,3,9.0,細川 凌平,2,,レフトへのヒットで出塁 一塁
3回表,4,1.0,水野 達稀,2,1塁,一塁けん制:ランナー細川帰塁一塁走者細川:盗塁成功 二塁一打先制の場面で内角の球を打つもレフトフライ 3アウト
3回裏,1,7.0,愛斗,0,,郡司(三)のファンブルにより出塁する 一塁
3回裏,2,8.0,小川 龍成,0,1塁,北山(投):暴投 二塁ショートゴロ 1アウト三塁
3回裏,3,9.0,友杉 篤輝,1,3塁,フォアボールを選ぶ 一三塁
3回裏,4,1.0,藤原 恭大,1,"1,3塁",死球を受ける 満塁
3回裏,5,2.0,西川 史礁,1,満塁,－日本ハム:コーチマウンドへむかう－ランナーフルベースの3-2から左中間への先制満塁ホームラン！ ロ 4-0 日0:57【3回裏】すくい上げた打球はスタンドへ!! マリーンズ・西川史礁 先制の満塁ホームラン!! 2026年7月7日 千葉ロッテマリーンズ 対 北海道日本ハムファイターズ
3回裏,6,3.0,角中 勝也,1,,ど真ん中の球を打つもセンターフライ 2アウト
3回裏,7,4.0,ソト,2,,カウント1-0からバックスクリーンに飛び込むホームランを放つ ロ 5-0 日
3回裏,8,5.0,佐藤 都志也,2,,見逃し三振 3アウト
4回表,1,2.0,清宮 幸太郎,0,,センターへのスリーベース 三塁
4回表,2,3.0,レイエス,0,3塁,ランナー三塁の2-2からレフトへのタイムリーヒット ロ 5-1 日 一塁0:49【4回表】今日が31歳の誕生日!! ファイターズ・レイエス バースデータイムリーを放つ!! 2026年7月7日 千葉ロッテマリーンズ 対 北海道日本ハムファイターズ
4回表,3,4.0,万波 中正,0,1塁,センターへのヒットで出塁 一二塁
4回表,4,5.0,郡司 裕也,0,"1,2塁",－ロッテ:コーチマウンドへむかう－フォアボール。ロッテ、満塁のピンチをまねく 満塁
4回表,5,6.0,野村 佑希,0,満塁,ランナーフルベースの0-1から併殺打の間に一人ランナーがかえり日本ハム1点をあげる ロ 5-2 日 2アウト三塁
4回表,6,7.0,宮崎 一樹,2,3塁,詰まった打球はショートゴロ 3アウト
4回裏,1,6.0,安田 尚憲,0,,守備変更:清宮幸ファースト→サード　守備変更:郡司サード→ファーストツーベース 二塁
4回裏,2,7.0,愛斗,0,2塁,送りバント成功！打者走者愛斗も北山(投)のエラーにより出塁する ロ 6-2 日 二塁
4回裏,3,8.0,小川 龍成,0,2塁,送りバント成功！打者走者小川も北山(投)のエラーにより出塁する 一三塁
4回裏,4,9.0,友杉 篤輝,0,"1,3塁",投手交代:北山→金村セーフティスクイズを試みるもファウルフライとなりアウト 1アウト
4回裏,5,1.0,藤原 恭大,1,"1,3塁",一塁けん制:ランナー小川帰塁1アウト一三塁から右中間への3ランホームラン ロ 9-2 日0:43【4回裏】中押しの一発!! マリーンズ・藤原恭大 点差を7点に広げる第4号3ランホームラン!! 2026年7月7日 千葉ロッテマリーンズ 対 北海道日本ハムファイターズ
4回裏,6,2.0,西川 史礁,1,,空振り三振 2アウト
4回裏,7,3.0,角中 勝也,2,,外角低めの球を打つもセンターフライ 3アウト
5回表,1,8.0,進藤 勇也,0,,ライトへのファウルフライに倒れる 1アウト
5回表,2,9.0,細川 凌平,1,,センターへのヒットを放つ 一塁
5回表,3,1.0,水野 達稀,1,1塁,内角高めの変化球を打つもライトフライ 2アウト
5回表,4,2.0,清宮 幸太郎,2,1塁,低めのストレートを打つもセンターフライ 3アウト
5回裏,1,4.0,ソト,0,,サードゴロ 1アウト
5回裏,2,5.0,佐藤 都志也,1,,空振り三振 2アウト
5回裏,3,6.0,安田 尚憲,2,,ピッチャーゴロ 3アウト
6回表,1,3.0,レイエス,0,,ショートゴロ 1アウト
6回表,2,4.0,万波 中正,1,,ファーストゴロ 2アウト
6回表,3,5.0,郡司 裕也,2,,サードゴロ 3アウト
6回裏,1,7.0,愛斗,0,,ど真ん中の変化球を打つもセンターフライ 1アウト
6回裏,2,8.0,小川 龍成,1,,セカンドゴロ 2アウト
6回裏,3,9.0,友杉 篤輝,2,,レフトへのヒットを放つ 一塁
6回裏,4,1.0,藤原 恭大,2,1塁,ファーストゴロ 3アウト
7回表,1,6.0,野村 佑希,0,,センターへのヒットを放つ 一塁
7回表,2,7.0,宮崎 一樹,0,1塁,8球粘った末に空振り三振でバッターアウト 1アウト
7回表,3,,マルティネス,1,1塁,進藤→代打:マルティネスショートフライ 2アウト
7回表,4,9.0,細川 凌平,2,1塁,内角のカットボールを打つもショートライナー 3アウト
7回裏,1,2.0,西川 史礁,0,,守備交代:ショート大塚守備交代:キャッチャー田宮ライトへのツーベース 二塁
7回裏,2,3.0,角中 勝也,0,2塁,空振り三振でバッターアウト 1アウト
7回裏,3,4.0,ソト,1,2塁,空振り三振 2アウト
7回裏,4,5.0,佐藤 都志也,2,2塁,ランナー二塁の2-2からセンターへタイムリーツーベース！ ロ 10-2 日 二塁
7回裏,5,,寺地 隆成,2,2塁,安田→代打:寺地ピッチャー金村のグラブをはじくもピッチャーゴロに倒れる 3アウト
8回表,1,1.0,大塚 瑠晏,0,,投手交代:ジャクソン→鈴木守備交代:ファースト池田守備変更:寺地→サード死球を受ける 一塁
8回表,2,2.0,清宮 幸太郎,0,1塁,ショートゴロ 1アウト一塁
8回表,3,3.0,レイエス,1,1塁,ライトへのヒットで出塁 一二塁
8回表,4,,吉田 賢吾,1,"1,2塁",万波→代打:吉田ランナー一二塁から内角のストレートを打つもライトフライ 2アウト
8回表,5,,水谷 瞬,2,"1,2塁",郡司→代打:水谷全く手が出ず見逃し三振 3アウト
8回裏,1,7.0,愛斗,0,,投手交代:金村→齋藤守備変更:清宮幸サード→ファースト　守備変更:吉田→センター　守備変更:水谷→レフト　守備変更:野村レフト→サード　守備変更:宮崎センター→ライト空振り三振 1アウト
8回裏,2,8.0,小川 龍成,1,,ファーストゴロ 2アウト
8回裏,3,9.0,友杉 篤輝,2,,詰まった打球はファーストゴロ 3アウト
9回表,1,6.0,野村 佑希,0,,投手交代:鈴木→高野脩外角高めの球を打つもライトフライ 1アウト
9回表,2,7.0,宮崎 一樹,1,,内角高めのストレートを打つもレフトフライ 2アウト
9回表,3,8.0,田宮 裕涼,2,,フォアボールを選ぶ 一塁
9回表,4,9.0,細川 凌平,2,1塁,キャッチャーへのファウルフライに倒れる 3アウト試合終了
