イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1,カナリオ,0,,内角高めのストレートを打つもライトフライ 1アウト
1回表,2,2,滝澤 夏央,1,,セカンドゴロ 2アウト
1回表,3,3,長谷川 信哉,2,,空振り三振でバッターアウト 3アウト
1回裏,1,1,佐藤 直樹,0,,ショートフライ 1アウト
1回裏,2,2,辰己 涼介,1,,セカンドゴロ 2アウト
1回裏,3,3,浅村 栄斗,2,,ショートゴロ 3アウト
2回表,1,4,ネビン,0,,ど真ん中のスライダーをレフトへ打ってヒット 一塁
2回表,2,5,桑原 将志,0,1塁,ピッチャーゴロ 1アウト一塁
2回表,3,6,平沢 大河,1,1塁,一塁けん制:ランナー桑原帰塁一塁けん制:ランナー桑原帰塁外角低めのストレートを打つもレフトフライ 2アウト
2回表,4,7,渡部 聖弥,2,1塁,外角低めの変化球を打つもライトフライ 3アウト
2回裏,1,4,マッカスカー,0,,レフトへのヒットを放つ 一塁
2回裏,2,5,渡邊 佳明,0,1塁,ライトへの二塁打 二三塁
2回裏,3,6,村林 一輝,0,"2,3塁",ランナー二三塁の0-2からセンターへの犠牲フライを放つ楽天先制！ 楽 1-0 西 1アウト二塁
2回裏,4,7,中島 大輔,1,2塁,ランナー二塁の1-0からタイムリーヒット 楽 2-0 西 一塁0:51【2回裏】嬉しい一打!! イーグルス・中島大輔 一軍再昇格後初打席でライトへのタイムリーヒット!! 2026年6月25日 東北楽天ゴールデンイーグルス 対 埼玉西武ライオンズ
2回裏,5,8,太田 光,1,1塁,一塁けん制:ランナー中島帰塁6-4-3のダブルプレー 3アウト
3回表,1,8,古賀 悠斗,0,,詰まった打球はセカンドゴロとなる 1アウト
3回表,2,9,石井 一成,1,,空振りの三振を喫する 2アウト
3回表,3,1,カナリオ,2,,全く反応できず見逃し三振 3アウト
3回裏,1,9,黒川 史陽,0,,センターへのヒットで出塁 一塁
3回裏,2,1,佐藤 直樹,0,1塁,外角のチェンジアップを打つもライトフライ 1アウト
3回裏,3,2,辰己 涼介,1,1塁,4-6-3のダブルプレー 3アウト
4回表,1,2,滝澤 夏央,0,,セカンドゴロ 1アウト
4回表,2,3,長谷川 信哉,1,,詰まった打球はショートゴロとなる 2アウト
4回表,3,4,ネビン,2,,空振り三振でバッターアウト 3アウト
4回裏,1,3,浅村 栄斗,0,,空振りの三振を喫する 1アウト
