イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,牧 秀悟,0,,レフトへのヒットを放つ 一塁
1回表,2,2.0,度会 隆輝,0,1塁,空振り三振でバッターアウト 1アウト
1回表,3,3.0,筒香 嘉智,1,1塁,ライトへのヒットで出塁 一二塁
1回表,4,4.0,佐野 恵太,1,"1,2塁",1アウト一二塁の0-1からライトへのタイムリーツーベースでDeNA先制！ 巨 0-1 デ 二三塁
1回表,5,5.0,松尾 汐恩,1,"2,3塁",フォアボールを選ぶ 満塁
1回表,6,6.0,ヒュンメル,1,満塁,－巨人:コーチマウンドへむかう－ランナーフルベースからライトへ2点タイムリーツーベース！ 巨 0-3 デ 二三塁
1回表,7,7.0,梶原 昂希,1,"2,3塁",見逃し三振でバッターアウト！ 2アウト
1回表,8,8.0,林 琢真,2,"2,3塁",満塁策で敬遠される 満塁
1回表,9,9.0,入江 大生,2,満塁,セカンドゴロ 3アウト
1回裏,1,1.0,浦田 俊輔,0,,身体付近への投球が死球かどうかの判定を巡り、DeNAがリクエストリプレー検証後判定覆るショートゴロ 1アウト
1回裏,2,2.0,キャベッジ,1,,フェンス直撃のツーベースを放つ 二塁
1回裏,3,3.0,泉口 友汰,1,2塁,ど真ん中のストレートを打つもレフトフライ 2アウト
1回裏,4,4.0,ダルベック,2,2塁,フォアボールを選ぶ 一二塁
1回裏,5,5.0,中山 礼都,2,"1,2塁",内角低めのストレートを打つもライトフライ 3アウト
2回表,1,1.0,牧 秀悟,0,,空振りの三振を喫する 1アウト
2回表,2,2.0,度会 隆輝,1,,内角の球を打つもライトフライ 2アウト
2回表,3,3.0,筒香 嘉智,2,,見逃し三振 3アウト
2回裏,1,6.0,岸田 行倫,0,,ショートゴロ 1アウト
2回裏,2,7.0,佐々木 俊輔,1,,センターへのヒットで出塁 一塁
2回裏,3,8.0,増田 陸,1,1塁,ショートゴロ 2アウト二塁
2回裏,4,9.0,ハワード,2,2塁,カウント0-2から見逃し三振！決定機を逃す 3アウト
3回表,1,4.0,佐野 恵太,0,,空振りの三振を喫する 1アウト
3回表,2,5.0,松尾 汐恩,1,,高めのつり球に空振り三振 2アウト
3回表,3,6.0,ヒュンメル,2,,8球粘るも外角高めのナックルカーブに見逃し三振 3アウト
3回裏,1,1.0,浦田 俊輔,0,,ライトへのツーベース 二塁
3回裏,2,2.0,キャベッジ,0,2塁,外角高めのフォークを打つもセンターフライ 1アウト
3回裏,3,3.0,泉口 友汰,1,2塁,ランナー二塁の1-0からライトスタンドへの2ランホームラン 巨 2-3 デ0:544/4【巨人vsDeNA】3回裏 泉口 反撃の2ランホームラン！
3回裏,4,4.0,ダルベック,1,,フォアボールを選ぶ 一塁
3回裏,5,5.0,中山 礼都,1,1塁,ショートフライ 2アウト
3回裏,6,6.0,岸田 行倫,2,1塁,内角の真っ直ぐを打つもレフトフライ 3アウト
4回表,1,7.0,梶原 昂希,0,,レフトへの二塁打 二塁
4回表,2,8.0,林 琢真,0,2塁,9球粘った末にフォアボールを選ぶ 一二塁
