イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,近本 光司,0,,レフトへのヒットを放つ 一塁
1回表,2,2.0,中野 拓夢,0,1塁,見事送りバントを成功させる 1アウト二塁
1回表,3,3.0,森下 翔太,1,2塁,ランナー二塁の2-2からセンターへのタイムリーヒットで阪神先制！ 広 0-1 神 一塁
1回表,4,4.0,佐藤 輝明,1,1塁,ど真ん中の球を打つもライトフライ 2アウト
1回表,5,5.0,大山 悠輔,2,1塁,空振りの三振を喫する 3アウト
1回裏,1,1.0,大盛 穂,0,,外角のストレートを打つもショートライナー 1アウト
1回裏,2,2.0,中村 奨成,1,,広島・中村奨の一塁アウトの判定を巡り、広島がリクエストリプレー検証後判定変わらずライトへのヒットで出塁打者走者中村奨は走塁死 2アウト
1回裏,3,3.0,小園 海斗,2,,ショートゴロ 3アウト
2回表,1,6.0,木浪 聖也,0,,低めの球を打つもレフトフライ 1アウト
2回表,2,7.0,坂本 誠志郎,1,,8球粘るも外角低めのスライダーに空振り三振 2アウト
2回表,3,8.0,福島 圭音,2,,ピッチャーゴロ 3アウト
2回裏,1,4.0,佐々木 泰,0,,セカンドゴロ 1アウト
2回裏,2,5.0,ファビアン,1,,ピッチャーゴロ 2アウト
2回裏,3,6.0,菊池 涼介,2,,内角高めのストレートを打つもライトフライ 3アウト
3回表,1,9.0,村上 頌樹,0,,見逃し三振 1アウト
3回表,2,1.0,近本 光司,1,,センターへのヒットを放つ 一塁
3回表,3,2.0,中野 拓夢,1,1塁,一塁けん制:ランナー近本帰塁見逃し三振 2アウト
3回表,4,3.0,森下 翔太,2,1塁,高めの真っ直ぐを打つもセンターフライ 3アウト
3回裏,1,7.0,坂倉 将吾,0,,四球を選ぶ 一塁
3回裏,2,8.0,モンテロ,0,1塁,ファウルフライを大山(一)が捕球してバッターアウト 1アウト
3回裏,3,9.0,床田 寛樹,1,1塁,見事送りバントを成功させる 2アウト二塁
3回裏,4,1.0,大盛 穂,2,2塁,セカンドゴロ 3アウト
4回表,1,4.0,佐藤 輝明,0,,外角の球を打つもセンターフライ 1アウト
4回表,2,5.0,大山 悠輔,1,,高めのナックルカーブを打つもセカンドライナー 2アウト
4回表,3,6.0,木浪 聖也,2,,空振り三振でバッターアウト 3アウト
4回裏,1,2.0,中村 奨成,0,,セカンドゴロ 1アウト
