イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,名原 典彦,0,,サードゴロ 1アウト
1回表,2,2.0,菊池 涼介,1,,見逃し三振 2アウト
1回表,3,3.0,小園 海斗,2,,ショートゴロ 3アウト
1回裏,1,1.0,桑原 将志,0,,空振りの三振を喫する 1アウト
1回裏,2,2.0,滝澤 夏央,1,,空振り三振 2アウト
1回裏,3,3.0,長谷川 信哉,2,,ライトへのヒット 一塁
1回裏,4,4.0,ネビン,2,1塁,外角低めのチェンジアップをセンターへ打ってヒット 一三塁
1回裏,5,5.0,古賀 悠斗,2,"1,3塁",2アウト一三塁から先制のタイムリーツーベース！ 西 2-0 広 二塁1:02【1回裏】力強く引っ張った!! ライオンズ・古賀悠斗 三塁線を破る先制の2点タイムリー2ベースヒット!! 2026年6月10日 埼玉西武ライオンズ 対 広島東洋カープ
1回裏,6,6.0,渡部 聖弥,2,2塁,ランナー二塁の1-0からセンターへのタイムリーヒット 西 3-0 広 一塁
1回裏,7,7.0,岸 潤一郎,2,1塁,ショートゴロ 3アウト
2回表,1,4.0,坂倉 将吾,0,,外角低めのストレートを打つもセンターフライ 1アウト
2回表,2,5.0,ファビアン,1,,見逃し三振 2アウト
2回表,3,6.0,大盛 穂,2,,レフトへのヒットを放つ 一塁
2回表,4,7.0,林 晃汰,2,1塁,ワンバウンドした球を空振り三振 3アウト
2回裏,1,8.0,源田 壮亮,0,,ショートゴロ 1アウト
2回裏,2,9.0,西川 愛也,1,,外角の球を打つもセンターフライ 2アウト
2回裏,3,1.0,桑原 将志,2,,サードゴロ 3アウト
3回表,1,8.0,持丸 泰輝,0,,ヒット 一塁
3回表,2,9.0,勝田 成,0,1塁,内角のカットボールを打つもサードライナー 1アウト
3回表,3,1.0,名原 典彦,1,1塁,カウント1-1から左中間への2ランホームラン 西 3-2 広
3回表,4,2.0,菊池 涼介,1,,詰まった打球はショートゴロ 2アウト
3回表,5,3.0,小園 海斗,2,,ツーベース 二塁
3回表,6,4.0,坂倉 将吾,2,2塁,フォアボールを選ぶ 一二塁
3回表,7,5.0,ファビアン,2,"1,2塁",－西武:コーチマウンドへむかう－2アウト一二塁から外角低めの球を打つもレフトフライ 3アウト
3回裏,1,2.0,滝澤 夏央,0,,ピッチャーへの内野安打 一塁
3回裏,2,3.0,長谷川 信哉,0,1塁,ショートフライ 1アウト
3回裏,3,4.0,ネビン,1,1塁,外角低めのストレートを打つもレフトフライ 2アウト
3回裏,4,5.0,古賀 悠斗,2,1塁,一塁けん制:ランナー滝澤帰塁一塁走者滝澤:盗塁成功 二塁粘りを見せるも8球目を空振り三振でバッターアウト 3アウト
4回表,1,6.0,大盛 穂,0,,センターへの二塁打 二塁
4回表,2,7.0,林 晃汰,0,2塁,外角高めの球を打つもレフトフライ 1アウト
4回表,3,8.0,持丸 泰輝,1,2塁,ピッチャーゴロ 2アウト
4回表,4,9.0,勝田 成,2,2塁,フルカウントから空振りの三振を喫する 3アウト
4回裏,1,6.0,渡部 聖弥,0,,内角低めのチェンジアップを打つもセンターフライ 1アウト
4回裏,2,7.0,岸 潤一郎,1,,ショートフライ 2アウト
4回裏,3,8.0,源田 壮亮,2,,外角低めのスライダーを打つもショートライナー 3アウト
5回表,1,1.0,名原 典彦,0,,ピッチャーゴロ 1アウト
5回表,2,2.0,菊池 涼介,1,,広島・菊池の一塁アウトの判定を巡り、広島がリクエストリプレー検証後判定変わらずショートゴロ 2アウト
5回表,3,3.0,小園 海斗,2,,詰まった打球はサードゴロとなる 3アウト
5回裏,1,9.0,西川 愛也,0,,センターへのヒットを放つ 一塁
5回裏,2,1.0,桑原 将志,0,1塁,一塁けん制:ランナー西川帰塁坂倉(一)のファンブルにより出塁する 一二塁
5回裏,3,2.0,滝澤 夏央,0,"1,2塁",見事送りバントを成功させる 1アウト二三塁
5回裏,4,3.0,長谷川 信哉,1,"2,3塁",投手交代:森→鈴木外角低めの変化球を打つもセンターフライ 2アウト
5回裏,5,4.0,ネビン,2,"2,3塁",サードゴロ 3アウト
6回表,1,4.0,坂倉 将吾,0,,ライトへのヒットで出塁 一塁
6回表,2,5.0,ファビアン,0,1塁,ダブルプレー 2アウト
6回表,3,6.0,大盛 穂,2,,ピッチャーゴロ 3アウト
6回裏,1,5.0,古賀 悠斗,0,,セカンドゴロ 1アウト
6回裏,2,6.0,渡部 聖弥,1,,セカンドへの内野安打 一塁
6回裏,3,7.0,岸 潤一郎,1,1塁,レフトへのヒットで出塁 一二塁
6回裏,4,8.0,源田 壮亮,1,"1,2塁",空振りの三振を喫する 2アウト
6回裏,5,9.0,西川 愛也,2,"1,2塁",ファーストゴロ 3アウト
7回表,1,7.0,林 晃汰,0,,四球 一塁
7回表,2,8.0,持丸 泰輝,0,1塁,一塁走者林→代走:平川見事送りバントを成功させる 1アウト二塁
7回表,3,9.0,勝田 成,1,2塁,渡部(三)のファンブルにより出塁する 一二塁
7回表,4,1.0,名原 典彦,1,"1,2塁",－西武:コーチマウンドへむかう－ダブルプレー 3アウト0:32【7回表】ライオンズ・渡邉勇太朗 7回108球4奪三振の力投でマウンドを降りる!! 2026年6月10日 埼玉西武ライオンズ 対 広島東洋カープ
7回裏,1,1.0,桑原 将志,0,,投手交代:鈴木→益田空振りの三振を喫する 1アウト
7回裏,2,2.0,滝澤 夏央,1,,外角高めの真っ直ぐを打つもセンターフライ 2アウト
7回裏,3,3.0,長谷川 信哉,2,,デッドボールを受ける 一塁
7回裏,4,4.0,ネビン,2,1塁,一塁走者長谷川:盗塁成功 二塁フォアボールを選ぶ 一二塁
7回裏,5,5.0,古賀 悠斗,2,"1,2塁",ランナー一二塁の3-2からライトへのタイムリーヒット名原(右):ファンブル 西 4-2 広 一三塁
7回裏,6,6.0,渡部 聖弥,2,"1,3塁",2アウト一三塁からど真ん中のストレートを打つもライトフライ 3アウト
8回表,1,2.0,菊池 涼介,0,,ピッチャー渡邉に代わって篠原がマウンドにあがるレフトへのヒットを放つ 一塁
8回表,2,3.0,小園 海斗,0,1塁,4-6-3のダブルプレー 2アウト
8回表,3,4.0,坂倉 将吾,2,,外角低めの真っ直ぐをセンターへ打ってヒット 一塁
8回表,4,5.0,ファビアン,2,1塁,ファウルフライを滝澤(二)が捕球してバッターアウト 3アウト
8回裏,1,7.0,岸 潤一郎,0,,投手交代:益田→塹江ショートフライ 1アウト
8回裏,2,8.0,源田 壮亮,1,,フォアボールを選ぶ 一塁
8回裏,3,9.0,西川 愛也,1,1塁,一塁けん制:ランナー源田帰塁塹江(投):暴投 二塁セカンドゴロ 2アウト三塁
8回裏,4,1.0,桑原 将志,2,3塁,死球を受ける 一三塁
8回裏,5,2.0,滝澤 夏央,2,"1,3塁",－広島:コーチマウンドへむかう－ショートゴロ 3アウト
9回表,1,6.0,大盛 穂,0,,ピッチャー篠原に代わって岩城がマウンドにあがるセカンドゴロ 1アウト
9回表,2,7.0,平川 蓮,1,,ワンバウンドした球を空振り三振 2アウト
9回表,3,,佐々木 泰,2,,持丸→代打:佐々木ストレートのフォアボールで出塁 一塁
9回表,4,,モンテロ,2,1塁,勝田→代打:モンテロレフトスタンドへの2ランホームランで広島同点！ 西 4-4 広
9回表,5,1.0,名原 典彦,2,,センターへのヒットを放つ 一塁
9回表,6,2.0,菊池 涼介,2,1塁,－西武:コーチマウンドへむかう－一塁けん制:ランナー名原帰塁一塁けん制:ランナー名原帰塁一塁走者名原:盗塁を試みるもアウト 3アウト
