イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,髙寺 望夢,0,,セカンドゴロ 1アウト
1回表,2,2.0,中野 拓夢,1,,ピッチャーゴロ 2アウト
1回表,3,3.0,森下 翔太,2,,空振り三振 3アウト
1回裏,1,1.0,宗 佑磨,0,,セカンドゴロ 1アウト
1回裏,2,2.0,西川 龍馬,1,,ライトスタンドへのホームランでオリックス先制！ オ 1-0 神0:54【1回裏】打った瞬間!! バファローズ・西川龍馬 ライトスタンドへ先制のソロホームラン!! 2026年6月12日 オリックス・バファローズ 対 阪神タイガース
1回裏,3,3.0,紅林 弘太郎,1,,1-1からスタンド上段に飛び込むホームランを放つ オ 2-0 神0:54【1回裏】打球はスタンド上段へ!! バファローズ・紅林弘太郎 2者連続のアーチで追加点!! 2026年6月12日 オリックス・バファローズ 対 阪神タイガース
1回裏,4,4.0,太田 椋,1,,内角のストレートを打つもセンターフライ 2アウト
1回裏,5,5.0,中川 圭太,2,,サードゴロ 3アウト
2回表,1,4.0,佐藤 輝明,0,,センターへのヒットで出塁 一塁
2回表,2,5.0,大山 悠輔,0,1塁,一塁けん制:ランナー佐藤帰塁また一塁けん制:ランナー佐藤帰塁ショートゴロ 1アウト二塁
2回表,3,6.0,前川 右京,1,2塁,死球を受ける 一二塁
2回表,4,7.0,立石 正広,1,"1,2塁",－オリックス:コーチマウンドへむかう－ショートフライ 2アウト
2回表,5,8.0,坂本 誠志郎,2,"1,2塁",ランナー一二塁から外角高めのチェンジアップを打つもセンターフライ 3アウト
2回裏,1,6.0,山中 稜真,0,,センターへのヒットで出塁 一塁
2回裏,2,7.0,杉本 裕太郎,0,1塁,一塁けん制:ランナー山中帰塁サードゴロ 1アウト一塁
2回裏,3,8.0,来田 涼斗,1,1塁,ワンバウンドした球に空振り、三振を喫する 2アウト
2回裏,4,9.0,若月 健矢,2,1塁,四球を選ぶ 一二塁
2回裏,5,1.0,宗 佑磨,2,"1,2塁",セカンドゴロ 3アウト
3回表,1,9.0,熊谷 敬宥,0,,見逃し三振 1アウト
3回表,2,1.0,髙寺 望夢,1,,外角のツーシームを打つもサードライナー 2アウト
3回表,3,2.0,中野 拓夢,2,,センターへのヒットを放つ 一塁
3回表,4,3.0,森下 翔太,2,1塁,一塁けん制:ランナー中野帰塁フェンス直撃の二塁打を放つ 二三塁
3回表,5,4.0,佐藤 輝明,2,"2,3塁",－オリックス:コーチマウンドへむかう－フォアボールを選ぶ 満塁
3回表,6,5.0,大山 悠輔,2,満塁,内角の球を打つもレフトフライ 3アウト
3回裏,1,2.0,西川 龍馬,0,,ストレートのフォアボールで出塁 一塁
3回裏,2,3.0,紅林 弘太郎,0,1塁,5-4-3のダブルプレー 2アウト
3回裏,3,4.0,太田 椋,2,,ファーストゴロ 3アウト
