イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水野 達稀,0,,フォアボールを選ぶ 一塁
1回表,2,2.0,清宮 幸太郎,0,1塁,一塁けん制:ランナー水野帰塁一塁けん制:ランナー水野帰塁フォアボールを選ぶ 一二塁
1回表,3,3.0,野村 佑希,0,"1,2塁",空振り三振でバッターアウト 1アウト
1回表,4,4.0,郡司 裕也,1,"1,2塁",1アウト一二塁の0-2からセンターへの先制タイムリーヒット！ ロ 0-1 日 一二塁
1回表,5,5.0,万波 中正,1,"1,2塁",ランナー一二塁から4-6-3のダブルプレー 3アウト
1回裏,1,1.0,西川 史礁,0,,センターへのヒットで出塁 一塁
1回裏,2,2.0,藤原 恭大,0,1塁,空振り三振 1アウト
1回裏,3,3.0,ソト,1,1塁,セカンドゴロ 2アウト一塁
1回裏,4,4.0,ポランコ,2,1塁,サードゴロ 3アウト
2回表,1,6.0,レイエス,0,,センターへのヒットで出塁 一塁
2回表,2,7.0,西川 遥輝,0,1塁,全く反応できず三球三振 1アウト
2回表,3,8.0,田宮 裕涼,1,1塁,詰まった打球はファーストゴロ 2アウト二塁
2回表,4,9.0,奈良間 大己,2,2塁,カウント1-2から見逃し三振 3アウト
2回裏,1,5.0,寺地 隆成,0,,カウント1-0からライトスタンドへの同点ホームラン！ ロ 1-1 日0:50【2回裏】一振りで同点!! マリーンズ・寺地隆成 ファンの待つライトスタンドへ第2号ホームラン!! 2026年4月14日 千葉ロッテマリーンズ 対 北海道日本ハムファイターズ
2回裏,2,6.0,山本 大斗,0,,郡司(三)の悪送球により出塁する 一塁
2回裏,3,7.0,上田 希由翔,0,1塁,空振り三振 1アウト
2回裏,4,8.0,松川 虎生,1,1塁,一塁けん制:ランナー山本帰塁一塁けん制:ランナー山本スタート一塁走者山本:けん制球に誘い出され盗塁失敗 2アウト見逃し三振 3アウト
3回表,1,1.0,水野 達稀,0,,ファーストゴロ 1アウト
3回表,2,2.0,清宮 幸太郎,1,,四球を選ぶ 一塁
