イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,髙寺 望夢,0,,空振り三振 1アウト
1回表,2,2.0,中野 拓夢,1,,見逃し三振でバッターアウト！ 2アウト
1回表,3,3.0,森下 翔太,2,,フルカウントからレフトスタンドへの先制ホームラン！ 中 0-1 神
1回表,4,4.0,佐藤 輝明,2,,サードフライ 3アウト
1回裏,1,1.0,カリステ,0,,空振りの三振を喫する 1アウト
1回裏,2,2.0,福永 裕基,1,,詰まった打球はセカンドゴロ 2アウト
1回裏,3,3.0,村松 開人,2,,ハーフスイングを取られて空振り三振でバッターアウト 3アウト
2回表,1,5.0,大山 悠輔,0,,ライトへポテンヒットを放つ 一塁
2回表,2,6.0,前川 右京,0,1塁,4-6-3のダブルプレー 2アウト
2回表,3,7.0,梅野 隆太郎,2,,空振りの三振を喫する 3アウト
2回裏,1,4.0,細川 成也,0,,詰まった打球はショートゴロ 1アウト
2回裏,2,5.0,ボスラー,1,,ライトスタンドへの同点ホームラン！ 中 1-1 神
2回裏,3,6.0,石伊 雄太,1,,空振り三振でバッターアウト 2アウト
2回裏,4,7.0,土田 龍空,2,,ワンバウンドした球を空振り三振 3アウト
3回表,1,8.0,小幡 竜平,0,,ショートゴロ 1アウト
3回表,2,9.0,早川 太貴,1,,空振り三振でバッターアウト 2アウト
3回表,3,1.0,髙寺 望夢,2,,フォアボールを選ぶ 一塁
3回表,4,2.0,中野 拓夢,2,1塁,一塁けん制:ランナー髙寺帰塁ショートゴロ 3アウト
3回裏,1,8.0,田中 幹也,0,,ショートへの内野安打 一塁
3回裏,2,9.0,金丸 夢斗,0,1塁,スリーバントを試みるも失敗！ 1アウト
3回裏,3,1.0,カリステ,1,1塁,一塁けん制:ランナー田中帰塁フォアボールを選ぶ 一二塁
3回裏,4,2.0,福永 裕基,1,"1,2塁",－阪神:内野手マウンドへ集まる－一塁走者カリステ、二塁走者田中のダブルスチールが成功！ 二三塁ストレートのフォアボールで出塁 満塁
3回裏,5,3.0,村松 開人,1,満塁,－阪神:コーチマウンドへむかう－ランナーフルベースの1-0からライトへのタイムリースリーベースで中日勝ち越し！ 中 4-1 神 三塁
3回裏,6,4.0,細川 成也,1,3塁,早川(投)のファンブルにより出塁する 一三塁
3回裏,7,5.0,ボスラー,1,"1,3塁",空振り三振 2アウト
3回裏,8,6.0,石伊 雄太,2,"1,3塁",サードゴロ 3アウト
4回表,1,3.0,森下 翔太,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
4回表,2,4.0,佐藤 輝明,1,,詰まった打球はファーストゴロとなる 2アウト
4回表,3,5.0,大山 悠輔,2,,セカンドフライ 3アウト
4回裏,1,7.0,土田 龍空,0,,1-0からライトスタンドへのホームラン 中 5-1 神
