イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,長岡 秀樹,0,,外角のストレートを打つもショートライナー 1アウト
1回表,2,2.0,サンタナ,1,,空振り三振でバッターアウト 2アウト0:181回表、入江選手が154km/hのストレートで空振り三振！
1回表,3,3.0,内山 壮真,2,,ライトへのツーベース 二塁
1回表,4,4.0,オスナ,2,2塁,ランナー二塁の2-2からライトへの先制タイムリーヒット！ デ 0-1 ヤ 一塁
1回表,5,5.0,岩田 幸宏,2,1塁,松尾(捕):パスボール 二塁ランナー二塁から内野安打 一三塁
1回表,6,6.0,増田 珠,2,"1,3塁",一塁走者岩田:すかさず初球から走って盗塁成功 二三塁粘りを見せて8球目にフォアボールを選ぶ 満塁
1回表,7,7.0,古賀 優大,2,満塁,ランナーフルベースの1-0からセンターへのタイムリーヒット デ 0-3 ヤ 一二塁
1回表,8,8.0,高梨 裕稔,2,"1,2塁",ランナー一二塁の1-1からレフトへ2点タイムリーツーベース！ デ 0-5 ヤ 二塁
1回表,9,9.0,武岡 龍世,2,2塁,2アウト二塁の2-2からレフトへタイムリーツーベース！ デ 0-6 ヤ 二塁
1回表,10,1.0,長岡 秀樹,2,2塁,ランナー二塁から10球目の真っ直ぐを打つもライトフライ 3アウト
1回裏,1,1.0,蝦名 達夫,0,,ストレートのフォアボールで出塁 一塁
1回裏,2,2.0,度会 隆輝,0,1塁,外角高めの真っ直ぐを打つもセンターフライ 1アウト
1回裏,3,3.0,筒香 嘉智,1,1塁,空振りの三振を喫する 2アウト
1回裏,4,4.0,佐野 恵太,2,1塁,ショートゴロ 3アウト
2回表,1,2.0,サンタナ,0,,投手交代:入江→若松フォアボールを選ぶ 一塁
2回表,2,3.0,内山 壮真,0,1塁,ファウルフライを松尾(捕)が捕球してバッターアウト 1アウト
2回表,3,4.0,オスナ,1,1塁,見逃し三振 2アウト0:232回表、若松選手がストレートをアウトローに決め見逃し三振！
2回表,4,5.0,岩田 幸宏,2,1塁,空振り三振 3アウト0:132回表、若松選手が高めのフォークを振らせて三振を奪う！
2回裏,1,5.0,勝又 温史,0,,ライトへのヒットを放つ 一塁
2回裏,2,6.0,京田 陽太,0,1塁,ど真ん中のスライダーを打つもライトフライ 1アウト
2回裏,3,7.0,成瀬 脩人,1,1塁,セカンドゴロ 2アウト一塁
2回裏,4,8.0,松尾 汐恩,2,1塁,ショートゴロ 3アウト
3回表,1,6.0,増田 珠,0,,ストレートのフォアボールで出塁 一塁
3回表,2,7.0,古賀 優大,0,1塁,見逃し三振 1アウト0:233回表、若松選手が低めのストレートで見逃し三振！
