イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,セカンドゴロ 1アウト
1回表,2,2.0,キャベッジ,1,,ライトへのヒットで出塁 一塁
1回表,3,3.0,泉口 友汰,1,1塁,4-6-3のダブルプレー 3アウト
1回裏,1,1.0,大盛 穂,0,,外角高めの真っ直ぐを打つもレフトフライ 1アウト
1回裏,2,2.0,中村 奨成,1,,外角高めの球を打つもライトフライ 2アウト
1回裏,3,3.0,小園 海斗,2,,外角の真っ直ぐを打つもレフトフライ 3アウト
2回表,1,4.0,ダルベック,0,,レフトへのヒットを放つ 一塁
2回表,2,5.0,大城 卓三,0,1塁,ダブルプレー 2アウト
2回表,3,6.0,佐々木 俊輔,2,,内角低めの変化球を打つもセンターフライ 3アウト
2回裏,1,4.0,佐々木 泰,0,,ファーストゴロ 1アウト
2回裏,2,5.0,ファビアン,1,,増田陸(一):ファウルフライを落球ファウルフライを増田陸(一)が捕球してバッターアウト 2アウト
2回裏,3,6.0,坂倉 将吾,2,,サードゴロ 3アウト
3回表,1,7.0,増田 陸,0,,空振り三振でバッターアウト 1アウト
3回表,2,8.0,中山 礼都,1,,ピッチャーゴロ 2アウト
3回表,3,9.0,ウィットリー,2,,セカンドゴロ 3アウト
3回裏,1,7.0,モンテロ,0,,増田陸(一)の落球により出塁する 一塁
3回裏,2,8.0,勝田 成,0,1塁,セカンドフライ 1アウト
3回裏,3,9.0,森下 暢仁,1,1塁,見事送りバントを成功させる 2アウト二塁
3回裏,4,1.0,大盛 穂,2,2塁,一打先制の場面でセカンドゴロ 3アウト
4回表,1,1.0,浦田 俊輔,0,,7球粘った末にフォアボールを選ぶ 一塁
4回表,2,2.0,キャベッジ,0,1塁,一塁けん制:ランナー浦田帰塁一塁けん制:ランナー浦田帰塁一塁走者浦田:盗塁成功 二塁外角低めの球を打つもセンターフライ 1アウト三塁
4回表,3,3.0,泉口 友汰,1,3塁,四球 一三塁
4回表,4,4.0,ダルベック,1,"1,3塁",一塁けん制:ランナー泉口帰塁一塁走者泉口:盗塁成功 二三塁空振りの三振を喫する 2アウト
4回表,5,5.0,大城 卓三,2,"2,3塁",四球を選ぶ 満塁
4回表,6,6.0,佐々木 俊輔,2,満塁,－広島:コーチマウンドへむかう－ファウルフライを佐々木(三)がつかんでバッターアウト 3アウト
4回裏,1,2.0,中村 奨成,0,,内角高めのカットボールを打つもセンターフライ 1アウト
4回裏,2,3.0,小園 海斗,1,,フォアボールを選ぶ 一塁
4回裏,3,4.0,佐々木 泰,1,1塁,ショートゴロ 2アウト一塁
4回裏,4,5.0,ファビアン,2,1塁,レフトスタンドへの先制2ランホームラン！ 広 2-0 巨
4回裏,5,6.0,坂倉 将吾,2,,ファウルフライをダルベック(三)がつかんでバッターアウト 3アウト
5回表,1,7.0,増田 陸,0,,外角高めのストレートを打つもレフトフライ 1アウト
5回表,2,8.0,中山 礼都,1,,高めのストレートを打つもレフトフライ 2アウト
5回表,3,9.0,ウィットリー,2,,セカンドゴロ 3アウト
5回裏,1,7.0,モンテロ,0,,サードゴロ 1アウト
5回裏,2,8.0,勝田 成,1,,外角の球を打つもサードライナー 2アウト
5回裏,3,9.0,森下 暢仁,2,,フォアボールを選ぶ 一塁
5回裏,4,1.0,大盛 穂,2,1塁,1-1からライトスタンドへの2ランホームラン 広 4-0 巨
5回裏,5,2.0,中村 奨成,2,,センターへのヒットを放つ 一塁
5回裏,6,3.0,小園 海斗,2,1塁,一塁けん制:ランナー中村奨帰塁一塁けん制:ランナー中村奨帰塁空振りの三振を喫する 3アウト
6回表,1,1.0,浦田 俊輔,0,,見逃し三振 1アウト
6回表,2,2.0,キャベッジ,1,,低めの球を打つもセンターフライ 2アウト
6回表,3,3.0,泉口 友汰,2,,セカンドゴロ 3アウト
6回裏,1,4.0,佐々木 泰,0,,ハーフスイングを取られて空振りするも、これがワイルドピッチとなり振り逃げ 一塁
6回裏,2,5.0,ファビアン,0,1塁,泉口(遊)のファンブルにより出塁する 一二塁
6回裏,3,6.0,坂倉 将吾,0,"1,2塁",－巨人:コーチマウンドへむかう－0アウト一二塁からファーストゴロ 1アウト一三塁
6回裏,4,7.0,モンテロ,1,"1,3塁",ランナー一三塁の1-0からセンターへの犠牲フライを放つ 広 5-0 巨 2アウト一塁
6回裏,5,8.0,勝田 成,2,1塁,低めの球を打つもセンターフライ 3アウト
7回表,1,4.0,ダルベック,0,,空振り三振でバッターアウト 1アウト
7回表,2,5.0,大城 卓三,1,,レフトへのヒットを放つ 一塁
7回表,3,6.0,佐々木 俊輔,1,1塁,ライトへのツーベース 二三塁
7回表,4,7.0,増田 陸,1,"2,3塁",1アウト二三塁からレフトへのタイムリーヒット 広 5-1 巨 一三塁
7回表,5,8.0,中山 礼都,1,"1,3塁",－広島:コーチマウンドへむかう－ランナー一三塁の1-1からレフトへのタイムリーヒット 広 5-2 巨 一二塁
7回表,6,,松本 剛,1,"1,2塁",ウィットリー→代打:松本ピッチャー森下に代わってハーンがマウンドにあがるショートフライ 2アウト
7回表,7,1.0,浦田 俊輔,2,"1,2塁",カウント1-2から空振り三振でバッターアウト 3アウト
7回裏,1,,秋山 翔吾,0,,投手交代:ウィットリー→田和ハーン→代打:秋山空振りの三振を喫する 1アウト
7回裏,2,1.0,大盛 穂,1,,ボテボテの内野安打 一塁
7回裏,3,2.0,中村 奨成,1,1塁,広島・大盛の二塁盗塁セーフの判定を巡り、巨人がリクエストリプレー検証後判定変わらず一塁走者大盛:盗塁成功 二塁ランナー二塁からセカンドへの内野安打 一三塁
7回裏,4,3.0,小園 海斗,1,"1,3塁",4-6-3のダブルプレー 3アウト
