イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水谷 瞬,0,,サードゴロ 1アウト
1回表,2,2.0,水野 達稀,1,,ファーストゴロ 2アウト
1回表,3,3.0,レイエス,2,,1-2からライトスタンドへのホームランで日本ハム先制！ 西 0-1 日0:49【1回表】3試合連続アーチ!! ファイターズ・レイエス 逆方向に放った一発は先制のソロHR!! 2026年6月26日 埼玉西武ライオンズ 対 北海道日本ハムファイターズ
1回表,4,4.0,野村 佑希,2,,外角高めの球を打つもセンターフライ 3アウト
1回裏,1,1.0,カナリオ,0,,レフトへのヒットを放つ 一塁
1回裏,2,2.0,滝澤 夏央,0,1塁,送りバント失敗 1アウト一塁
1回裏,3,3.0,長谷川 信哉,1,1塁,一塁けん制:ランナー滝澤帰塁また一塁けん制:ランナー滝澤帰塁一塁けん制:ランナー滝澤帰塁4-6-3のダブルプレー 3アウト
2回表,1,5.0,清宮 幸太郎,0,,高めの真っ直ぐを打つもセンターフライ 1アウト
2回表,2,6.0,田宮 裕涼,1,,フェンス直撃の二塁打を放つ 二塁
2回表,3,7.0,吉田 賢吾,1,2塁,1アウト二塁から内角低めの落ちる球を打つもライトフライ 2アウト
2回表,4,8.0,大塚 瑠晏,2,2塁,カウント2-2からワンバウンドした球を空振り三振 3アウト
2回裏,1,4.0,ネビン,0,,ど真ん中の球を打つもセンターフライ 1アウト
2回裏,2,5.0,桑原 将志,1,,サードゴロ 2アウト
2回裏,3,6.0,岸 潤一郎,2,,センターへのヒットを放つ 一塁
2回裏,4,7.0,渡部 聖弥,2,1塁,ショートフライ 3アウト
3回表,1,9.0,矢澤 宏太,0,,空振り三振でバッターアウト 1アウト
3回表,2,1.0,水谷 瞬,1,,ど真ん中の球を打つもファーストライナー 2アウト
3回表,3,2.0,水野 達稀,2,,ライトへのヒットを放つ 一塁
3回表,4,3.0,レイエス,2,1塁,ファーストフライ 3アウト
3回裏,1,8.0,古賀 悠斗,0,,高めのつり球に空振り三振 1アウト
3回裏,2,9.0,石井 一成,1,,レフトへの二塁打 二塁
3回裏,3,1.0,カナリオ,1,2塁,ランナー二塁の0-1からセンターへのタイムリーヒットで西武同点！ 西 1-1 日 一塁0:56【3回裏】粘り強く運んだ!! ライオンズ・カナリオ センターへの同点タイムリーヒットを放つ!! 2026年6月26日 埼玉西武ライオンズ 対 北海道日本ハムファイターズ
3回裏,4,2.0,滝澤 夏央,1,1塁,ショートへの内野安打 一二塁
3回裏,5,3.0,長谷川 信哉,1,"1,2塁",ショートゴロ 2アウト一三塁
3回裏,6,4.0,ネビン,2,"1,3塁",一塁けん制:ランナー長谷川帰塁四球を選ぶ 満塁
3回裏,7,5.0,桑原 将志,2,満塁,－日本ハム:コーチマウンドへむかう－ランナーフルベースからセカンドゴロ 3アウト
4回表,1,4.0,野村 佑希,0,,レフトへのヒットで出塁 一塁
