イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,名原 典彦,0,,内角の球を打つもセンターフライ 1アウト
1回表,2,2.0,大盛 穂,1,,ライトへのヒットを放つ 一塁
1回表,3,3.0,菊池 涼介,1,1塁,一塁けん制:ランナー大盛帰塁また一塁けん制:ランナー大盛帰塁ライトへのヒットを放つ 一三塁
1回表,4,4.0,坂倉 将吾,1,"1,3塁",1アウト一三塁の0-1からライトへの先制タイムリーヒット！ 楽 0-1 広 一二塁
1回表,5,5.0,モンテロ,1,"1,2塁",外角高めの球を打つもライトフライ 2アウト一三塁
1回表,6,6.0,佐々木 泰,2,"1,3塁",一塁走者坂倉:盗塁成功 二三塁フルカウントから空振り三振でバッターアウト 3アウト
1回裏,1,1.0,平良 竜哉,0,,レフトへのヒットで出塁 一塁
1回裏,2,2.0,黒川 史陽,0,1塁,内角のストレートを打つもライトフライ 1アウト
1回裏,3,3.0,辰己 涼介,1,1塁,一塁けん制:ランナー平良帰塁一塁走者平良:盗塁成功 二塁セカンドゴロ 2アウト三塁0:41【1回裏】初回から躍動!! イーグルス・平良竜哉 今季6個目の盗塁成功でチャンスメイク!! 2026年6月13日 東北楽天ゴールデンイーグルス 対 広島東洋カープ
1回裏,4,4.0,マッカスカー,2,3塁,カウント2-2から空振り三振！決定機を逃す 3アウト
2回表,1,7.0,小園 海斗,0,,外角のスライダーを打つもセンターフライ 1アウト
2回表,2,8.0,平川 蓮,1,,空振り三振でバッターアウト 2アウト
2回表,3,9.0,石原 貴規,2,,レフトへのヒット 一塁
2回表,4,1.0,名原 典彦,2,1塁,詰まった打球はセカンドゴロ 3アウト
2回裏,1,5.0,佐藤 直樹,0,,セカンドゴロ 1アウト
2回裏,2,6.0,浅村 栄斗,1,,外角の真っ直ぐを打つもライトフライ 2アウト
2回裏,3,7.0,村林 一輝,2,,高めのストレートを打つもセンターフライ 3アウト
3回表,1,2.0,大盛 穂,0,,空振りの三振を喫する 1アウト
3回表,2,3.0,菊池 涼介,1,,ショートゴロ 2アウト
3回表,3,4.0,坂倉 将吾,2,,粘りを見せるも8球目を見逃し三振でバッターアウト！ 3アウト
3回裏,1,8.0,太田 光,0,,ファーストフライ 1アウト
3回裏,2,9.0,吉野 創士,1,,空振りの三振を喫する 2アウト
3回裏,3,1.0,平良 竜哉,2,,空振り三振でバッターアウト 3アウト
4回表,1,5.0,モンテロ,0,,レフトへのヒットを放つ 一塁
4回表,2,6.0,佐々木 泰,0,1塁,ショートフライ 1アウト
4回表,3,7.0,小園 海斗,1,1塁,フォアボールを選ぶ 一二塁
4回表,4,8.0,平川 蓮,1,"1,2塁",空振りの三振を喫する 2アウト
4回表,5,9.0,石原 貴規,2,"1,2塁",ストレートのフォアボールで出塁 満塁
4回表,6,1.0,名原 典彦,2,満塁,－楽天:コーチマウンドへむかう－高めのストレートを打つもライトフライ 3アウト
4回裏,1,2.0,黒川 史陽,0,,空振り三振 1アウト
4回裏,2,3.0,辰己 涼介,1,,空振り三振でバッターアウト 2アウト
4回裏,3,4.0,マッカスカー,2,,ど真ん中のカットボールを打つもセンターフライ 3アウト
5回表,1,2.0,大盛 穂,0,,外角の変化球を打つもセンターフライ 1アウト
5回表,2,3.0,菊池 涼介,1,,外角高めの真っ直ぐを打つもライトフライ 2アウト
5回表,3,4.0,坂倉 将吾,2,,レフトへのツーベース 二塁
5回表,4,5.0,モンテロ,2,2塁,2アウト二塁の1-1からセンターへタイムリーツーベース！ 楽 0-2 広 二塁
5回表,5,6.0,佐々木 泰,2,2塁,早川のフォークを引っかけショートゴロ 3アウト
5回裏,1,5.0,佐藤 直樹,0,,セカンドゴロ 1アウト
5回裏,2,6.0,浅村 栄斗,1,,低めの球を打つもサードライナー 2アウト
5回裏,3,7.0,村林 一輝,2,,サードゴロ 3アウト
6回表,1,7.0,小園 海斗,0,,投手交代:早川→藤原内角の真っ直ぐを打つもライトフライ 1アウト
6回表,2,8.0,平川 蓮,1,,空振りの三振を喫する 2アウト
