イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,小川 龍成,0,,10球目のカットボールを打つもセンターフライ 1アウト
1回表,2,2.0,友杉 篤輝,1,,サードゴロ 2アウト
1回表,3,3.0,西川 史礁,2,,サードへボテボテの内野安打 一塁
1回表,4,4.0,山口 航輝,2,1塁,ショートフライ 3アウト
1回裏,1,1.0,名原 典彦,0,,サードゴロ 1アウト
1回裏,2,2.0,大盛 穂,1,,フルカウントから右中間への先制ホームラン！ 広 1-0 ロ
1回裏,3,3.0,菊池 涼介,1,,外角低めのカットボールを打つもレフトフライ 2アウト
1回裏,4,4.0,坂倉 将吾,2,,空振りの三振を喫する 3アウト
2回表,1,5.0,佐藤 都志也,0,,ライトへのヒット 一塁
2回表,2,6.0,井上 広大,0,1塁,空振り三振 1アウト
2回表,3,7.0,寺地 隆成,1,1塁,一塁けん制:ランナー佐藤帰塁ピッチャーゴロ 2アウト二塁
2回表,4,8.0,ジャクソン,2,2塁,二塁けん制:ランナー佐藤帰塁カウント2-2から空振り三振！決定機を逃す 3アウト
2回裏,1,5.0,モンテロ,0,,外角の球を打つもセンターフライ 1アウト
2回裏,2,6.0,持丸 泰輝,1,,デッドボールを受ける 一塁
2回裏,3,7.0,佐々木 泰,1,1塁,低めのストレートを打つもライトフライ 2アウト
2回裏,4,8.0,矢野 雅哉,2,1塁,センターへのヒット 一二塁
2回裏,5,9.0,床田 寛樹,2,"1,2塁",カウント2-2から空振り三振 3アウト
3回表,1,9.0,髙部 瑛斗,0,,レフトへのヒット 一塁
3回表,2,1.0,小川 龍成,0,1塁,ファーストゴロ 1アウト二塁
3回表,3,2.0,友杉 篤輝,1,2塁,詰まった打球はショートゴロ 2アウト
3回表,4,3.0,西川 史礁,2,2塁,内角高めの球を打つもセカンドライナー 3アウト
3回裏,1,1.0,名原 典彦,0,,ショートゴロ 1アウト
3回裏,2,2.0,大盛 穂,1,,ショートゴロ 2アウト
3回裏,3,3.0,菊池 涼介,2,,見逃し三振でバッターアウト！ 3アウト
4回表,1,4.0,山口 航輝,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
4回表,2,5.0,佐藤 都志也,1,,空振りの三振を喫する 2アウト
4回表,3,6.0,井上 広大,2,,ワンバウンドした球を空振り三振 3アウト
4回裏,1,4.0,坂倉 将吾,0,,ライトへのヒットを放つ 一塁
4回裏,2,5.0,モンテロ,0,1塁,高めの球を打つもセンターフライ 1アウト
4回裏,3,6.0,持丸 泰輝,1,1塁,一塁けん制:ランナー坂倉帰塁レフトへポテンヒットを放つ 一二塁
4回裏,4,7.0,佐々木 泰,1,"1,2塁",ショートゴロ 2アウト一三塁
4回裏,5,8.0,矢野 雅哉,2,"1,3塁",一塁けん制:ランナー佐々木帰塁一塁けん制:ランナー佐々木帰塁一塁けん制:ランナー佐々木帰塁一塁走者スタート！その間に三塁走者坂倉が本塁突入を試みるもタッチアウト 3アウト
5回表,1,7.0,寺地 隆成,0,,空振りの三振を喫する 1アウト
5回表,2,8.0,ジャクソン,1,,センターへのヒットで出塁 一塁
5回表,3,9.0,髙部 瑛斗,1,1塁,ライトへのヒットを放つ 一二塁
5回表,4,1.0,小川 龍成,1,"1,2塁",ランナー一二塁からセンターへのヒット 満塁
5回表,5,2.0,友杉 篤輝,1,満塁,－広島:コーチマウンドへむかう－ファウルフライをモンテロ(一)が捕球してバッターアウト 2アウト
5回表,6,3.0,西川 史礁,2,満塁,詰まった打球はピッチャーゴロとなる 3アウト
5回裏,1,8.0,矢野 雅哉,0,,詰まった打球はセカンドゴロとなる 1アウト
5回裏,2,9.0,床田 寛樹,1,,セカンドゴロ 2アウト
5回裏,3,1.0,名原 典彦,2,,空振り三振 3アウト
6回表,1,4.0,山口 航輝,0,,外角低めの球を打つもセンターフライ 1アウト
6回表,2,5.0,佐藤 都志也,1,,セカンドフライ 2アウト
6回表,3,6.0,井上 広大,2,,空振りの三振を喫する 3アウト
6回裏,1,2.0,大盛 穂,0,,空振り三振でバッターアウト 1アウト
6回裏,2,3.0,菊池 涼介,1,,高めの真っ直ぐを打つもセンターフライ 2アウト
6回裏,3,4.0,坂倉 将吾,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
7回表,1,7.0,寺地 隆成,0,,空振り三振でバッターアウト 1アウト
7回表,2,,池田 来翔,1,,ジャクソン→代打:池田フェンス直撃のツーベースを放つ 二塁
7回表,3,9.0,髙部 瑛斗,1,2塁,ファーストゴロ 2アウト三塁
7回表,4,1.0,小川 龍成,2,3塁,一打同点の場面でセカンドゴロ 3アウト
7回裏,1,5.0,モンテロ,0,,投手交代:ジャクソン→八木守備変更:池田→サードサードゴロ 1アウト
7回裏,2,6.0,持丸 泰輝,1,,内角低めの球を打つもセカンドライナー 2アウト
7回裏,3,7.0,佐々木 泰,2,,外角高めのストレートを打つもライトフライ 3アウト
8回表,1,2.0,友杉 篤輝,0,,ピッチャー床田に代わってハーンがマウンドにあがる　守備交代:レフト中村奨ファーストフライ 1アウト
8回表,2,3.0,西川 史礁,1,,レフトへのエンタイトルツーベース 二塁
8回表,3,4.0,山口 航輝,1,2塁,ランナー二塁からライトへのタイムリーヒットでロッテ同点！ 広 1-1 ロ 一塁
8回表,4,5.0,佐藤 都志也,1,1塁,一塁走者山口→代走:宮崎竜一塁けん制:ランナー宮崎竜帰塁モンテロ(一)の悪送球により出塁する 一二塁
8回表,5,,岡 大海,1,"1,2塁",－広島:コーチマウンドへむかう－井上→代打:岡空振りの三振を喫する 2アウト
8回表,6,,ソト,2,"1,2塁",八木→代打:ソトハーン(投):暴投 二三塁ランナー二三塁の2-2から勝ち越しのタイムリーツーベース！ 広 1-3 ロ 二塁
8回表,7,8.0,池田 来翔,2,2塁,投手交代:ハーン→遠藤全く手が出ず見逃し三振でバッターアウト 3アウト
8回裏,1,,二俣 翔一,0,,ピッチャー八木に代わって鈴木がマウンドにあがる　守備交代:ライト山本守備変更:西川ライト→レフト　守備変更:宮崎竜→サード　守備変更:池田サード→ファースト矢野→代打:二俣ショートゴロ 1アウト
8回裏,2,,小園 海斗,1,,遠藤→代打:小園ショートゴロ 2アウト
8回裏,3,1.0,名原 典彦,2,,外角低めの真っ直ぐを打つもレフトフライ 3アウト
9回表,1,9.0,髙部 瑛斗,0,,投手交代:遠藤→塹江守備変更:二俣→ライト　守備変更:小園→ショートファウルフライを坂倉(三)がつかんでバッターアウト 1アウト
9回表,2,1.0,小川 龍成,1,,ど真ん中の変化球を打つもセンターフライ 2アウト
9回表,3,2.0,友杉 篤輝,2,,ピッチャーゴロ 3アウト
9回裏,1,2.0,大盛 穂,0,,ピッチャー鈴木に代わって横山がマウンドにあがる9球粘った末に四球を選ぶ 一塁
9回裏,2,3.0,菊池 涼介,0,1塁,ハーフスイングを取られて空振り三振 1アウト
9回裏,3,4.0,坂倉 将吾,1,1塁,ど真ん中の真っ直ぐを打つもセンターフライ 2アウト
9回裏,4,5.0,モンテロ,2,1塁,－ロッテ:コーチマウンドへむかう－広島・大盛の二塁アウトの判定を巡り、広島がリクエストリプレー検証後判定変わらず一発出れば同点の場面でサードゴロ 3アウト試合終了
