イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,正木 智也,0,,ど真ん中のフォークを打つもセンターフライ 1アウト
1回表,2,2.0,周東 佑京,1,,見逃し三振 2アウト
1回表,3,3.0,近藤 健介,2,,セカンドゴロ 3アウト
1回裏,1,1.0,中島 大輔,0,,ショートへの内野安打 一塁
1回裏,2,2.0,佐藤 直樹,0,1塁,センターへのヒットで出塁一塁走者中島は走塁死 1アウト一塁
1回裏,3,3.0,辰己 涼介,1,1塁,ショートフライ 2アウト
1回裏,4,4.0,マッカスカー,2,1塁,一塁けん制:ランナー佐藤帰塁空振りの三振を喫する 3アウト
2回表,1,4.0,栗原 陵矢,0,,見逃し三振 1アウト
2回表,2,5.0,柳田 悠岐,1,,サードフライ 2アウト
2回表,3,6.0,牧原 大成,2,,空振りの三振を喫する 3アウト
2回裏,1,5.0,村林 一輝,0,,ど真ん中の球を打つもライトフライ 1アウト
2回裏,2,6.0,浅村 栄斗,1,,ピッチャー上茶谷のグラブをはじくもピッチャーゴロに倒れる 2アウト
2回裏,3,7.0,黒川 史陽,2,,ど真ん中の球を打つもショートライナー 3アウト
3回表,1,7.0,川瀬 晃,0,,セカンドゴロ 1アウト
3回表,2,8.0,谷川原 健太,1,,高めの球を打つもレフトフライ 2アウト
3回表,3,9.0,渡邉 陸,2,,四球を選ぶ 一塁
3回表,4,1.0,正木 智也,2,1塁,カウント0-1からレフトスタンドへの2ランホームランでソフトバンク先制！ 楽 0-2 ソ0:50【3回表】弾丸ライナー!! ホークス・正木智也 レフトへの第16号2ランホームランで先制!! 2026年8月1日 東北楽天ゴールデンイーグルス 対 福岡ソフトバンクホークス
3回表,5,2.0,周東 佑京,2,,ファーストゴロ 3アウト
3回裏,1,8.0,太田 光,0,,セカンドゴロ 1アウト
3回裏,2,9.0,宗山 塁,1,,高めのストレートを打つもセンターフライ 2アウト
3回裏,3,1.0,中島 大輔,2,,ライトへのヒット 一塁
3回裏,4,2.0,佐藤 直樹,2,1塁,一塁けん制:ランナー中島帰塁一塁走者中島:盗塁成功 二塁フォアボールを選ぶ 一二塁
3回裏,5,3.0,辰己 涼介,2,"1,2塁",セカンドゴロ 3アウト
4回表,1,3.0,近藤 健介,0,,ライトへのツーベース 二塁
4回表,2,4.0,栗原 陵矢,0,2塁,ショートゴロ 1アウト三塁
4回表,3,5.0,柳田 悠岐,1,3塁,ランナー三塁の0-1からライトへのタイムリーヒット 楽 0-3 ソ 一塁
4回表,4,6.0,牧原 大成,1,1塁,セカンドゴロ 2アウト一塁
4回表,5,7.0,川瀬 晃,2,1塁,一塁けん制:ランナー牧原大帰塁レフトへの二塁打 二三塁
4回表,6,8.0,谷川原 健太,2,"2,3塁",高めのストレートを打つもレフトフライ 3アウト
4回裏,1,4.0,マッカスカー,0,,ファーストフライ 1アウト
4回裏,2,5.0,村林 一輝,1,,ファーストゴロ 2アウト
4回裏,3,6.0,浅村 栄斗,2,,ショートゴロ 3アウト
5回表,1,9.0,渡邉 陸,0,,ボテボテのショートゴロ 1アウト
5回表,2,1.0,正木 智也,1,,レフトへポテンヒットを放つ 一塁
5回表,3,2.0,周東 佑京,1,1塁,ショートフライ 2アウト
5回表,4,3.0,近藤 健介,2,1塁,センターへのヒットで出塁 一二塁
5回表,5,4.0,栗原 陵矢,2,"1,2塁",高めの変化球を打つもセンターフライ 3アウト
5回裏,1,7.0,黒川 史陽,0,,高めの真っ直ぐを打つもレフトフライ 1アウト
5回裏,2,8.0,太田 光,1,,セカンドゴロ 2アウト
5回裏,3,9.0,宗山 塁,2,,粘りを見せるも8球目を空振り三振でバッターアウト 3アウト
