イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,丸山 和郁,0,,低めの変化球を引っかけてファーストゴロ 1アウト
1回表,2,2.0,サンタナ,1,,二塁打 二塁
1回表,3,3.0,古賀 優大,1,2塁,1アウト二塁から内角低めのシュートを打つもライトフライ 2アウト
1回表,4,4.0,内山 壮真,2,2塁,デッドボールを受ける 一二塁
1回表,5,5.0,武岡 龍世,2,"1,2塁",全く手が出ず見逃し三振！決定機を逃す 3アウト
1回裏,1,1.0,キャベッジ,0,,セカンドゴロ 1アウト
1回裏,2,2.0,松本 剛,1,,内角低めのストレートを打つもライトフライ 2アウト
1回裏,3,3.0,泉口 友汰,2,,フォアボールを選ぶ 一塁
1回裏,4,4.0,ダルベック,2,1塁,ど真ん中のカットボールを打つもセンターフライ 3アウト
2回表,1,6.0,北村 恵吾,0,,ファーストへのファウルフライに倒れる 1アウト
2回表,2,7.0,伊藤 琉偉,1,,セカンドゴロ 2アウト
2回表,3,8.0,吉村 貢司郎,2,,打つ気なく三振に倒れる 3アウト
2回裏,1,5.0,大城 卓三,0,,空振りの三振を喫する 1アウト
2回裏,2,6.0,増田 陸,1,,サードゴロ 2アウト
2回裏,3,7.0,若林 楽人,2,,サードゴロ 3アウト
3回表,1,9.0,並木 秀尊,0,,サードゴロ 1アウト
3回表,2,1.0,丸山 和郁,1,,外角低めのカーブを打つもレフトフライ 2アウト
3回表,3,2.0,サンタナ,2,,フォアボールを選ぶ 一塁
3回表,4,3.0,古賀 優大,2,1塁,サードゴロ 3アウト
3回裏,1,8.0,吉川 尚輝,0,,セカンドゴロ 1アウト
3回裏,2,9.0,赤星 優志,1,,見逃し三振でバッターアウト！ 2アウト
3回裏,3,1.0,キャベッジ,2,,高めのつり球に空振り三振 3アウト
4回表,1,4.0,内山 壮真,0,,フェンス直撃のツーベースを放つ 二塁
4回表,2,5.0,武岡 龍世,0,2塁,セカンドフライ 1アウト
4回表,3,6.0,北村 恵吾,1,2塁,ランナー二塁からショートへの内野安打 一二塁
4回表,4,7.0,伊藤 琉偉,1,"1,2塁",ランナー一二塁から4-6-3のダブルプレー 3アウト
4回裏,1,2.0,松本 剛,0,,フォアボールを選ぶ 一塁
4回裏,2,3.0,泉口 友汰,0,1塁,高めの球を打つもセンターフライ 1アウト
4回裏,3,4.0,ダルベック,1,1塁,一塁けん制:ランナー松本帰塁また一塁けん制:ランナー松本帰塁フォアボールを選ぶ 一二塁
4回裏,4,5.0,大城 卓三,1,"1,2塁",－ヤクルト:内野手マウンドへ集まる－ランナー一二塁からライトスタンドへの先制3ランホームラン！ 巨 3-0 ヤ1:205/5【巨人vsヤクルト】4回裏 大城が初球とらえ、ライトスタンドへ豪快な先制3ランホームラン！
4回裏,5,6.0,増田 陸,1,,ショートゴロ 2アウト
4回裏,6,7.0,若林 楽人,2,,高めのストレートを打つもセンターフライ 3アウト
5回表,1,8.0,吉村 貢司郎,0,,ショートゴロ 1アウト
5回表,2,9.0,並木 秀尊,1,,見逃し三振でバッターアウト！ 2アウト
5回表,3,1.0,丸山 和郁,2,,ファーストゴロ 3アウト
5回裏,1,8.0,吉川 尚輝,0,,セカンドゴロ 1アウト
5回裏,2,,中山 礼都,1,,赤星→代打:中山外角低めのフォークを打つもレフトフライ 2アウト
5回裏,3,1.0,キャベッジ,2,,セカンドゴロ 3アウト
6回表,1,2.0,サンタナ,0,,投手交代:赤星→船迫カウント1-2からバックスクリーン左に飛び込むホームランを放つ 巨 3-1 ヤ
6回表,2,3.0,古賀 優大,0,,粘りを見せて8球目にフォアボールを選ぶ 一塁
6回表,3,4.0,内山 壮真,0,1塁,一塁けん制:ランナー古賀帰塁一塁けん制:ランナー古賀帰塁ライトへのヒットを放つ 一二塁
6回表,4,5.0,武岡 龍世,0,"1,2塁",－巨人:コーチマウンドへむかう－ファーストゴロ 1アウト一三塁
6回表,5,6.0,北村 恵吾,1,"1,3塁",一塁けん制:ランナー武岡帰塁ショートゴロの間にヤクルト1点をあげる 巨 3-2 ヤ 2アウト一塁
6回表,6,,澤井 廉,2,1塁,－巨人:監督マウンドへむかう－伊藤→代打:澤井投手交代:船迫→高梨ライトへのヒットで出塁 一二塁
6回表,7,8.0,吉村 貢司郎,2,"1,2塁",一打同点の場面でセカンドゴロ 3アウト
6回裏,1,2.0,松本 剛,0,,守備変更:武岡サード→ショート　守備変更:北村ファースト→サード　守備変更:澤井→ファースト高めのストレートを打つもライトフライ 1アウト
6回裏,2,3.0,泉口 友汰,1,,外角低めの球を打つもセンターフライ 2アウト
6回裏,3,4.0,ダルベック,2,,空振り三振 3アウト
7回表,1,9.0,並木 秀尊,0,,ピッチャー高梨に代わって田中瑛がマウンドにあがるセカンドゴロ 1アウト
7回表,2,1.0,丸山 和郁,1,,内角低めのスイーパーを打つもライトフライ 2アウト
7回表,3,2.0,サンタナ,2,,内角低めのシュートを打つもレフトフライ 3アウト
7回裏,1,5.0,大城 卓三,0,,低めのスライダーを打つもセンターフライ 1アウト
7回裏,2,6.0,増田 陸,1,,ファウルフライを澤井(一)がつかんでバッターアウト 2アウト
7回裏,3,7.0,若林 楽人,2,,サードゴロ 3アウト
8回表,1,3.0,古賀 優大,0,,ピッチャー田中瑛に代わって大勢がマウンドにあがる　守備交代:サード門脇守備変更:ダルベックサード→ファースト空振り三振でバッターアウト 1アウト
8回表,2,4.0,内山 壮真,1,,セカンドゴロ 2アウト
8回表,3,5.0,武岡 龍世,2,,空振りの三振を喫する 3アウト
8回裏,1,8.0,吉川 尚輝,0,,巨人・吉川の一塁アウトの判定を巡り、巨人がリクエストリプレー検証後判定変わらずセカンドゴロ 1アウト
8回裏,2,9.0,門脇 誠,1,,センターへのツーベース 二塁
8回裏,3,1.0,キャベッジ,1,2塁,－ヤクルト:コーチマウンドへむかう－フォアボールを選ぶ 一二塁
8回裏,4,2.0,松本 剛,1,"1,2塁",送りバント失敗 2アウト一二塁
8回裏,5,3.0,泉口 友汰,2,"1,2塁",セカンドゴロ 3アウト
9回表,1,,田中 陽翔,0,,ピッチャー大勢に代わってマルティネスがマウンドにあがる北村→代打:田中ハーフスイングを取られて空振りの三振を喫する 1アウト
9回表,2,7.0,澤井 廉,1,,ファーストゴロ 2アウト
9回表,3,,宮本 丈,2,,吉村→代打:宮本一発出れば同点の場面でショートゴロ 3アウト試合終了
