イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,宗 佑磨,0,,四球を選ぶ 一塁
1回表,2,2.0,渡部 遼人,0,1塁,一塁けん制:ランナー宗帰塁一塁けん制:ランナー宗帰塁一塁けん制:ランナー宗帰塁また一塁けん制:ランナー宗帰塁一塁けん制:ランナー宗帰塁高めのチェンジアップを打つもセンターフライ 1アウト
1回表,3,3.0,西川 龍馬,1,1塁,一塁けん制:ランナー宗帰塁一塁けん制:ランナー宗帰塁一塁けん制:ランナー宗帰塁10球目の落ちる球を打つもレフトフライ 2アウト
1回表,4,4.0,太田 椋,2,1塁,空振りの三振を喫する 3アウト
1回裏,1,1.0,藤原 恭大,0,,高めのストレートをレフトへ打ってヒット 一塁
1回裏,2,2.0,西川 史礁,0,1塁,空振りの三振を喫する 1アウト
1回裏,3,3.0,石川 慎吾,1,1塁,低めのカットボールを打つもライトフライ 2アウト二塁
1回裏,4,4.0,山本 大斗,2,2塁,一打先制の場面で内角のカットボールを打つもセンターフライ 3アウト
2回表,1,5.0,森 友哉,0,,空振り三振 1アウト
2回表,2,6.0,中川 圭太,1,,外角低めのチェンジアップを打つもライトフライ 2アウト
2回表,3,7.0,シーモア,2,,見逃し三振 3アウト
2回裏,1,5.0,寺地 隆成,0,,内角低めの球を打つもレフトフライ 1アウト
2回裏,2,6.0,ソト,1,,空振り三振でバッターアウト 2アウト
2回裏,3,7.0,友杉 篤輝,2,,詰まりながらもライトへヒットを放つ 一塁
2回裏,4,8.0,松川 虎生,2,1塁,ど真ん中の球をレフトへ打ってヒット 一二塁
2回裏,5,9.0,小川 龍成,2,"1,2塁",二塁けん制:ランナー友杉帰塁一打先制の場面でピッチャーゴロ 3アウト
3回表,1,8.0,若月 健矢,0,,セカンドゴロ 1アウト
3回表,2,9.0,横山 聖哉,1,,空振り三振でバッターアウト 2アウト
3回表,3,1.0,宗 佑磨,2,,セカンドフライ 3アウト
3回裏,1,1.0,藤原 恭大,0,,ライトへの二塁打 二塁
3回裏,2,2.0,西川 史礁,0,2塁,ランナー二塁からショートゴロ 1アウト三塁
3回裏,3,3.0,石川 慎吾,1,3塁,デッドボールを受ける 一三塁
3回裏,4,4.0,山本 大斗,1,"1,3塁",横山聖(遊)のファンブルにより出塁するロッテ先制！ ロ 1-0 オ 一二塁
3回裏,5,5.0,寺地 隆成,1,"1,2塁",1アウト一二塁からセカンドフライ 2アウト
3回裏,6,6.0,ソト,2,"1,2塁",高めのストレートを打つもライトフライ 3アウト
4回表,1,2.0,渡部 遼人,0,,ライトスタンドへのホームランでオリックス同点！ ロ 1-1 オ0:44【4回表】すぐさま同点!! バファローズ・渡部遼人 初球を振り抜いて第2号ソロホームラン!! 2026年4月21日 千葉ロッテマリーンズ 対 オリックス・バファローズ
4回表,2,3.0,西川 龍馬,0,,ライトへのヒットを放つ 一塁
4回表,3,4.0,太田 椋,0,1塁,ど真ん中の球を打つもセンターフライ 1アウト
4回表,4,5.0,森 友哉,1,1塁,一塁けん制:ランナー西川帰塁一塁けん制:ランナー西川帰塁レフトへのヒットを放つ 一二塁
4回表,5,6.0,中川 圭太,1,"1,2塁",ファウルフライを西川(左)が捕球してバッターアウト 2アウト
4回表,6,7.0,シーモア,2,"1,2塁",内角高めのストレートを打つもレフトフライ 3アウト
4回裏,1,7.0,友杉 篤輝,0,,外角低めのツーシームを打つもレフトフライ 1アウト
4回裏,2,8.0,松川 虎生,1,,内角のストレートを打つもセンターフライ 2アウト
4回裏,3,9.0,小川 龍成,2,,外角高めの変化球を引っかけてセカンドゴロ 3アウト
5回表,1,8.0,若月 健矢,0,,外角の真っ直ぐを打つもライトフライ 1アウト
5回表,2,9.0,横山 聖哉,1,,低めのカットボールを打つもセンターフライ 2アウト
5回表,3,1.0,宗 佑磨,2,,内角低めの真っ直ぐを打つもライトフライ 3アウト
5回裏,1,1.0,藤原 恭大,0,,ライトへのツーベース 二塁
5回裏,2,2.0,西川 史礁,0,2塁,デッドボールを受ける 一二塁
5回裏,3,3.0,石川 慎吾,0,"1,2塁",－オリックス:コーチマウンドへむかう－0アウト一二塁の2-0から左中間への勝ち越し3ランホームラン！ ロ 4-1 オ0:55【5回裏】2シーズンぶりの一発!! マリーンズ・石川慎吾 レフトスタンドへの勝ち越し3ラン!! 2026年4月21日 千葉ロッテマリーンズ 対 オリックス・バファローズ
5回裏,4,4.0,山本 大斗,0,,高めのストレートを打つもライトフライ 1アウト
5回裏,5,5.0,寺地 隆成,1,,空振りの三振を喫する 2アウト
5回裏,6,6.0,ソト,2,,内角のストレートを打つもセンターフライ 3アウト
6回表,1,2.0,渡部 遼人,0,,8球粘った末にフォアボールを選ぶ 一塁
6回表,2,3.0,西川 龍馬,0,1塁,一塁けん制:ランナー渡部帰塁1-2からセンターへタイムリーツーベース！ ロ 4-2 オ 二塁
6回表,3,4.0,太田 椋,0,2塁,ランナー二塁からレフトへタイムリーツーベース！ ロ 4-3 オ 二塁
6回表,4,5.0,森 友哉,0,2塁,投手交代:ジャクソン→坂本ストレートのフォアボールで出塁 一二塁
6回表,5,6.0,中川 圭太,0,"1,2塁",0アウト一二塁からセカンドゴロ 1アウト一三塁
6回表,6,7.0,シーモア,1,"1,3塁",ランナー一三塁からライトへのタイムリーヒットでオリックス同点！ ロ 4-4 オ 一二塁
6回表,7,8.0,若月 健矢,1,"1,2塁",－ロッテ:コーチマウンドへむかう－内角のストレートを打つもセンターフライ 2アウト一三塁
6回表,8,,紅林 弘太郎,2,"1,3塁",横山聖→代打:紅林フォアボールを選ぶ 満塁
6回表,9,1.0,宗 佑磨,2,満塁,一打勝ち越しの場面で外角の真っ直ぐを打つもセンターフライ 3アウト
6回裏,1,7.0,友杉 篤輝,0,,投手交代:田嶋大→横山楓守備変更:紅林→ショート空振りの三振を喫する 1アウト
6回裏,2,,佐藤 都志也,1,,松川→代打:佐藤フォアボールを選ぶ 一塁
6回裏,3,9.0,小川 龍成,1,1塁,見事送りバントを決める 2アウト二塁
6回裏,4,1.0,藤原 恭大,2,2塁,－オリックス:コーチマウンドへむかう－死球を受ける 一二塁
