イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,近本 光司,0,,空振り三振 1アウト
1回表,2,2.0,中野 拓夢,1,,ライトへのヒットを放つ 一塁
1回表,3,3.0,森下 翔太,1,1塁,一塁けん制:ランナー中野帰塁岸田(捕):悪送球一塁走者中野:盗塁成功　一塁走者中野はさらに三塁まで進塁 三塁ランナー三塁の3-2からレフトへの犠牲フライを放つ阪神先制！ 巨 0-1 神 2アウト
1回表,4,4.0,佐藤 輝明,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
1回裏,1,1.0,キャベッジ,0,,サードゴロ 1アウト
1回裏,2,2.0,松本 剛,1,,ど真ん中の真っ直ぐを打つもセカンドライナー 2アウト
1回裏,3,3.0,泉口 友汰,2,,ファーストゴロ 3アウト
2回表,1,5.0,大山 悠輔,0,,ストレートのフォアボールで出塁 一塁
2回表,2,6.0,中川 勇斗,0,1塁,ど真ん中のストレートを打つもライトフライ 1アウト
2回表,3,7.0,伏見 寅威,1,1塁,外角低めの球を打つもライトフライ 2アウト
2回表,4,8.0,小幡 竜平,2,1塁,空振り三振でバッターアウト 3アウト
2回裏,1,4.0,ダルベック,0,,全く手が出ず見逃し三振でバッターアウト 1アウト
2回裏,2,5.0,岸田 行倫,1,,内角低めのスライダーを打つもセンターフライ 2アウト
2回裏,3,6.0,坂本 勇人,2,,セカンドゴロ 3アウト
3回表,1,9.0,髙橋 遥人,0,,センターへのヒットを放つ 一塁
3回表,2,1.0,近本 光司,0,1塁,外角の真っ直ぐを打つもセンターフライ 1アウト0:403/28【巨人vs阪神】3回表 松本剛が魅せた！ 先発ハワードを救う好守備！
3回表,3,2.0,中野 拓夢,1,1塁,ライトへのヒット 一二塁
3回表,4,3.0,森下 翔太,1,"1,2塁",－巨人:内野手マウンドへ集まる－6-4-3のダブルプレー 3アウト
3回裏,1,7.0,増田 陸,0,,セカンドフライ 1アウト
3回裏,2,8.0,中山 礼都,1,,セカンドゴロ 2アウト
3回裏,3,9.0,ハワード,2,,空振りの三振を喫する 3アウト
