イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,村松 開人,0,,センターへのヒット 一塁
1回表,2,2.0,福永 裕基,0,1塁,空振りの三振を喫する 1アウト
1回表,3,3.0,板山 祐太郎,1,1塁,4-6-3のダブルプレー 3アウト
1回裏,1,1.0,中川 圭太,0,,レフトへのヒットで出塁 一塁
1回裏,2,2.0,渡部 遼人,0,1塁,フォアボールを選ぶ 一二塁
1回裏,3,3.0,紅林 弘太郎,0,"1,2塁",ランナー一二塁の1-2からライトへのタイムリーヒットでオリックス先制！打者走者紅林は走塁死 オ 1-0 中 1アウト三塁0:55【1回裏】しぶとい一打!! バファローズ・紅林弘太郎 一二塁間を破るタイムリーで先制!! 2026年5月31日 オリックス・バファローズ 対 中日ドラゴンズ
1回裏,4,4.0,西川 龍馬,1,3塁,1アウト三塁の3-2からライトへのタイムリーヒット オ 2-0 中 一塁
1回裏,5,5.0,宗 佑磨,1,1塁,ど真ん中の球を打つもライトフライ 2アウト
1回裏,6,6.0,来田 涼斗,2,1塁,ワンバウンドした球を空振り三振 3アウト
2回表,1,4.0,細川 成也,0,,サードゴロ 1アウト
2回表,2,5.0,阿部 寿樹,1,,ストレートのフォアボールで出塁 一塁
2回表,3,6.0,石伊 雄太,1,1塁,レフトへのヒットを放つ 一二塁
2回表,4,7.0,石川 昂弥,1,"1,2塁",1アウト一二塁の1-2からレフトへタイムリーツーベース！ オ 2-1 中 二三塁
2回表,5,8.0,鵜飼 航丞,1,"2,3塁",ランナー二三塁の0-1からセンターへの逆転タイムリーヒット！ オ 2-3 中 一塁
2回表,6,9.0,田中 幹也,1,1塁,一塁けん制:ランナー鵜飼帰塁フェンス直撃のツーベースを放つ 二三塁
2回表,7,1.0,村松 開人,1,"2,3塁",投手交代:髙島→博志1アウト二三塁の2-2からレフトへの犠牲フライを放つ オ 2-4 中 2アウト二塁
2回表,8,2.0,福永 裕基,2,2塁,外角低めのカットボールを打つもセンターフライ 3アウト
2回裏,1,7.0,山中 稜真,0,,外角高めのスプリットを打つもセンターフライ 1アウト
2回裏,2,8.0,宜保 翔,1,,外角高めのストレートを打つもレフトフライ 2アウト
2回裏,3,9.0,若月 健矢,2,,セカンドゴロ 3アウト
3回表,1,3.0,板山 祐太郎,0,,見逃し三振 1アウト
3回表,2,4.0,細川 成也,1,,ショートゴロ 2アウト
3回表,3,5.0,阿部 寿樹,2,,サードゴロ 3アウト
3回裏,1,1.0,中川 圭太,0,,ど真ん中のスプリットを打つもレフトフライ 1アウト
3回裏,2,2.0,渡部 遼人,1,,ライトへのヒットを放つ 一塁
3回裏,3,3.0,紅林 弘太郎,1,1塁,外角のカットボールを打つもライトフライ 2アウト
3回裏,4,4.0,西川 龍馬,2,1塁,石伊(捕):パスボール一塁走者渡部:盗塁成功　一塁走者渡部はさらに三塁まで進塁 三塁カウント2-2から空振りの三振を喫する 3アウト
4回表,1,6.0,石伊 雄太,0,,ライトへのヒット 一塁
4回表,2,7.0,石川 昂弥,0,1塁,レフトへのツーベース 二三塁
4回表,3,8.0,鵜飼 航丞,0,"2,3塁",0アウト二三塁からショートゴロ 1アウト
4回表,4,9.0,田中 幹也,1,"2,3塁",1アウト二三塁の3-2からセンターへの犠牲フライを放つ オ 2-5 中 2アウト二塁
4回表,5,1.0,村松 開人,2,2塁,セカンドゴロ 3アウト0:15【4回表】古巣から勝ち星!! バファローズ・博志 最少失点で切り抜け、勝利を呼び込む!! 2026年5月31日 オリックス・バファローズ 対 中日ドラゴンズ
4回裏,1,5.0,宗 佑磨,0,,フォアボールを選ぶ 一塁
4回裏,2,6.0,来田 涼斗,0,1塁,ライトへのヒット打者走者来田は走塁死 1アウト三塁
4回裏,3,7.0,山中 稜真,1,3塁,1アウト三塁の0-1からライトへタイムリーツーベース！ オ 3-5 中 二塁
4回裏,4,8.0,宜保 翔,1,2塁,－中日:コーチマウンドへむかう－セカンドフライ 2アウト
4回裏,5,9.0,若月 健矢,2,2塁,ランナー二塁から外角の落ちる球をライトへ打ってヒット 一三塁
4回裏,6,1.0,中川 圭太,2,"1,3塁",－中日:監督マウンドへむかう－投手交代:髙橋宏→牧野フォアボールを選ぶ 満塁
4回裏,7,2.0,渡部 遼人,2,満塁,－中日:コーチマウンドへむかう－2アウト満塁の3-0から押し出しのフォアボール オ 4-5 中 満塁
4回裏,8,3.0,紅林 弘太郎,2,満塁,ランナーフルベースの3-1から押し出しのフォアボール オ 5-5 中 満塁
4回裏,9,4.0,西川 龍馬,2,満塁,－中日:監督マウンドへむかう－投手交代:牧野→メヒア2アウト満塁の2-1からライトへのタイムリーヒットでオリックス勝ち越し！ オ 7-5 中 一二塁0:55【4回裏】この回一挙5得点!! バファローズ・西川龍馬 ライトへの2点タイムリーで勝ち越し!! 2026年5月31日 オリックス・バファローズ 対 中日ドラゴンズ
4回裏,10,5.0,宗 佑磨,2,"1,2塁",デッドボールを受ける 満塁
4回裏,11,6.0,来田 涼斗,2,満塁,カウント1-2から空振り三振でバッターアウト 3アウト
5回表,1,2.0,福永 裕基,0,,投手交代:博志→山﨑高めの球を打つもライトフライ 1アウト
5回表,2,3.0,板山 祐太郎,1,,空振り三振でバッターアウト 2アウト
5回表,3,4.0,細川 成也,2,,フォアボールを選ぶ 一塁
5回表,4,5.0,阿部 寿樹,2,1塁,外角低めのストレートを打つもライトフライ 3アウト
5回裏,1,7.0,山中 稜真,0,,詰まった打球はサードゴロとなる 1アウト
5回裏,2,8.0,宜保 翔,1,,セカンドゴロ 2アウト
5回裏,3,9.0,若月 健矢,2,,センターへのヒットを放つ 一塁
5回裏,4,1.0,中川 圭太,2,1塁,ヒット 一三塁
5回裏,5,2.0,渡部 遼人,2,"1,3塁",カウント1-2からワンバウンドした球に空振り、三振を喫する 3アウト
6回表,1,6.0,石伊 雄太,0,,センターへポテンヒットを放つ 一塁
6回表,2,7.0,石川 昂弥,0,1塁,外角高めのストレートを打つもライトフライ 1アウト
6回表,3,8.0,鵜飼 航丞,1,1塁,詰まった打球はサードゴロとなる 2アウト一塁
6回表,4,9.0,田中 幹也,2,1塁,高めのストレートを打つもライトフライ 3アウト
6回裏,1,3.0,紅林 弘太郎,0,,投手交代:メヒア→藤嶋サードゴロ 1アウト
6回裏,2,4.0,西川 龍馬,1,,レフトへのヒットで出塁 一塁
6回裏,3,5.0,宗 佑磨,1,1塁,空振りの三振を喫する 2アウト
6回裏,4,6.0,来田 涼斗,2,1塁,ファウルフライを石川昂(三)がつかんでバッターアウト 3アウト
7回表,1,1.0,村松 開人,0,,フォアボールを選ぶ 一塁
7回表,2,2.0,福永 裕基,0,1塁,－オリックス:コーチマウンドへむかう－空振りの三振を喫する 1アウト
7回表,3,3.0,板山 祐太郎,1,1塁,1-6-3のダブルプレー 3アウト
7回裏,1,7.0,山中 稜真,0,,ショートゴロ 1アウト
7回裏,2,8.0,宜保 翔,1,,空振り三振でバッターアウト 2アウト
7回裏,3,9.0,若月 健矢,2,,見逃し三振でバッターアウト！ 3アウト
8回表,1,4.0,細川 成也,0,,ピッチャー山﨑に代わって椋木がマウンドにあがる内角の球を打つもセンターフライ 1アウト
8回表,2,5.0,阿部 寿樹,1,,ファーストへのファウルフライに倒れる 2アウト
8回表,3,6.0,石伊 雄太,2,,内角の真っ直ぐを打つもレフトフライ 3アウト
8回裏,1,1.0,中川 圭太,0,,投手交代:藤嶋→齋藤内角低めの真っ直ぐを打つもセンターフライ 1アウト
8回裏,2,2.0,渡部 遼人,1,,外角の真っ直ぐを打つもレフトフライ 2アウト
8回裏,3,3.0,紅林 弘太郎,2,,低めの球を打つもライトフライ 3アウト
9回表,1,7.0,石川 昂弥,0,,ピッチャー椋木に代わってマチャドがマウンドにあがるレフトへのツーベース 二塁
9回表,2,8.0,鵜飼 航丞,0,2塁,サードゴロ 1アウト
9回表,3,,ボスラー,1,2塁,田中→代打:ボスラー外角低めの球を打つもレフトフライ 2アウト
9回表,4,1.0,村松 開人,2,2塁,一発出れば同点の場面で空振り三振でバッターアウト 3アウト試合終了
