イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,桑原 将志,0,,レフトへのヒットで出塁 一塁
1回表,2,2.0,岸 潤一郎,0,1塁,1-6-3のダブルプレー 2アウト
1回表,3,3.0,小島 大河,2,,ピッチャーゴロ 3アウト
1回裏,1,1.0,柳町 達,0,,内角のストレートを打つもレフトフライ 1アウト
1回裏,2,2.0,近藤 健介,1,,粘りを見せて8球目にフォアボールを選ぶ 一塁
1回裏,3,3.0,栗原 陵矢,1,1塁,空振り三振でバッターアウト 2アウト
1回裏,4,4.0,柳田 悠岐,2,1塁,詰まりながらもセンターへヒットを放つ 一二塁
1回裏,5,5.0,山川 穂高,2,"1,2塁",一打先制の場面で外角高めのストレートを打つもライトフライ 3アウト
2回表,1,4.0,仲三 優太,0,,見逃し三振でバッターアウト！ 1アウト
2回表,2,5.0,渡部 聖弥,1,,7球粘った末にフォアボールを選ぶ 一塁
2回表,3,6.0,林 安可,1,1塁,1-4-3のダブルプレー 3アウト
2回裏,1,6.0,今宮 健太,0,,セカンドゴロ 1アウト
2回裏,2,7.0,牧原 大成,1,,ファーストゴロ 2アウト
2回裏,3,8.0,海野 隆司,2,,渡部(三)の悪送球により出塁する 一塁
2回裏,4,9.0,川瀬 晃,2,1塁,ショートゴロ 3アウト
3回表,1,7.0,外崎 修汰,0,,死球を受ける 一塁
3回表,2,8.0,長谷川 信哉,0,1塁,一塁けん制:ランナー外崎帰塁高めのつり球に空振り三振 1アウト
3回表,3,9.0,滝澤 夏央,1,1塁,一塁走者外崎:盗塁を試みるもアウト 2アウトショートフライ 3アウト
3回裏,1,1.0,柳町 達,0,,内角のツーシームを打つもセンターフライ 1アウト
3回裏,2,2.0,近藤 健介,1,,ファーストゴロ 2アウト
3回裏,3,3.0,栗原 陵矢,2,,レフトへのツーベース 二塁
3回裏,4,4.0,柳田 悠岐,2,2塁,一打先制の場面でど真ん中の球を打つもレフトフライ 3アウト
4回表,1,1.0,桑原 将志,0,,外角のスライダーを引っかけてサードゴロ 1アウト
4回表,2,2.0,岸 潤一郎,1,,空振りの三振を喫する 2アウト
4回表,3,3.0,小島 大河,2,,ピッチャーゴロ 3アウト
4回裏,1,5.0,山川 穂高,0,,見逃し三振 1アウト
4回裏,2,6.0,今宮 健太,1,,外角の球を打つもライトフライ 2アウト
4回裏,3,7.0,牧原 大成,2,,死球を受ける 一塁
4回裏,4,8.0,海野 隆司,2,1塁,空振りの三振を喫する 3アウト
5回表,1,4.0,仲三 優太,0,,外角の落ちる球を打つもライトフライ 1アウト
5回表,2,5.0,渡部 聖弥,1,,ショートゴロ 2アウト
5回表,3,6.0,林 安可,2,,外角低めの真っ直ぐを打つもレフトフライ 3アウト
5回裏,1,9.0,川瀬 晃,0,,高めの真っ直ぐを打つもレフトフライ 1アウト
5回裏,2,1.0,柳町 達,1,,フォアボールを選ぶ 一塁
5回裏,3,2.0,近藤 健介,1,1塁,デッドボールを受ける 一二塁
5回裏,4,3.0,栗原 陵矢,1,"1,2塁",－西武:コーチマウンドへむかう－1アウト一二塁から4-6-3のダブルプレー 3アウト
6回表,1,7.0,外崎 修汰,0,,外角のチェンジアップを引っかけてサードゴロ 1アウト
6回表,2,8.0,長谷川 信哉,1,,詰まった打球はショートゴロとなる 2アウト
6回表,3,9.0,滝澤 夏央,2,,空振り三振でバッターアウト 3アウト
6回裏,1,4.0,柳田 悠岐,0,,ファーストゴロ 1アウト
6回裏,2,5.0,山川 穂高,1,,フォアボールを選ぶ 一塁
6回裏,3,6.0,今宮 健太,1,1塁,一度もバットを振ることなく三球三振 2アウト
6回裏,4,7.0,牧原 大成,2,1塁,見逃し三振でバッターアウト！ 3アウト0:25【6回裏】粘りのピッチング!! ライオンズ・菅井信也 6回2安打5奪三振無失点に抑える!! 2026年4月9日 福岡ソフトバンクホークス 対 埼玉西武ライオンズ
7回表,1,1.0,桑原 将志,0,,ファウルフライを海野(捕)がつかんでバッターアウト 1アウト
7回表,2,2.0,岸 潤一郎,1,,ファウルフライを山川(一)がつかんでバッターアウト 2アウト
7回表,3,3.0,小島 大河,2,,外角のワンシームを打つもレフトフライ 3アウト0:20【7回表】ホークス・大津亮介 7回90球1安打無失点の好投で今季初勝利!! 2026年4月9日 福岡ソフトバンクホークス 対 埼玉西武ライオンズ
7回裏,1,8.0,海野 隆司,0,,投手交代:菅井→E.ラミレスサードゴロ 1アウト
7回裏,2,9.0,川瀬 晃,1,,ショートゴロ 2アウト
7回裏,3,1.0,柳町 達,2,,四球を選ぶ 一塁
7回裏,4,2.0,近藤 健介,2,1塁,カウント0-1から先制2ランホームラン！ ソ 2-0 西1:00【7回裏】これぞ主軸!! ホークス・近藤健介 右中間への2ランホームランで均衡を破る!! 2026年4月9日 福岡ソフトバンクホークス 対 埼玉西武ライオンズ
7回裏,5,3.0,栗原 陵矢,2,,内角低めのストレートを打つもセンターフライ 3アウト
8回表,1,4.0,仲三 優太,0,,ピッチャー大津に代わって松本裕がマウンドにあがるショートフライ 1アウト
8回表,2,5.0,渡部 聖弥,1,,空振り三振でバッターアウト 2アウト
8回表,3,6.0,林 安可,2,,四球を選ぶ 一塁
8回表,4,7.0,外崎 修汰,2,1塁,松本裕(投):ワイルドピッチ 三塁フォアボールを選ぶ 一三塁
8回表,5,,カナリオ,2,"1,3塁",－ソフトバンク:内野手マウンドへ集まる－長谷川→代打:カナリオ代打で登場するも空振り三振に倒れる 3アウト
8回裏,1,4.0,柳田 悠岐,0,,投手交代:E.ラミレス→糸川守備変更:桑原レフト→センター　守備変更:岸センター→ファースト　守備変更:林安可ライト→レフト　守備変更:カナリオ→ライトセカンドゴロ 1アウト
8回裏,2,5.0,山川 穂高,1,,外角低めのスライダーを打つもセンターフライ 2アウト
8回裏,3,6.0,今宮 健太,2,,レフトへのヒットを放つ 一塁
8回裏,4,7.0,牧原 大成,2,1塁,外角低めの落ちる球を引っかけてセカンドゴロ 3アウト
9回表,1,9.0,滝澤 夏央,0,,ピッチャー松本裕に代わって杉山がマウンドにあがる　守備交代:ライト川村見逃し三振 1アウト
9回表,2,1.0,桑原 将志,1,,サードゴロ 2アウト
9回表,3,2.0,岸 潤一郎,2,,見逃し三振でバッターアウト！ 3アウト試合終了
