イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水野 達稀,0,,ショートゴロ 1アウト
1回表,2,2.0,野村 佑希,1,,空振りの三振を喫する 2アウト
1回表,3,3.0,レイエス,2,,レフトへのヒットで出塁 一塁
1回表,4,4.0,郡司 裕也,2,1塁,内角のストレートを打つもセンターフライ 3アウト
1回裏,1,1.0,名原 典彦,0,,センターへのツーベース 二塁
1回裏,2,2.0,菊池 涼介,0,2塁,見事送りバントを決める 1アウト三塁
1回裏,3,3.0,小園 海斗,1,3塁,見逃し三振 2アウト
1回裏,4,4.0,坂倉 将吾,2,3塁,ランナー三塁の2-2からライトへのタイムリーヒットで広島先制！ 広 1-0 日 一塁
1回裏,5,5.0,ファビアン,2,1塁,一塁走者坂倉:盗塁成功 二塁7球粘った末にフォアボールを選ぶ 一二塁
1回裏,6,6.0,持丸 泰輝,2,"1,2塁",2アウト一二塁の3-1からライトへ2点タイムリーツーベース！ 広 3-0 日 二塁
1回裏,7,7.0,平川 蓮,2,2塁,2アウト二塁からショートフライ 3アウト
2回表,1,5.0,万波 中正,0,,ファーストゴロ 1アウト
2回表,2,6.0,淺間 大基,1,,空振り三振でバッターアウト 2アウト
2回表,3,7.0,奈良間 大己,2,,セカンドゴロ 3アウト
2回裏,1,8.0,矢野 雅哉,0,,サードゴロ 1アウト
2回裏,2,9.0,床田 寛樹,1,,空振りの三振を喫する 2アウト
2回裏,3,1.0,名原 典彦,2,,外角の球を打つもライトフライ 3アウト
3回表,1,8.0,田宮 裕涼,0,,セカンドへの内野安打 一塁
3回表,2,9.0,伊藤 大海,0,1塁,見事送りバントを決める 1アウト二塁
3回表,3,1.0,水野 達稀,1,2塁,1アウト二塁の3-2からレフトへタイムリーツーベース！ 広 3-1 日 二塁
3回表,4,2.0,野村 佑希,1,2塁,低めのチェンジアップを打つもライトフライ 2アウト
3回表,5,3.0,レイエス,2,2塁,床田(投):暴投 三塁フォアボールを選ぶ 一三塁
3回表,6,4.0,郡司 裕也,2,"1,3塁",－広島:コーチマウンドへむかう－詰まった打球はセカンドゴロとなる 3アウト
3回裏,1,2.0,菊池 涼介,0,,ショートゴロ 1アウト
3回裏,2,3.0,小園 海斗,1,,ファーストゴロ 2アウト
3回裏,3,4.0,坂倉 将吾,2,,外角の球をセンターへ打ってヒット 一塁
3回裏,4,5.0,ファビアン,2,1塁,センターへのヒットを放つ 一二塁
3回裏,5,6.0,持丸 泰輝,2,"1,2塁",カウント2-2から空振り三振でバッターアウト 3アウト
4回表,1,5.0,万波 中正,0,,空振りの三振を喫する 1アウト
4回表,2,6.0,淺間 大基,1,,ライトへのヒットで出塁 一塁
