イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,藤原 恭大,0,,内角高めのストレートを打つもレフトフライ 1アウト
1回表,2,2.0,西川 史礁,1,,内角低めの変化球を打つもセンターフライ 2アウト
1回表,3,3.0,寺地 隆成,2,,セカンドゴロ 3アウト
1回裏,1,1.0,中島 大輔,0,,外角高めのストレートを打つもレフトフライ 1アウト
1回裏,2,2.0,小深田 大翔,1,,見逃し三振 2アウト
1回裏,3,3.0,辰己 涼介,2,,高めの真っ直ぐを打つもセンターフライ 3アウト
2回表,1,4.0,ソト,0,,ライトへのツーベース 二塁
2回表,2,5.0,石川 慎吾,0,2塁,空振りの三振を喫する 1アウト
2回表,3,6.0,藤岡 裕大,1,2塁,空振りの三振を喫する 2アウト
2回表,4,7.0,岡 大海,2,2塁,一打先制の場面でショートゴロ 3アウト
2回裏,1,4.0,黒川 史陽,0,,セカンドゴロ 1アウト
2回裏,2,5.0,村林 一輝,1,,ショートゴロ 2アウト
2回裏,3,6.0,浅村 栄斗,2,,ショートへの内野安打 一塁
2回裏,4,7.0,伊藤 裕季也,2,1塁,空振り三振でバッターアウト 3アウト
3回表,1,8.0,佐藤 都志也,0,,低めのスライダーを打つもライトフライ 1アウト
3回表,2,9.0,小川 龍成,1,,内角高めの真っ直ぐを打つもセンターフライ 2アウト
3回表,3,1.0,藤原 恭大,2,,詰まった打球はピッチャーゴロ 3アウト
3回裏,1,8.0,太田 光,0,,泳ぎながらもライトへヒットを放つ 一塁
3回裏,2,9.0,阪上 翔也,0,1塁,ファウルフライを佐藤(捕)が捕球してバッターアウト 1アウト
3回裏,3,1.0,中島 大輔,1,1塁,全く手が出ず見逃し三振でバッターアウト 2アウト
3回裏,4,2.0,小深田 大翔,2,1塁,ライトへのヒットを放つ 一三塁
3回裏,5,3.0,辰己 涼介,2,"1,3塁",一塁けん制:ランナー小深田帰塁一打先制の場面でセカンドゴロ 3アウト
4回表,1,2.0,西川 史礁,0,,ど真ん中のカットボールを打つもレフトフライ 1アウト
4回表,2,3.0,寺地 隆成,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
4回表,3,4.0,ソト,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
4回裏,1,4.0,黒川 史陽,0,,ワンバウンドした球を空振り三振 1アウト
4回裏,2,5.0,村林 一輝,1,,ファーストゴロ 2アウト
4回裏,3,6.0,浅村 栄斗,2,,レフトへのヒットを放つ 一塁
4回裏,4,7.0,伊藤 裕季也,2,1塁,セカンドフライ 3アウト
5回表,1,5.0,石川 慎吾,0,,センターへのヒットで出塁 一塁
5回表,2,6.0,藤岡 裕大,0,1塁,一塁けん制:ランナー石川慎帰塁一塁けん制:ランナー石川慎帰塁一塁けん制:ランナー石川慎帰塁一塁けん制:ランナー石川慎帰塁7球粘った末に四球を選ぶ 一二塁
5回表,3,7.0,岡 大海,0,"1,2塁",－楽天:コーチマウンドへむかう－見事送りバントを決める 1アウト二三塁
5回表,4,8.0,佐藤 都志也,1,"2,3塁",空振り三振 2アウト
5回表,5,9.0,小川 龍成,2,"2,3塁",一打先制の場面で高めの変化球を打つもレフトフライ 3アウト
5回裏,1,8.0,太田 光,0,,ショートゴロ 1アウト
5回裏,2,9.0,阪上 翔也,1,,セカンドゴロ 2アウト
5回裏,3,1.0,中島 大輔,2,,ファーストゴロ 3アウト
6回表,1,1.0,藤原 恭大,0,,ピッチャーゴロ 1アウト
6回表,2,2.0,西川 史礁,1,,セカンドゴロ 2アウト
6回表,3,3.0,寺地 隆成,2,,詰まった打球はセカンドゴロとなる 3アウト0:34【6回表】抜群の安定感!! イーグルス・藤井聖 今季初登板で6回無失点の好投!! 2026年4月17日 東北楽天ゴールデンイーグルス 対 千葉ロッテマリーンズ
6回裏,1,2.0,小深田 大翔,0,,センターへのヒットで出塁 一塁
6回裏,2,3.0,辰己 涼介,0,1塁,4-6-3のダブルプレー 2アウト
6回裏,3,4.0,黒川 史陽,2,,ショートゴロ 3アウト
7回表,1,4.0,ソト,0,,投手交代:藤井→宋家豪センターへのヒットで出塁 一塁
7回表,2,5.0,石川 慎吾,0,1塁,ライトへのヒットで出塁 一二塁
7回表,3,6.0,藤岡 裕大,0,"1,2塁",二塁走者ソト→代走:和田見事送りバントを成功させる 1アウト二三塁
7回表,4,7.0,岡 大海,1,"2,3塁",－楽天:コーチマウンドへむかう－投手交代:宋家豪→柴田空振りの三振を喫する 2アウト
7回表,5,8.0,佐藤 都志也,2,"2,3塁",四球を選ぶ 満塁
7回表,6,,ポランコ,2,満塁,－楽天:コーチマウンドへむかう－小川→代打:ポランコカウント0-2から高めのつり球に空振り三振 3アウト
7回裏,1,5.0,村林 一輝,0,,守備交代:ショート友杉守備変更:和田→センター　守備変更:岡センター→ファーストショートゴロ 1アウト
7回裏,2,6.0,浅村 栄斗,1,,空振りの三振を喫する 2アウト
7回裏,3,,鈴木 大地,2,,伊藤裕→代打:鈴木大ワンバウンドした球を空振り三振 3アウト0:12【7回裏】さすがのピッチング!! マリーンズ・種市篤暉 今季初登板で7回91球無失点6奪三振!! 2026年4月17日 東北楽天ゴールデンイーグルス 対 千葉ロッテマリーンズ
8回表,1,1.0,藤原 恭大,0,,投手交代:柴田→西垣守備変更:鈴木大→ファースト四球を選ぶ 一塁
8回表,2,2.0,西川 史礁,0,1塁,一塁けん制:ランナー藤原帰塁一塁けん制:ランナー藤原帰塁空振り三振一塁走者藤原はバッターの守備妨害によりアウト 2アウト
8回表,3,3.0,寺地 隆成,2,,ストレートのフォアボールで出塁 一塁
8回表,4,4.0,和田 康士朗,2,1塁,空振りの三振を喫する 3アウト
8回裏,1,8.0,太田 光,0,,投手交代:種市→ロング内角のスライダーを打つもレフトフライ 1アウト
8回裏,2,9.0,阪上 翔也,1,,見逃し三振 2アウト
8回裏,3,1.0,中島 大輔,2,,ファウルフライを寺地(三)がつかんでバッターアウト 3アウト
9回表,1,5.0,石川 慎吾,0,,投手交代:西垣→藤平守備交代:ライト小郷空振りの三振を喫する 1アウト
9回表,2,6.0,藤岡 裕大,1,,外角低めの球を打つもレフトフライ 2アウト
9回表,3,7.0,岡 大海,2,,見逃し三振でバッターアウト！ 3アウト
9回裏,1,2.0,小深田 大翔,0,,投手交代:ロング→鈴木空振りの三振を喫する 1アウト
9回裏,2,3.0,辰己 涼介,1,,フォアボールを選ぶ 一塁
9回裏,3,4.0,黒川 史陽,1,1塁,鈴木(投):けん制球を悪送球 二塁見逃し三振 2アウト
9回裏,4,5.0,村林 一輝,2,2塁,－ロッテ:コーチマウンドへむかう－ピッチャー鈴木のグラブをはじくもピッチャーゴロに倒れる 3アウト
10回表,1,8.0,佐藤 都志也,0,,投手交代:藤平→田中千セカンドゴロ 1アウト
10回表,2,9.0,友杉 篤輝,1,,ワンバウンドした球を空振り三振 2アウト
10回表,3,1.0,藤原 恭大,2,,ライトへのヒットを放つ 一塁
10回表,4,2.0,西川 史礁,2,1塁,一塁けん制:ランナー藤原帰塁セカンドゴロ 3アウト
10回裏,1,6.0,浅村 栄斗,0,,投手交代:鈴木→高野脩レフトへのヒットを放つ 一塁
10回裏,2,7.0,鈴木 大地,0,1塁,一塁走者浅村→代走:平良一塁けん制:ランナー平良帰塁見事送りバントを決める 1アウト二塁
10回裏,3,8.0,太田 光,1,2塁,空振り三振でバッターアウト 2アウト
10回裏,4,9.0,小郷 裕哉,2,2塁,四球を選ぶ 一二塁
