イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1,蝦名 達夫,0,,詰まった打球はセカンドゴロ 1アウト
1回表,2,2,牧 秀悟,1,,空振り三振 2アウト
1回表,3,3,佐野 恵太,2,,空振り三振 3アウト
1回裏,1,1,水谷 瞬,0,,ショートゴロ 1アウト
1回裏,2,2,水野 達稀,1,,センターへのヒットで出塁 一塁
1回裏,3,3,レイエス,1,1塁,ヒット 一二塁
1回裏,4,4,清宮 幸太郎,1,"1,2塁",1アウト一二塁からセンターへのヒットを放つ 満塁
1回裏,5,5,万波 中正,1,満塁,全く反応できず見逃し三振でバッターアウト 2アウト
1回裏,6,6,郡司 裕也,2,満塁,一打先制の場面でセカンドフライ 3アウト
2回表,1,4,筒香 嘉智,0,,ストレートのフォアボールで出塁 一塁
2回表,2,5,宮﨑 敏郎,0,1塁,内角のツーシームを打つもレフトフライ 1アウト
2回表,3,6,度会 隆輝,1,1塁,センターへのヒットを放つ 一二塁
2回表,4,7,勝又 温史,1,"1,2塁",ランナー一二塁から外角の球を打つもセンターフライ 2アウト一三塁
2回表,5,8,京田 陽太,2,"1,3塁",一打先制の場面でショートゴロ 3アウト
2回裏,1,7,田宮 裕涼,0,,低めのフォークを打つもセンターフライ 1アウト
2回裏,2,8,大塚 瑠晏,1,,外角高めのストレートを打つもレフトフライ 2アウト
2回裏,3,9,五十幡 亮汰,2,,レフトへのヒットで出塁 一塁
2回裏,4,1,水谷 瞬,2,1塁,レフトへのヒットを放つ 一二塁
2回裏,5,2,水野 達稀,2,"1,2塁",一打先制の場面でファーストゴロ 3アウト
3回表,1,9,松尾 汐恩,0,,外角低めのスライダーを打つもセンターフライ 1アウト
3回表,2,1,蝦名 達夫,1,,空振り三振でバッターアウト 2アウト
3回表,3,2,牧 秀悟,2,,セカンドフライ 3アウト
3回裏,1,3,レイエス,0,,センターへのヒットで出塁 一塁
3回裏,2,4,清宮 幸太郎,0,1塁,8球粘るも外角低めの落ちる球に空振り三振 1アウト
3回裏,3,5,万波 中正,1,1塁,レフトへのヒットで出塁 一二塁
