イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,岡林 勇希,0,,7球粘った末にフォアボールを選ぶ 一塁
1回表,2,2.0,鵜飼 航丞,0,1塁,レフトへの先制タイムリーツーベース！ ロ 0-1 中 二塁
1回表,3,3.0,村松 開人,0,2塁,外角高めの球を打つもレフトフライ 1アウト
1回表,4,4.0,阿部 寿樹,1,2塁,フォアボールを選ぶ 一二塁
1回表,5,5.0,サノー,1,"1,2塁",ファーストへのファウルフライに倒れる 2アウト
1回表,6,6.0,細川 成也,2,"1,2塁",ランナー一二塁の3-2からセンターへ2点タイムリーツーベース！ ロ 0-3 中 二塁
1回表,7,7.0,石川 昂弥,2,2塁,－ロッテ:コーチマウンドへむかう－2アウト二塁の2-2からライトスタンドへの2ランホームラン ロ 0-5 中
1回表,8,8.0,石伊 雄太,2,,センターへのヒットで出塁 一塁
1回表,9,9.0,田中 幹也,2,1塁,内角高めの球を打つもレフトフライ 3アウト
1回裏,1,1.0,友杉 篤輝,0,,内角高めの球を打つもセンターフライ 1アウト
1回裏,2,2.0,小川 龍成,1,,低めの落ちる球を打つもセンターフライ 2アウト
1回裏,3,3.0,西川 史礁,2,,低めのストレートを打つもライトフライ 3アウト
2回表,1,1.0,岡林 勇希,0,,詰まりながらもセンターへヒットを放つ 一塁
2回表,2,2.0,鵜飼 航丞,0,1塁,ライトへのヒットで出塁 一二塁
2回表,3,3.0,村松 開人,0,"1,2塁",ショートゴロ 1アウト一三塁
2回表,4,4.0,阿部 寿樹,1,"1,3塁",フォアボールを選ぶ 満塁
2回表,5,5.0,サノー,1,満塁,ランナーフルベースの1-2からセンターへの犠牲フライを放つ ロ 0-6 中 2アウト一三塁
2回表,6,6.0,細川 成也,2,"1,3塁",ファウルフライを上田(一)が捕球してバッターアウト 3アウト
2回裏,1,4.0,佐藤 都志也,0,,サードフライ 1アウト
2回裏,2,5.0,山口 航輝,1,,空振り三振でバッターアウト 2アウト
2回裏,3,6.0,ソト,2,,センターへのツーベース 二塁
2回裏,4,7.0,上田 希由翔,2,2塁,2アウト二塁から外角のストレートを打つもレフトフライ 3アウト
3回表,1,7.0,石川 昂弥,0,,内角低めのストレートをレフトへ打ってヒット 一塁
3回表,2,8.0,石伊 雄太,0,1塁,外角高めの球を打つもセンターフライ 1アウト
3回表,3,9.0,田中 幹也,1,1塁,レフトへのヒットを放つ 一二塁
3回表,4,1.0,岡林 勇希,1,"1,2塁",四球を選ぶ。ピッチャー毛利にとって痛いフォアボールとなる 満塁
3回表,5,2.0,鵜飼 航丞,1,満塁,－ロッテ:コーチマウンドへむかう－1アウト満塁の1-1から左中間への満塁ホームラン ロ 0-10 中
3回表,6,3.0,村松 開人,1,,セカンドゴロ 2アウト
3回表,7,4.0,阿部 寿樹,2,,空振りの三振を喫する 3アウト
3回裏,1,8.0,安田 尚憲,0,,ライトへのヒットで出塁 一塁
3回裏,2,9.0,髙部 瑛斗,0,1塁,ショートフライ 1アウト
3回裏,3,1.0,友杉 篤輝,1,1塁,村松(遊)の後逸により出塁する 一二塁
3回裏,4,2.0,小川 龍成,1,"1,2塁",ど真ん中の真っ直ぐを打つもセンターフライ 2アウト
3回裏,5,3.0,西川 史礁,2,"1,2塁",内角低めの球を打つもライトフライ 3アウト
4回表,1,5.0,サノー,0,,投手交代:毛利→八木外角低めのスライダーを打つもレフトフライ 1アウト
4回表,2,6.0,細川 成也,1,,フォアボールを選ぶ 一塁
4回表,3,7.0,石川 昂弥,1,1塁,サードゴロ 2アウト一塁
4回表,4,8.0,石伊 雄太,2,1塁,ファウルフライを上田(一)がつかんでバッターアウト 3アウト
4回裏,1,4.0,佐藤 都志也,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
4回裏,2,5.0,山口 航輝,1,,2-2からレフトスタンドへのホームラン ロ 1-10 中0:47【4回裏】振り抜いた!! マリーンズ・山口航輝 レフトへの打球は第7号ソロホームラン!! 2026年6月10日 千葉ロッテマリーンズ 対 中日ドラゴンズ
