イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,ショートゴロ 1アウト
1回表,2,2.0,松本 剛,1,,高めの真っ直ぐを打つもセンターフライ 2アウト
1回表,3,3.0,泉口 友汰,2,,空振りの三振を喫する 3アウト
1回裏,1,1.0,長岡 秀樹,0,,センターへのヒットで出塁 一塁
1回裏,2,2.0,サンタナ,0,1塁,低めの球を打つもライトフライ 1アウト
1回裏,3,3.0,内山 壮真,1,1塁,ショートフライ 2アウト
1回裏,4,4.0,増田 珠,2,1塁,見逃し三振 3アウト
2回表,1,4.0,ダルベック,0,,外角のストレートを打つもセンターフライ 1アウト
2回表,2,5.0,佐々木 俊輔,1,,サードフライ 2アウト
2回表,3,6.0,岸田 行倫,2,,外角高めのストレートを打つもライトフライ 3アウト
2回裏,1,5.0,赤羽 由紘,0,,ど真ん中の球を打つもライトフライ 1アウト
2回裏,2,6.0,セデーニョ,1,,セカンドゴロ 2アウト
2回裏,3,7.0,中村 悠平,2,,二塁打 二塁
2回裏,4,8.0,奥川 恭伸,2,2塁,一打先制の場面でセカンドゴロ 3アウト
3回表,1,7.0,笹原 操希,0,,ショートゴロ 1アウト
3回表,2,8.0,門脇 誠,1,,サードゴロ 2アウト
3回表,3,9.0,西舘 勇陽,2,,一度もバットを振ることなく三球三振 3アウト
3回裏,1,9.0,岩田 幸宏,0,,セカンドゴロ 1アウト
3回裏,2,1.0,長岡 秀樹,1,,ピッチャーゴロ 2アウト
3回裏,3,2.0,サンタナ,2,,1-1からライトスタンドへのホームランでヤクルト先制！ ヤ 1-0 巨
3回裏,4,3.0,内山 壮真,2,,四球を選ぶ 一塁
3回裏,5,4.0,増田 珠,2,1塁,西舘(投):暴投 二塁2アウト二塁からセカンドフライ 3アウト
4回表,1,1.0,浦田 俊輔,0,,レフトへのヒットで出塁 一塁
4回表,2,2.0,松本 剛,0,1塁,一塁けん制:ランナー浦田帰塁一塁けん制:ランナー浦田帰塁一塁けん制:ランナー浦田帰塁高めのストレートをライトへ打ってヒット 一三塁
4回表,3,3.0,泉口 友汰,0,"1,3塁",一塁けん制:ランナー松本帰塁一塁走者松本:盗塁成功 二三塁ファーストゴロ三塁走者浦田は走塁死 1アウト二三塁
4回表,4,4.0,ダルベック,1,"2,3塁",1アウト二三塁の1-0から左中間への3ランホームランで巨人逆転！ ヤ 1-3 巨
4回表,5,5.0,佐々木 俊輔,1,,セカンドゴロ 2アウト
4回表,6,6.0,岸田 行倫,2,,ショートゴロ 3アウト
4回裏,1,5.0,赤羽 由紘,0,,内角のカットボールを打つもレフトフライ 1アウト
4回裏,2,6.0,セデーニョ,1,,外角低めの球を打つもレフトフライ 2アウト
4回裏,3,7.0,中村 悠平,2,,ど真ん中のカットボールを打つもセンターフライ 3アウト
5回表,1,7.0,笹原 操希,0,,外角低めのスライダーを打つもセンターフライ 1アウト
5回表,2,8.0,門脇 誠,1,,四球を選ぶ 一塁
5回表,3,9.0,西舘 勇陽,1,1塁,一塁走者門脇:盗塁成功 二塁空振りの三振を喫する 2アウト
5回表,4,1.0,浦田 俊輔,2,2塁,2アウト二塁の0-1からレフトへのタイムリーヒット ヤ 1-4 巨 一塁
5回表,5,2.0,松本 剛,2,1塁,巨人・浦田の二塁盗塁アウトの判定を巡り、巨人がリクエストリプレー検証後判定変わらず一塁走者浦田:盗塁を試みるもアウト 3アウト
5回裏,1,8.0,奥川 恭伸,0,,空振り三振 1アウト
5回裏,2,9.0,岩田 幸宏,1,,7球粘るも内角低めのストレートに見逃し三振 2アウト
5回裏,3,1.0,長岡 秀樹,2,,ショートゴロ 3アウト
6回表,1,2.0,松本 剛,0,,ファウルフライをセデーニョ(一)がつかんでバッターアウト 1アウト
6回表,2,3.0,泉口 友汰,1,,ライトへのヒットを放つ 一塁
6回表,3,4.0,ダルベック,1,1塁,一塁けん制:ランナー泉口帰塁一塁けん制:ランナー泉口帰塁フルカウントからライトスタンドへの2ランホームラン ヤ 1-6 巨
6回表,4,5.0,佐々木 俊輔,1,,ファーストへのツーベース 二塁
6回表,5,6.0,岸田 行倫,1,2塁,－ヤクルト:コーチマウンドへむかう－見逃し三振 2アウト
6回表,6,7.0,笹原 操希,2,2塁,ランナー二塁からセンターへのタイムリーヒット ヤ 1-7 巨 一塁
6回表,7,8.0,門脇 誠,2,1塁,ファウルフライをサンタナ(左)が捕球してバッターアウト 3アウト
6回裏,1,2.0,サンタナ,0,,空振りの三振を喫する 1アウト
6回裏,2,3.0,内山 壮真,1,,外角低めの球を打つもライトフライ 2アウト
6回裏,3,4.0,増田 珠,2,,レフトへのヒットを放つ 一塁
6回裏,4,5.0,赤羽 由紘,2,1塁,空振り三振 3アウト
7回表,1,9.0,西舘 勇陽,0,,投手交代:奥川→石原守備交代:サード石井守備変更:赤羽サード→レフト空振り三振でバッターアウト 1アウト
7回表,2,1.0,浦田 俊輔,1,,サードゴロ 2アウト
7回表,3,2.0,松本 剛,2,,センターへのヒットで出塁 一塁
7回表,4,3.0,泉口 友汰,2,1塁,フルカウントからレフトへタイムリーツーベース！ ヤ 1-8 巨 二塁
7回表,5,4.0,ダルベック,2,2塁,カウント2-2から空振り三振 3アウト
7回裏,1,6.0,セデーニョ,0,,ファーストへのファウルフライに倒れる 1アウト
7回裏,2,7.0,中村 悠平,1,,セカンドゴロ 2アウト
7回裏,3,8.0,石井 巧,2,,高めの球を打つもレフトフライ 3アウト
8回表,1,5.0,佐々木 俊輔,0,,投手交代:石原→大西守備交代:キャッチャー矢野ファーストへの痛烈な打球の内野安打 一塁
8回表,2,6.0,岸田 行倫,0,1塁,石井(三)の悪送球により出塁する 一二塁
8回表,3,7.0,笹原 操希,0,"1,2塁",低めの球を打つもセンターフライ二塁走者佐々木も戻れずダブルプレー！ 2アウト一塁
8回表,4,8.0,門脇 誠,2,1塁,セカンドゴロ 3アウト
8回裏,1,9.0,岩田 幸宏,0,,投手交代:西舘→高梨守備交代:ファーストリチャードピッチャーゴロ 1アウト
8回裏,2,1.0,長岡 秀樹,1,,見逃し三振でバッターアウト！ 2アウト
8回裏,3,2.0,矢野 泰二郎,2,,サードへの強烈な打球の内野安打 一塁
8回裏,4,3.0,内山 壮真,2,1塁,ファーストフライ 3アウト
9回表,1,9.0,リチャード,0,,投手交代:大西→阪口守備交代:ショート伊藤見逃し三振 1アウト
9回表,2,1.0,浦田 俊輔,1,,伊藤(遊)の落球により出塁する 二塁
9回表,3,2.0,松本 剛,1,2塁,ランナー二塁からレフトへのヒットで出塁 一三塁
9回表,4,3.0,泉口 友汰,1,"1,3塁",一塁走者松本→代走:増田大1アウト一三塁から4-6-3のダブルプレー 3アウト
9回裏,1,4.0,増田 珠,0,,投手交代:高梨→泉守備変更:増田大→センター2-1からバックスクリーンに飛び込むホームランを放つ ヤ 2-8 巨
9回裏,2,5.0,赤羽 由紘,0,,外角低めのストレートを打つもセンターフライ 1アウト
9回裏,3,6.0,セデーニョ,1,,低めの真っ直ぐを打つもセンターフライ 2アウト
9回裏,4,,塩見 泰隆,2,,阪口→代打:塩見空振り三振 3アウト試合終了
